ID,Abstract,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31,rule32,rule33,rule34
221,"Graphene, a two-dimensional monolayer of sp(2)-bonded carbon atoms, has been attracting great interest due to its unique transport properties. One of the promising applications of graphene is as a transparent conductive electrode owing to its high optical transmittance and conductivity. In this paper, we report on an improved transfer process of large-area graphene grown on Cu foils by chemical vapor deposition. The transferred graphene films have high electrical conductivity and high optical transmittance that make them suitable for transparent conductive electrode applications. The improved transfer processes will also be of great value for the fabrication of electronic devices such as field effect transistor and bilayer pseudospin field effect transistor devices.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,"To realize graphene-based electronics, various types of graphene are required; thus, modulation of its electrical properties is of great importance. Theoretic studies show that intentional doping is a promising route for this goal, and the doped graphene might promise fascinating properties and widespread applications. However, there is no experimental example and electrical testing of the substitutionally doped graphene up to date. Here, we synthesize the N-doped graphene by a chemical vapor deposition (CVD) method. We find that most of them are few-layer graphene, although single-layer graphene can be occasionally detected. As doping accompanies with the recombination of carbon atoms into graphene in the CVD process, N atoms can be substitutionally doped into the graphene lattice, which is hard to realize by other synthetic methods. Electrical measurements show that the N-doped graphene exhibits an n-type behavior, indicating substitutional doping can effectively modulate the electrical properties of graphene. Our finding provides a new experimental instance of graphene and would promote the research and applications of graphene.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,"The widespread use of low-temperature polymer electrolyte membrane fuel cells for mobile applications will require significant reductions in the amount of expensive Pt contained within their cathodes, which drive the oxygen reduction reaction (ORR). Although progress has been made in this respect, further reductions through the development of more active and stable electrocatalysts are still necessary. Here we describe a new set of ORR electrocatalysts consisting of Pd or Pt alloyed with early transition metals such as Sc or Y. They were identified using density functional theory calculations as being the most stable Pt- and Pd-based binary alloys with ORR activity likely to be better than Pt. Electrochemical measurements show that the activity of polycrystalline Pt(3)Sc and Pt(3)Y electrodes is enhanced relative to pure Pt by a factor of 1.5-1.8 and 6-10, respectively, in the range 0.9-0.87 V.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,"The synthesis and photophysical study of a family of cyclometalated iridium(III) complexes are reported. The iridium complexes have two cyclometalated ((CN)-N-boolean AND) ligands and a single monoanionic, bidentate ancillary ligand (LX). i.e., (CN2Ir)-N-boolean AND(LX). The (CN)-N-boolean AND ligands can be any of a wide variety of organometallic ligands. The LX ligands used for this study were all beta -diketonates, with the major emphasis placed On acetylacetonate (acac) complexes. The majority of the (CN2Ir)-N-boolean AND(acac) complexes phosphoresce with high quantum efficiencies (solution quantum yields, 0.1-0.6), and microsecond lifetimes (e.g., 1-14 mus). The strongly allowed phosphorescence in these complexes is the result of significant spin-orbit coupling of the Ir center, The lowest energy (emissive) excited state in these (CN2Ir)-N-boolean AND(acac) complexes is a mixture of (MLCT)-M-3 and (3)(pi-pi*) states. By choosing the appropriate (CN)-N-boolean AND ligand, (CN2Ir)-N-boolean AND(acac) complexes can be prepared which emit in any color from green to red. Simple, systematic changes in the (CN)-N-boolean AND ligands, which lead to bathochromic shifts of the free ligands, lead to similar bathochromic shifts in the Ir complexes of the same ligands, consistent with ""(CN2)-N-boolean AND-Ir""-centered emission. Three of the (CN2Ir)-N-boolean AND(acac) complexes were used as dopants for organic light emitting diodes (OLEDs). The three Ir complexes, i.e., bis(2-phenylpyridinato-N,C-2')iridium(acetylacetonate) [ppy(2)Ir(acac)], bis(2-phenyl benzothiozolato-N,C-2')iridium(acetylacetonate) [bt(2)Ir(acac)], and bis(2-(2'-benzothienyl)-pyridinato-N,C-3')iridium(acetylacetonate) [btp(2)Ir(acac)], were doped into the emissive region of multilayer, vapor-deposited OLEDs. The ppy(2)Ir(acac)-, bt(2)Ir(acac)-, and btp(2)Ir(acac)-based OLEDs give green, yellow, and red electroluminescence, respectively, with very similar current-voltage characteristics. The OLEDs give high external quantum efficiencies, ranging from 6 to 12.3%, with the ppy(2)Ir(acac) giving the highest efficiency (12.3%, 38 lm/W, > 50 Cd/A). The btp(2)Ir(acac)-based device gives saturated red emission with a quantum efficiency of 6.5% and a luminance efficiency of 2.2 lm/W. These (CN2Ir)-N-boolean AND(acac)-doped OLEDs show some of the highest efficiencies reported for organic light emitting diodes. The high efficiencies result from efficient trapping and radiative relaxation of the singlet and triplet excitons formed in the electroluminescent process.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,Raman spectroscopy is here shown to provide a powerful tool to differentiate between two different sp(2) carbon nanostructures (carbon nanotubes and graphene) which have many properties in common and others that differ. Emphasis is given to the richness of both carbon nanostructures as prototype examples of nanostructured materials. A glimpse toward future developments in this held is presented.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,"The lithium storage properties of graphene nanosheet (GNS) materials as high capacity anode materials for rechargeable lithium secondary batteries (LIB) were investigated. Graphite is a practical anode material used for LIB, because of its capability for reversible lithium ion intercalation in the layered crystals, and the structural similarities of GNS to graphite may provide another type of intercalation anode compound. While the accommodation of lithium in these layered compounds is influenced by the layer spacing between the graphene nanosheets, control of the intergraphene sheet distance through interacting molecules such as carbon nanotubes (CNT) or fullerenes (C-60) might be crucial for enhancement of the storage capacity. The specific capacity of GNS was found to be 540 mAh/g, which is much larger than that of graphite, and this was increased up to 730 mAh/g and 784 mAh/g, respectively, by the incorporation of macromolecules of CNT and C-60 to the GNS.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,"We report a combined experimental and computational study of several ruthenium(II) sensitizers originated from the [Ru(dcbpyH(2))(2)(NCS)(2)], N-3, and [Ru(dcbpyH(2))(tdbpy)(NCS)(2)], N621, (dcbpyH(2) = 4,4'-dicarboxy-2,2'-bipyridine, tdbpy = 4,4'-tridecyl-2,2'-bipyridine) complexes. A purification procedure was developed to obtain pure N-bonded isomers of both types of sensitizers. The photovoltaic data of the purified N3 and N621 sensitizers adsorbed on TiO2 films in their monoprotonated and diprotonated state, exhibited remarkable power conversion efficiency at 1 sun, 11.18 and 9.57%, respectively. An extensive Density Functional Theory (DFT)-Time Dependent DFT study of these sensitizers in solution was performed, investigating the effect of protonation of the terminal carboxylic groups and of the counterions on the electronic structure and optical properties of the dyes. The calculated absorption spectra are in good agreement with the experiment, thus allowing a detailed assignment of the UV-vis spectral features of the two types of dyes. The computed alignments of the molecular orbitals of the different complexes with the band edges of a model TiO2 nanoparticle provide additional insights into the electronic factors governing the efficiency of dye-sensitized solar cell devices.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,"The development of an electronic skin is critical to the realization of artificial intelligence that comes into direct contact with humans, and to biomedical applications such as prosthetic skin. To mimic the tactile sensing properties of natural skin, large arrays of pixel pressure sensors on a flexible and stretchable substrate are required. We demonstrate flexible, capacitive pressure sensors with unprecedented sensitivity and very short response times that can be inexpensively fabricated over large areas by microstructuring of thin films of the biocompatible elastomer polydimethylsiloxane. The pressure sensitivity of the microstructured films far surpassed that exhibited by unstructured elastomeric films of similar thickness, and is tunable by using different microstructures. The microstructured films were integrated into organic field-effect transistors as the dielectric layer, forming a new type of active sensor device with similarly excellent sensitivity and response times.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,"The attainment of both strength and toughness is a vital requirement for most structural materials; unfortunately these properties are generally mutually exclusive. Although the quest continues for stronger and harder materials, these have little to no use as bulk structural materials without appropriate fracture resistance. It is the lower-strength, and hence higher-toughness, materials that find use for most safety-critical applications where premature or, worse still, catastrophic fracture is unacceptable. For these reasons, the development of strong and tough (damage-tolerant) materials has traditionally been an exercise in compromise between hardness versus ductility. Drawing examples from metallic glasses, natural and biological materials, and structural and biomimetic ceramics, we examine some of the newer strategies in dealing with this conflict. Specifically, we focus on the interplay between the mechanisms that individually contribute to strength and toughness, noting that these phenomena can originate from very different lengthscales in a material's structural architecture. We show how these new and natural materials can defeat the conflict of strength versus toughness and achieve unprecedented levels of damage tolerance within their respective material classes.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,"We have expanded the reference set of proteins used in SELCON3 by including 11 additional proteins (selected from the reference sets of Yang and co-workers and Keiderling and co-workers). Depending on the wavelength range and whether or not denatured proteins are included in the reference set, five reference sets were constructed with the number of reference proteins varying from 29 to 48. The performance of three popular methods for estimating protein secondary structure fractions from CD spectra (implemented in software packages CONTIN, SELCON3, and CDSSTR) and a variant of CONTIN, CONTIN/LL, that incorporates the variable selection method in the locally linearized model in CONTIN, were examined using the five reference sets described here, and a aa-protein reference set. Secondary structure assignments from DSSP were used in the analysis. The performances of all three methods were comparable, in spite of the differences in the algorithms used in the three software packages. While CDSSTR performed the best with a smaller reference set and larger wavelength range, and CONTIN/LL performed the best with a larger reference set and smaller wavelength range, the performances for individual secondary structures were mixed. Analyzing protein CD spectra using all three methods should improve the reliability of predicted secondary structural fractions. The three programs are provided in CDPro software package and have been modified for easier use with the different reference sets described in this paper. CDPro software is available at the website: http:/lamar.colostate.edu/ similar to sreeram/CDPro. (C) 2000 Academic Press.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,"Molecular dynamics simulations of five water models, the TIP3P (original and modified), SPC (original and refined), and SPC/E (original), were performed using the CHARMM molecular mechanics program. All simulations were carried out in the microcanonical NVE ensemble, using 901 water molecules in a cubic simulation cell furnished with periodic boundary conditions at 298 K. The SHAKE algorithm was used to keep water molecules rigid. Nanosecond trajectories were calculated with all water models for high statistical accuracy. The characteristic self-diffusion coefficients D and radial distribution functions, g(OO), g(OH), and g(HH) for all five water models were determined and compared to experimental data. The effects of velocity resealing on the self-diffusion coefficient D were examined. All these empirical water models used in this study are similar by having three interaction sites, but the small differences in their pair potentials composed of Lennard-Jones (LJ) and Coulombic terms give significant differences in the calculated self-diffusion coefficients, and in the height of the second peak of the radial distribution function g(OO).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,"The ability to control the size, shape, and material of a surface has reinvigorated the field of surface-enhanced Raman spectroscopy (SERS). Because excitation of the localized surface plasmon resonance of a nanostructured surface or nanoparticle lies at the heart of SERS, the ability to reliably control the surface characteristics has taken SERS from an interesting surface phenomenon to a rapidly developing analytical tool. This article first explains many fundamental features of SERS and then describes the use of nanosphere lithography for the fabrication of highly reproducible and robust SERS substrates. In particular, we review metal film over nanosphere surfaces as excellent candidates for several experiments that were once impossible with more primitive SERS substrates (e.g., metal island films). The article also describes progress in applying S LAX'S to the detection of chemical warfare agents and several biological molecules.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,"A novel approach to the rational fabrication of smart and functional metal oxide particulate thin films and coatings is demonstrated on the growth of ZnO nanowires and oriented nanorod arrays. The synthesis involves a template-less and surfactant-free aqueous method, which enables the generation of, at large-scale, low-cost, and moderate temperatures, advanced metal oxide thin films with controlled complexity. The strategy consists of monitoring of the nucleation, growth, and aging processes by means of chemical and electrostatic control of the interfacial free energy. It enables the control of the size of nano-, mess-, and microcrystallites, their surface morphology, orientations onto various substrates, and crystal structures.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,"Ionic liquids, being composed entirely of ions, were once mainly of interest to electrochemists. Recently, however, it has become apparent that, inter alia, their lack of measurable vapor pressure characterizes them as green solvents, and that a wide range of chemical reactions (reviewed here) can be performed in them.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,"Nanoparticles of nickel phosphide (Ni2P) have been investigated for electrocatalytic activity and stability for the hydrogen evolution reaction (HER) in acidic solutions, under which proton exchange membrane-based electrolysis is operational. The catalytically active Ni2P nanoparticles were hollow and faceted to expose a high density of the Ni2P(001) surface, which has previously been predicted based on theory to be an active HER catalyst. The Ni2P nanoparticles had among the highest HER activity of any non-noble metal electrocatalyst reported to date, producing H-2(g) with nearly quantitative faradaic yield, while also affording stability in aqueous acidic media.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,"Basic concepts of computer topological analysis of crystal structures realized in the current version of the program package ToposPro are considered. Applications of the ToposPro methods to various classes of chemical compounds-coordination polymers, molecular crystals, supra-molecular ensembles, inorganic ionic compounds, intermetallics, fast-ion conductors, microporous materials-are illustrated by many examples. It is shown that chemically and crystallographically different structures can be automatically treated in a similar way with the ToposPro approaches.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,"The science and technology of ultracapacitors are reviewed for a number of electrode materials, including carbon, mixed metal oxides, and conducting polymers. More work has been done using microporous carbons than with the other materials and most of the commercially available devices use carbon electrodes and an organic electrolytes. The energy density of these devices is 3-5 Wh/kg with a power density of 300-500 W/kg for high efficiency (90-95%) charge/discharges. Projections of future developments using carbon indicate that energy densities of 10 Wh/kg or higher are likely with power densities of 1-2 kW/kg. A key problem in the fabrication of these advanced devices is the bonding of the thin electrodes to a current collector such the contact resistance is less than 0.1 Omega cm(2) Special attention is given in the paper to comparing the power density characteristics of ultracapacitors and batteries. The comparisons should be made at the same charge/discharge efficiency. (C) 2000 Elsevier Science S.A. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,We experimentally demonstrate a perfect plasmonic absorber at lambda = 16 mu m Its polarization-independent absorbance is 99% at normal incidence and remains very high over a wide angular range of incidence around +/- 80 degrees We introduce a novel concept to utilize this perfect absorber as plasmonic sensor for refractive index sensing This sensing strategy offers great potential to maintain the performance of localized surface plasmon sensors even in nonlaboratory environments due to its simple and robust measurement scheme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,"A new polymer donor (PBDB-T-SF) and a new small molecule acceptor (IT-4F) for fullerene-free organic solar cells (OSCs) were designed and synthesized. The influences of fluorination on the absorption spectra, molecular energy levels, and charge mobilities of the donor and acceptor were systematically studied. The PBDB-T-SF:IT-4F-based OSC device showed a record high efficiency of 13.1%, and an efficiency of over 12% can be obtained with a thickness of 100-200 nm, suggesting the promise of fullerene-free OSCs in practical applications.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,"Protein structure and dynamics can be characterized on the atomistic level with both nuclear magnetic resonance (NMR) experiments and molecular dynamics (MD) simulations. Here, we quantify the ability of the recently presented CHARMM36 (C36) force field (FF) to reproduce various NMR observables using MD simulations. The studied NMR properties include backbone scalar couplings across hydrogen bonds, residual dipolar couplings (RDCs) and relaxation order parameter, as well as scalar couplings, RDCs, and order parameters for side-chain amino- and methyl-containing groups. It is shown that the C36 FF leads to better correlation with experimental data compared to the CHARMM22/CMAP FF and suggest using C36 in protein simulations. Although both CHARMM FFs contains the same nonbond parameters, our results show how the changes in the internal parameters associated with the peptide backbone via CMAP and the (1) and (2) dihedral parameters leads to improved treatment of the analyzed nonbond interactions. This highlights the importance of proper treatment of the internal covalent components in modeling nonbond interactions with molecular mechanics FFs. (c) 2013 Wiley Periodicals, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,"Novel quantum-dot light-emitting diodes based on all-inorganic perovskite CsPbX3 (X = Cl, Br, I) nanocrystals are reported. The well-dispersed, single-crystal quantum dots (QDs) exhibit high quantum yields, and tunable light emission wavelength. The demonstration of these novel perovskite QDs opens a new avenue toward designing optoelectronic devices, such as displays, photodetectors, solar cells, and lasers.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,"A facile and scalable preparation of aqueous solutions of isolated, sparingly sulfonated graphene is reported. C-13 NMR and FTIR spectra indicate that the bulk of the oxygen-containing functional groups was removed from graphene oxide. The electrical conductivity of thin evaporated films of graphene (1250 S/m) relative to similarly prepared graphite (6120 S/m) implies that an extended conjugated Sp(2) network is restored in the water soluble graphene.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,"A program suite for one-dimensional small-angle scattering data processing running on IBM-compatible PCs under Windows 9x/NT/2000/XP is presented. The main program, PRIMUS, has a menu-driven graphical user interface calling computational modules to perform data manipulation and analysis. Experimental data in binary OTOKO format can be reduced by calling the program SAPOKO, which includes statistical analysis of time frames, averaging and scaling. Tools to generate the angular axis and detector response files from diffraction patterns of calibration samples, as well as binary to ASCII transformation programs, are available. Several types of ASCII files can be directly imported into PRIMUS, in particular, sasCIF or ILL-type files are read without modification. PRIMUS provides basic data manipulation functions ( averaging, background subtraction, merging of data measured in different angular ranges, extrapolation to zero sample concentration, etc.) and computes invariants from Guinier and Porod plots. Several external modules coupled with PRIMUS via pop-up menus enable the user to evaluate the characteristic functions by indirect Fourier transformation, to perform peak analysis for partially ordered systems and to find shape approximations in terms of three-parametric geometrical bodies. For the analysis of mixtures, PRIMUS enables model-independent singular value decomposition or linear fitting if the scattering from the components is known. An interface is also provided to the general non-linear fitting program MIXTURE, which is designed for quantitative analysis of multicomponent systems represented by simple geometrical bodies, taking shape and size polydispersity as well as interparticle interference effects into account.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,The g-C3N4 photocatalyst was synthesized by directly heating the low-cost melamine. The methyl orange dye (MO) was selected as a photodegrading goal to evaluate the photocatalytic activity of as-prepared g-C3N4. The comparison experiments indicate that the photocatalytic activity of g-C3N4 can be largely improved by the Ag loading. The strong acid radical ion (SO42- or NO3-) can promote the degrading rate of MO for g-C3N4 photocatalysis system. The MO degradation over the g-C3N4 is mainly attributed to the photoreduction process induced by the photogenerated electrons. Our results clearly indicate that the metal-free g-C3N4 has good performance in photodegradation of organic pollutant.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,"Over the last 12 months, we have witnessed an unexpected breakthrough and rapid evolution in the field of emerging photovoltaics, with the realization of highly efficient solid-state hybrid solar cells based on organometal trihalide perovskite absorbers. In this Perspective, the steps that have led to this discovery are discussed, and the future of this rapidly advancing concept have been considered. It is likely that the next few years of solar research will advance this technology to the very highest efficiencies while retaining the very lowest cost and embodied energy. Provided that the stability of the perovskite-based technology can be proven, we will witness the emergence of a contender for ultimately low-cost solar power.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,"A summary of the technical advances that are incorporated in the fourth major release of the Q-Chem quantum chemistry program is provided, covering approximately the last seven years. These include developments in density functional theory methods and algorithms, nuclear magnetic resonance (NMR) property evaluation, coupled cluster and perturbation theories, methods for electronically excited and open-shell species, tools for treating extended environments, algorithms for walking on potential surfaces, analysis tools, energy and electron transfer modelling, parallel computing capabilities, and graphical user interfaces. In addition, a selection of example case studies that illustrate these capabilities is given. These include extensive benchmarks of the comparative accuracy of modern density functionals for bonded and non-bonded interactions, tests of attenuated second order Moller-Plesset (MP2) methods for intermolecular interactions, a variety of parallel performance benchmarks, and tests of the accuracy of implicit solvation models. Some specific chemical examples include calculations on the strongly correlated Cr-2 dimer, exploring zeolite-catalysed ethane dehydrogenation, energy decomposition analysis of a charged ter-molecular complex arising from glycerol photoionisation, and natural transition orbitals for a Frenkel exciton state in a nine-unit model of a self-assembling nanotube.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,"Design and synthesis of materials for efficient electrochemical transformation of water to molecular hydrogen and of hydroxyl ions to oxygen in alkaline environments is of paramount importance in reducing energy losses in water-alkali electrolysers. Here, using 3d-M hydr(oxy)oxides, with distinct stoichiometries and morphologies in the hydrogen evolution reaction (HER) and the oxygen evolution reaction (OER) regions, we establish the overall catalytic activities for these reaction as a function of a more fundamental property, a descriptor, OH-M2+delta bond strength (0 <= delta <= 1.5). This relationship exhibits trends in reactivity (Mn < Fe < Co < Ni), which is governed by the strength of the OH-M2+delta energetic (Ni < Co < Fe < Mn). These trends are found to be independent of the source of the OH, either the supporting electrolyte (for the OER) or the water dissociation product (for the HER). The successful identification of these electrocatalytic trends provides the foundation for rational design of 'active sites' for practical alkaline HER and OER electrocatalysts.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,"We present the first global parameterization and validation of a novel charge model, called AM1-BCC, which quickly and efficiently generates high-quality atomic charges for computer simulations of organic molecules in polar media. The goal of the charge model is to produce atomic charges that emulate the HF/6-31G* electrostatic potential (ESP) of a molecule. Underlying electronic structure features, including formal charge and electron delocalization, are first captured by AMI population charges; simple additive bond charge corrections (BCCs) are then applied to these AM1 atomic charges to produce the AM1-BCC charges. The parameterization of BCCs was carried out by fitting to the HF/6-31G* ESP of a training set of >2700 molecules. Most organic functional groups and their combinations were sampled, as well as an extensive variety of cyclic and fused bicyclic heteroaryl systems. The resulting BCC parameters allow the AM1-BCC charging scheme to handle virtually all types of organic compounds listed in The Merck Index and the NCI Database. Validation of the model was done through comparisons of hydrogen-bonded dimer energies and relative free energies of solvation using AM1-BCC charges in conjunction with the 1994 Cornell et al. forcefield for AMBER. 13 Homo- and hetero-dimer hydrogen-bond energies of a diverse set of organic molecules were reproduced to within 0.95 kcal/mol RMS deviation from the ab initio values, and for DNA dimers the energies were within 0.9 kcal/mol RMS deviation from ab initio values. The calculated relative free energies of solvation for a diverse set of monofunctional isosteres were reproduced to within 0.69 kcal/mol of experiment. In all these validation tests, AMBER with the AM1-BCC charge model maintained a correlation coefficient above 0.96. Thus, the parameters presented here for use with the AM1-BCC method present a fast, accurate, and robust alternative to HF/6-31G* ESP-fit charges for general use with the AMBER force field in computer simulations involving organic small molecules. (C) 2002 Wiley Periodicals, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,"A supercapacitor with graphene based electrodes was found to exhibit a specific energy density of 85 6 Wh/kg at room temperature and 136 Wh/kg at 80 degrees C (all based on the total electrode weight) measured at a current density of 1 A/g These energy density values are comparable to that of the Ni metal hydride battery, but the supercapacitor can be charged or discharged in seconds or minutes The key to success was the ability to make full utilization of the highest intrinsic surface capacitance and specific surface area of single layer graphene by preparing curved graphene sheets that will not restack face to-face The curved morphology enables the formation of mesopores accessible to and wettable by environmentally benign ionic liquids capable of operating at a voltage >4 V",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,"The demand for compact ultraviolet laser devices is increasing, as they are essential in applications such as optical storage, photocatalysis, sterilization, ophthalmic surgery and nanosurgery. Many researchers are devoting considerable effort to finding materials with larger bandgaps than that of GaN. Here we show that hexagonal boron nitride (hBN) is a promising material for such laser devices because it has a direct bandgap in the ultraviolet region. We obtained a pure hBN single crystal under high-pressure and high-temperature conditions, which shows a dominant luminescence peak and a series of s-like exciton absorption bands around 215 nm, proving it to be a direct-bandgap material. Evidence for room-temperature ultraviolet lasing at 215 nm by accelerated electron excitation is provided by the enhancement and narrowing of the longitudinal mode, threshold behaviour of the excitation current dependence of the emission intensity, and a far-field pattern of the transverse mode.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,"A new series of panchromatic ruthenium(II) sensitizers derived from carboxylated terpyridyl complexes of tris-thiocyanato Ru(II) have been developed. Black dye containing different degrees of protonation {(C2H5)(3)NH}[Ru(H(3)tcterpy)(NCS)(3)] 1, {(C4H9)(4)N}(2)[Ru(H(2)tcterpy)(NCS)(3)] 2, {(C4H9)(4)N}(3)[RU(Htcterpy)(NCS)(3)] 3, and {(C4H9)(4)N}(4)[Ru(tcterpy)(NCS)(3)] 4 (tcterpy = 4,4',4 "" -tricarboxy-2,2':6',2 "" -terpyridine) have been synthesized and fully characterized by UV-vis, emission, IR, Raman, NMR, cyclic voltammetry, and X-ray diffraction studies. The crystal structure of complex 2 confirms the presence of a Ru(II)N6 central core derived from the terpyridine ligand and three N-bonded thiocyanates. Intermolecular H-bonding between carboxylates on neighboring terpyridines gives rise to 2-D H-bonded arrays. The absorption and emission maxima of the black dye show a bathochromic shift with decreasing pH and exhibit pH-dependent excited-state lifetimes. The red-shift of the emission maxima is due to better pi -acceptor properties of the acid form that lowers the energy of the CT excited state. The low-energy metal-to-ligand charge-transfer absorption band showed marked solvatochromism due to the presence of thiocyanate ligands. The Ru(II)/(III) oxidation potential of the black dye and the ligand-based reduction potential shifted cathodically with decreasing number of protons and showed more reversible character. The adsorption of complex 3 from methoxyacetonitrile solution onto transparent TiO2 films was interpreted by a Langmuir isotherm yielding an adsorption equilibrium constant, K-ads, of (1.0 +/- 0.3) x 10(5) M-1. The amount of dye adsorbed at monolayer saturation was (n(alpha) = 6.9 +/- 0.3) x 10(-8) mol/mg of TiO2, which is around 30% less than that of the cis-di(thiocyanato)bis(2,2'-bipyridyl-4,4'-dicarboxylate)-ruthenium(II) complex. The black dye, when anchored to nanocrystalline;TiO2. films achieves very efficient sensitization over the whole visible range extending into the near-IR region up to 920 nm, yielding over 80% incident photon to-current efficiencies (IPCE). solar cells containing the black dye were subjected to analysis by a photovoltaic calibration laboratory (NREL, U.S.A.) to determine their solar-to-electric conversion efficiency under standard AM 1.5 sunlight. A short circuit photocurrent density obtained was 20.5 mA/cm(2), and the open circuit voltage was 0.72 V corresponding to an overall conversion efficiency of 10.4%.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,"The dispersion behavior of graphene oxide indifferent organic solvents has been investigated. As-prepared graphite oxide could be dispersed in N,N-dimethylformamide, N-methyl-2-pyrrolidone, tetrahydrofuran, and ethylene glycol. In all of these solvents, full exfoliation of the graphite oxide material into individual, single-layer graphene oxide sheets was achieved by sonication. The graphene oxide dispersions exhibited long-term stability and were made of sheets between a few hundred nanometers and a few micrometers large, similar to the case of graphene oxide dispersions in water. These results should facilitate the manipulation and processing of graphene-based materials for different applications.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,"The charge storage mechanism in MnO2 electrode, used in aqueous electrolyte, was investigated by cyclic voltammetry and X-ray photoelectron spectroscopy. Thin MnO2 films deposited on a platinum substrate and thick MnO2 composite electrodes were used. First, the cyclic voltammetry data established that only a thin layer of MnO2 is involved in the redox process and electrochemically active. Second, the X-ray photoelectron spectroscopy data revealed that the manganese oxidation state was varying from III to IV for the reduced and oxidized forms of thin film electrodes, respectively, during the charge/discharge process. The X-ray photoelectron spectroscopy data also show that Na+ cations from the electrolyte were involved in the charge storage process of MnO2 thin film electrodes. However, the Na/ Mn ratio for the reduced electrode was much lower than what was anticipated for charge compensation dominated by Na+, thus suggesting the involvement of protons in the pseudofaradaic mechanism. An important finding of this work is that, unlike thin film electrodes, no change of the manganese oxidation state was detected for a thicker composite electrode because only a very thin layer is involved in the charge storage process.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,"Electrocatalysis will play a key role in future energy conversion and storage technologies, such as water electrolysers, fuel cells and metal-air batteries. Molecular interactions between chemical reactants and the catalytic surface control the activity and efficiency, and hence need to be optimized; however, generalized experimental strategies to do so are scarce. Here we show how lattice strain can be used experimentally to tune the catalytic activity of dealloyed bimetallic nanoparticles for the oxygen-reduction reaction, a key barrier to the application of fuel cells and metal-air batteries. We demonstrate the core-shell structure of the catalyst and clarify the mechanistic origin of its activity. The platinum-rich shell exhibits compressive strain, which results in a shift of the electronic band structure of platinum and weakening chemisorption of oxygenated species. We combine synthesis, measurements and an understanding of strain from theory to generate a reactivity-strain relationship that provides guidelines for tuning electrocatalytic activity.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
