ID,Abstract,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31,rule32,rule33,rule34
35,"Nanotechnology is expected to open new avenues to fight and prevent disease using atomic scale tailoring of materials. Among the most promising nanomaterials with antibacterial properties are metallic nanoparticles, which exhibit increased chemical activity due to their large surface to volume ratios and crystallographic surface structure. The study of bactericidal nanomaterials is particularly timely considering the recent increase of new resistant strains of bacteria to the most potent antibiotics. This has promoted research in the well known activity of silver ions and silver-based compounds, including silver nanoparticles. The present work studies the effect of silver nanoparticles in the range of 1-100 nm on Gram-negative bacteria using high angle annular dark field (HAADF) scanning transmission electron microscopy (STEM). Our results indicate that the bactericidal properties of the nanoparticles are size dependent, since the only nanoparticles that present a direct interaction with the bacteria preferentially have a diameter of similar to 1-10 nm.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,"In this work we present a low cost and scalable technique, via ambient pressure chemical vapor deposition (CVD) on polycrystalline Ni films, to fabricate large area (similar to cm(2)) films of single- to few-layer graphene and to transfer the films to nonspecific substrates. These films consist of regions of 1 to similar to 12 graphene layers. Single- or bilayer regions can be up to 20 mu m in lateral size. The films are continuous over the entire area and can be patterned lithographically or by prepatterning the underlying Ni film. The transparency, conductivity, and ambipolar transfer characteristics of the films suggest their potential as another materials candidate for electronics and opto-electronic applications.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,"Catalysts for oxygen reduction and evolution reactions are at the heart of key renewable-energy technologies including fuel cells and water splitting. Despite tremendous efforts, developing oxygen electrode catalysts with high activity at low cost remains a great challenge. Here, we report a hybrid material consisting of Co3O4 nanocrystals grown on reduced graphene oxide as a high-performance bi-functional catalyst for the oxygen reduction reaction (ORR) and oxygen evolution reaction (OER). Although Co3O4 or graphene oxide alone has little catalytic activity, their hybrid exhibits an unexpected, surprisingly high ORR activity that is further enhanced by nitrogen doping of graphene. The Co3O4/N-doped graphene hybrid exhibits similar catalytic activity but superior stability to Pt in alkaline solutions. The same hybrid is also highly active for OER, making it a high-performance non-precious metal-based bi-catalyst for both ORR and OER. The unusual catalytic activity arises from synergetic chemical coupling effects between Co3O4 and graphene.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,"We describe an ab initio method for calculating the electronic structure, electronic transport, and forces acting on the atoms, for atomic scale systems connected to semi-infinite electrodes and with an applied voltage bias. Our method is based on the density-functional theory (DFT) as implemented in the well tested SIESTA approach (which uses nonlocal norm-conserving pseudopotentials to describe the effect of the core electrons, and linear combination of finite-range numerical atomic orbitals to describe the valence states). We fully deal with the atomistic structure of the whole system, treating both the contact and the electrodes on the same footing. The effect of the finite bias (including self-consistency and the solution of the electrostatic problem) is taken into account using nonequilibrium Green's functions. We relate the nonequilibrium Green's function expressions to the more transparent scheme involving the scattering states. As an illustration, the method is applied to three systems where we are able to compare our results to earlier ab initio DFT calculations or experiments, and we point out differences between this method and existing schemes. The systems considered are: (i) single atom carbon wires connected to aluminum electrodes with extended or finite cross section, (ii) single atom gold wires, and finally (iii) large carbon nanotube systems with point defects.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,"Recently a new, large family of two-dimensional (2D) early transition metal carbides and carbonitrides, called MXenes, was discovered. MXenes are produced by selective etching of the A element from the MAX phases, which are metallically conductive, layered solids connected by strong metallic, ionic, and covalent bonds, such as Ti2AlC, Ti3AlC2, and Ta4AlC3. MXenes combine the metallic conductivity of transition metal carbides with the hydrophilic nature of their hydroxyl or oxygen terminated surfaces. In essence, they behave as conductive clays. This article reviews progressboth experimental and theoreticalon their synthesis, structure, properties, intercalation, delamination, and potential applications. MXenes are expected to be good candidates for a host of applications. They have already shown promising performance in electrochemical energy storage systems. A detailed outlook for future research on MXenes is also presented.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,"The extinction coefficient per mole of nanocrystals at the first exitonic absorption peak, epsilon, for high-quality CdTe, CdSe, and CdS nanocrystals was found to be strongly dependent on the size of the nanocrystals, between a square and a cubic dependence. The measurements were carried out using either nanocrystals purified with monitored purification procedures or nanocrystals prepared through controlled etching methods. The nature of the surface ligands, the refractive index of the solvents, the PL quantum yield of the nanocrystals, the methods used for the synthesis of the nanocrystals, and the temperature for the measurements all did not show detectable influence on the extinction coefficient for a given sized nanocrystal within experimental error.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,"Charges induced in triboelectric process are usually referred as a negative effect either in scientific research or technological applications, and they are wasted energy in many cases. Here, we demonstrate a simple, low cost and effective approach of using the charging process in friction to convert mechanical energy into electric power for driving small electronics. The triboelectric generator (TEG) is fabricated by stacking two polymer sheets made of materials having distinctly different triboelectric characteristics, with metal films deposited on the top and bottom of the assembled structure. Once subjected to mechanical deformation, a friction between the two films, owing to the nano-scale surface roughness, generates equal amount but opposite signs of charges at two sides. Thus, a triboelectric potential layer is formed at the interface region, which serves as a charge ""pump"" for driving the flow of electrons in the external toad if there is a variation in the capacitance of the system. Such a flexible polymer TEG gives an output voltage of up to 3.3 V at a power density of similar to 10.4 mW/cm(3). TEGs have the potential of harvesting energy from human activities, rotating tires, ocean waves, mechanical vibration and more, with great applications in self-powered systems for personal electronics, environmental monitoring, medical science and even large-scale power. (C) 2012 Elsevier Ltd. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,"For bulk-heterojunction photovoltaic cells fabricated from conjugated polymers and a fullerene derivative, the relation between the open-circuit voltage (V-oc) and the oxidation potential for different conjugated polymers is studied. A linear relation between V-oc and the oxidation potential is found (see figure). Based on this relation, the energy-conversion efficiency of a bulk-heterojunction solar cell is derived as a function of the bandgap and the energy levels of the conjugated polymer.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,"Recently, non-fullerene n-type organic semiconductors have attracted significant attention as acceptors in organic photovoltaics (OPVs) due to their great potential to realize high-power conversion efficiencies. The rational design of the central fused ring unit of these acceptor molecules is crucial to maximize device performance. Here, we report a new class of non-fullerene acceptor, Y6, that employs a ladder-type electron-deficient-core-based central fused ring (dithienothiophen[3.2-b]-pyrrolobenzothiadiazole) with a benzothiadiazole (BT) core to fine-tune its absorption and electron affinity. OPVs made from Y6 in conventional and inverted architectures each exhibited a high efficiency of 15.7%, measured in two separate labs. Inverted device structures were certified at Enli Tech Laboratory demonstrated an efficiency of 14.9%. We further observed that the Y6-based devices maintain a high efficiency of 13.6% with an active layer thickness of 300 nm. The electron-deficient-core-based fused ring reported in this work opens a new door in the molecular design of high-performance acceptors for OPVs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,"A method is used for preparing gold NRs with aspect ratios ranging from 1.5 to 10 for which the surface plasmon absorption maxima are between 600 and 1300 nm. This method has been adapted from a previously published seed-mediated growth method (Jana et al. Adv. Mater. 2001, 13, 1389). The disadvantages and limitations of the earlier method (i.e., formation of noncylindrical NRs, phi-shaped particles, and formation of a large fraction of spherical particles) have been overcome by use of a hexadecyltrimethylammonium bromide (CTAB)-capped seed instead of a citrate-capped one. In a single-component surfactant system, the silver content of the growth solution was used to grow NRs to a desired length. This results in reproducible formation of NRs with aspect ratios ranging from 1.5 to 4.5. To grow longer NRs with aspect ratios ranging from 4.6 to 10, a binary surfactant mixture composed of benzyldimethylhexadecylammoniumchloride (BDAC) and CTAB was used. NRs are grown in this mixture either by aging or by addition of a growth solution suitable to shorter NRs. Effects of the silver ion and the cosurfactant along with the growth mechanism of NRs are discussed.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,"By applying the specific fabrication conditions summarized in the Experimental section and post-production annealing at 150 degrees C, polymer solar cells with power-conversion efficiency approaching 5 % are demonstrated. These devices exhibit remarkable thermal stability. We attribute the improved performance to changes in the bulk heterojunction material induced by thermal annealing. The improved nanoscale morphology, the increased crystallinity of the semiconducting polymer, and the improved contact to the electron-collecting electrode facilitate charge generation, charge transport to, and charge collection at the electrodes, thereby enhancing the device efficiency by lowering the series resistance of the polymer solar cells.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,"Two-dimensional materials are an emerging class of new materials with a wide range of electrical properties and potential practical applications. Although graphene(1) is the most well-studied two-dimensional material, single layers of other materials, such as insulating BN (ref. 2) and semiconducting MoS2 (refs 3,4) or WSe2 (refs 5,6), are gaining increasing attention as promising gate insulators and channel materials for field-effect transistors. Because monolayer MoS2 is a direct-bandgap semiconductor(7,8) due to quantum-mechanical confinement(7,9,10), it could be suitable for applications in optoelectronic devices where the direct bandgap would allow a high absorption coefficient and efficient electron-hole pair generation under photo-excitation. Here, we demonstrate ultrasensitive monolayer MoS2 phototransistors with improved device mobility and ON current. Our devices show a maximum external photoresponsivity of 880 AW(-1) at a wavelength of 561 nm and a photoresponse in the 400-680 nm range. With recent developments in large-scale production techniques such as liquid-scale exfoliation(11-13) and chemical vapour deposition-like growth(14,15), MoS2 shows important potential for applications in MoS2-based integrated optoelectronic circuits, light sensing, biomedical imaging, video recording and spectroscopy.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,"Pseudocapacitance is commonly associated with surface or near-surface reversible redox reactions, as observed with RuO2 center dot xH(2)O in an acidic electrolyte. However, we recently demonstrated that a pseudocapacitive mechanism occurs when lithium ions are inserted into mesoporous and nanocrystal films of orthorhombic Nb2O5 (T-Nb2O5; refs 1,2). Here, we quantify the kinetics of charge storage in T-Nb2O5: currents that vary inversely with time, charge-storage capacity that is mostly independent of rate, and redox peaks that exhibit small voltage offsets even at high rates. We also define the structural characteristics necessary for this process, termed intercalation pseudocapacitance, which are a crystalline network that offers two-dimensional transport pathways and little structural change on intercalation. The principal benefit realized from intercalation pseudocapacitance is that high levels of charge storage are achieved within short periods of time because there are no limitations from solid-state diffusion. Thick electrodes (up to 40 mu m thick) prepared with T-Nb2O5 offer the promise of exploiting intercalation pseudocapacitance to obtain high-rate charge-storage devices.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,"Graphene has attracted great interest for its excellent mechanical, electrical, thermal and optical properties. It can be produced by micro-mechanical exfoliation of highly ordered pyrolytic graphite, epitaxial growth, chemical vapor deposition, and the reduction of graphene oxide (GO). The first three methods can produce graphene with a relatively perfect structure and excellent properties, while in comparison, GO has two important characteristics: (1) it can be produced using inexpensive graphite as raw material by cost-effective chemical methods with a high yield, and (2) it is highly hydrophilic and can form stable aqueous colloids to facilitate the assembly of macroscopic structures by simple and cheap solution processes, both of which are important to the large-scale uses of graphene. A key topic in the research and applications of GO is the reduction, which partly restores the structure and properties of graphene. Different reduction processes result in different properties of reduced GO (rGO), which in turn affect the final performance of materials or devices composed of rGO. In this contribution, we review the state-of-art status of the reduction of GO on both techniques and mechanisms. The development in this field will speed the applications of graphene. (C) 2011 Elsevier Ltd. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,"Magnesium is the lightest of ail metals used as the basis for constructional alloys. It is this property which entices automobile manufacturers to replace denser materials, not only steels, cast irons and copper base alloys but even aluminium alloys by magnesium based alloys. The requirement to reduce the weight of car components as a result in part of the introduction of legislation limiting emission has triggered renewed interest in magnesium. The growth rate over the next 10 years has been forecast to be 7% per annum. A wider use of magnesium base alloys necessitates several parallel programs. These can be classified as alloy development, process development/improvement and design considerations. These will be discussed briefly and followed by some examples of the increasing uses of magnesium and future trends. (C) 2001 Elsevier Science B.V. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,"Musculoskeletal tissue, bone and cartilage are under extensive investigation in tissue engineering research. A number of biodegradable and bioresorbable materials, as well as scaffold designs, have been experimentally and/or clinically studied. Ideally, a scaffold should have the following characteristics: (i) three-dimensional and highly porous with an interconnected pore network for cell growth and flow transport of nutrients and metabolic waste; (ii) biocompatible and bioresorbable with a controllable degradation and resorption rate to match cell/tissue growth in vitro and/or in vivo; (iii) suitable surface chemistry for cell attachment, proliferation, and differentation and (iv) mechanical properties to match those of the tissues at the site of implantation. This paper reviews research on the tissue engineering of bone and cartilage from the polymeric scaffold point of view. (C) 2000 Elsevier Science Ltd. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,"The advantages in using nanostructured materials for electrochemical energy storage have largely focused on the benefits associated with short path lengths. In this paper, we consider another contribution, that of the capacitive effects, which become increasingly important at nanoscale dimensions. Nanocrystalline TiO2 (anatase) was studied over a dimensional regime where both capacitive and lithium intercalation processes contribute to the total stored charge. An analysis of the voltammetric sweep data was used to distinguish between the amount of charge stored by these two processes. At particle sizes below 10 nm, capacitive contributions became increasingly important, leading to greater amounts of total stored charge (gravimetrically normalized) with decreasing TiO2 particle size. The area normalized capacitance was determined to be well above 100,mu F/cm(2), confirming that the capacitive contribution was pseudocapacitive in nature. Moreover, reducing the particle size to the nanoscale regime led to faster charge/discharge rates because the diffusion-controlled lithium ion intercalation process was replaced by faradaic reactions which occur at the surface of the material. The charge storage and kinetics benefits derived from using nanoscale metal oxides provide an interesting direction for the design of materials that offer both power density and energy density.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,"Molybdenum disulfide (MoS2) of single- and few-layer thickness was exfoliated on SiO2/Si substrate and characterized by Raman spectroscopy. The number of S-Mo-S layers of the samples was independently determined by contact-mode atomic force microscopy. Two Raman modes, E-2g(1) and A(1g), exhibited sensitive thickness dependence, with the frequency of the former decreasing and that of the latter increasing with thickness. The results provide a convenient and reliable means for determining layer thickness with atomic-level precision. The opposite direction of the frequency shifts, which cannot be explained solely by van der Waals interlayer coupling, is attributed to Coulombic interactions and possible stacking-induced changes of the intralayer bonding. This work exemplifies the evolution of structural parameters in layered materials in changing from the three-dimensional to the two-dimensional regime.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,"Chemically tuned inorganic-organic hybrid materials, based on CH3NH3(=MA)Pb(I1-xBrx)(3) perovskites, have been studied using UV-vis absorption and X-ray diffraction patterns and applied to nanostructured solar cells. The band gap engineering brought about by the chemical management of MAPb(I1-xBrx)(3) perovskites can be controllably tuned to cover almost the entire visible spectrum, enabling the realization of colorful solar cells. We demonstrate highly efficient solar cells exhibiting 12.3% in a power conversion efficiency of under standard AM 1.5, for the most efficient device, as a result of tunable composition for the light harvester in conjunction with a mesoporous TiO2 film and a hole conducting polymer. We believe that the works highlighted in this paper represent one step toward the realization of low-cost, high-efficiency, and long-term stability with colorful solar cells.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,"We investigate Raman spectra of graphite oxide and functionalized graphene sheets with epoxy and hydroxyl groups and Stone-Wales and 5-8-5 defects by first-principles calculations to interpret our experimental results. Only the alternating pattern of single-double carbon bonds within the sp(2) carbon ribbons provides a satisfactory explanation for the experimentally observed blue shift of the G band of the Raman spectra relative to graphite. To obtain these single-double bonds, it is necessary to have sp(3) carbons on the edges of a zigzag carbon ribbon.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,"Organolead trihalide perovskite materials have been successfully used as light absorbers in efficient photovoltaic cells. Two different cell structures, based on mesoscopic metal oxides and planar heterojunctions have already demonstrated very impressive advances in performance. Here, we report a bilayer architecture comprising the key features of mesoscopic and planar structures obtained by a fully solution-based process. We used CH3NH3 Pb(I1-xBrx)(3) (x = 0.1-0.15) as the absorbing layer and poly(triarylamine) as a hole-transporting material. The use of a mixed solvent of gamma-butyrolactone and dimethylsulphoxide (DMSO) followed by toluene drop-casting leads to extremely uniform and dense perovskite layers via a CH3NH3I-PbI2-DMSO intermediate phase, and enables the fabrication of remarkably improved solar cells with a certified power-conversion efficiency of 16.2% and no hysteresis. These results provide important progress towards the understanding of the role of solution-processing in the realization of low-cost and highly efficient perovskite solar cells.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,"We investigated the intracellular uptake of different sized and shaped colloidal gold nanoparticles. We showed that kinetics and saturation concentrations are highly dependent upon the physical dimensions of the nanoparticles (e.g., uptake half-life of 14, 50, and 74 nm nanoparticles is 2.10, 1.90, and 2.24 h, respectively). The findings from this study will have implications in the chemical design of nanostructures for biomedical applications (e.g., tuning intracellular delivery rates and amounts by nanoscale dimensions and engineering complex, multifunctional nanostructures for imaging and therapeutics).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,"We investigate novel phases that emerge from the interplay of electron correlations and strong spin-orbit interactions. We focus on describing the topological semimetal, a three-dimensional phase of a magnetic solid, and argue that it may be realized in a class of pyrochlore iridates (such as Y(2)Ir(2)O(7)) based on calculations using the LDA + U method. This state is a three-dimensional analog of graphene with linearly dispersing excitations and provides a condensed-matter realization of Weyl fermions that obeys a two-component Dirac equation. It also exhibits remarkable topological properties manifested by surface states in the form of Fermi arcs, which are impossible to realize in purely two-dimensional band structures. For intermediate correlation strengths, we find this to be the ground state of the pyrochlore iridates, coexisting with noncollinear magnetic order. A narrow window of magnetic ""axion"" insulator may also be present. An applied magnetic field is found to induce a metallic ground state.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,"Transparent, conductive, and ultrathin graphene films, as an alternative to the ubiquitously employed metal oxides window electrodes for solid-state dye-sensitized solar cells, are demonstrated. These graphene films are fabricated from exfoliated graphite oxide, followed by thermal reduction. The obtained films exhibit a high conductivity of 550 S/cm and a transparency of more than 70% over 1000-3000 nm. Furthermore, they show high chemical and thermal stabilities as well as an ultrasmooth surface with tunable wettability.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,"Super-hydrophobic surfaces, with a water contact angle (CA) greater than 150degreesC, have attracted much interest for both fundamental research and practical applications. Recent studies on lotus and rice leaves reveal that a super-hydrophobic surface with both a large CA and small sliding angle (alpha) needs the cooperation of micro- and nanostructure, and the arrangement of the microstructures on this surface can influence the way a water droplet tends to move. These results form the natural world provide a guide for constructing artificial super-hydrophobic surfaces and designing surfaces with controllable wettability. Accordingly, super-hydrophobic surfaces of polymer nanofibers and differently patterned aligned carbon nanotube (ACNT) films have been fabricated.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,"The status of ambient temperature sodium ion batteries is reviewed in light of recent developments in anode, electrolyte and cathode materials. These devices, although early in their stage of development, are promising for large-scale grid storage applications due to the abundance and very low cost of sodium-containing precursors used to make the components. The engineering knowledge developed recently for highly successful Li ion batteries can be leveraged to ensure rapid progress in this area, although different electrode materials and electrolytes will be required for dual intercalation systems based on sodium. In particular, new anode materials need to be identified, since the graphite anode, commonly used in lithium systems, does not intercalate sodium to any appreciable extent. A wider array of choices is available for cathodes, including high performance layered transition metal oxides and polyanionic compounds. Recent developments in electrodes are encouraging, but a great deal of research is necessary, particularly in new electrolytes, and the understanding of the SEI films. The engineering modeling calculations of Na-ion battery energy density indicate that 210 Wh kg1 in gravimetric energy is possible for Na-ion batteries compared to existing Li-ion technology if a cathode capacity of 200 mAh g1 and a 500 mAh g1 anode can be discovered with an average cell potential of 3.3 V.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,"The integration of novel materials such as single-walled carbon nanotubes and nanowires into devices has been challenging, but developments in transfer printing and solution-based methods now allow these materials to be incorporated into large-area electronics(1-6). Similar efforts are now being devoted to making the integration of graphene into devices technologically feasible(7-10). Here, we report a solution-based method that allows uniform and controllable deposition of reduced graphene oxide thin films with thicknesses ranging from a single monolayer to several layers over large areas. The opto-electronic properties can thus be tuned over several orders of magnitude, making them potentially useful for flexible and transparent semiconductors or semi-metals. The thinnest films exhibit graphene-like ambipolar transistor characteristics, whereas thicker films behave as graphite-like semi-metals. Collectively, our deposition method could represent a route for translating the interesting fundamental properties of graphene into technologically viable devices.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,"Recent developments in conjugated-polymer-based photovoltaic elements are reviewed. The photophysics of such photoactive devices is based on the photo-induced charge transfer from donor-type semiconducting conjugated polymers to acceptor-type conjugated polymers or acceptor molecules such as Buckminsterfullerene, C-60. This photo-induced charge transfer is reversible, ultrafast (within 100 fs) with a quantum efficiency approaching unity, and the charge-separated state is metastable (up to milliseconds at 80 K). Being similar to the first steps in natural photosynthesis, this photo-induced electron transfer leads To a number of potentially interesting applications, which include sensitization of the photoconductivity and photovoltaic phenomena. Examples of photovoltaic architectures are presented and their potential in terrestrial solar energy conversion discussed. Recent progress in the realization of improved photovoltaic elements with 3 % power conversion efficiency is reported.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,"The van der Waals density functional (vdW-DF) of M. Dion et al. [Phys. Rev. Lett. 92, 246401 (2004)] is a promising approach for including dispersion in approximate density functional theory exchange-correlation functionals. Indeed, an improved description of systems held by dispersion forces has been demonstrated in the literature. However, despite many applications, standard general tests on a broad range of materials including traditional ""hard"" matter such asmetals, ionic compounds, and insulators are lacking. Such tests are important not least because many of the applications of the vdW-DF method focus on the adsorption of atoms and molecules on the surfaces of solids. Here we calculate the lattice constants, bulk moduli, and atomization energies for a range of solids using the original vdW-DF and several of its offspring. We find that the original vdW-DF overestimates lattice constants in a similar manner to how it overestimates binding distances for gas-phase dimers. However, some of the modified vdW functionals lead to average errors which are similar to those of PBE or better. Likewise, atomization energies that are slightly better than from PBE are obtained from the modified vdW-DFs. Although the tests reported here are for hard solids, not normally materials for which dispersion forces are thought to be important, we find a systematic improvement in cohesive properties for the alkali metals and alkali halides when nonlocal correlations are accounted for.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,"Batteries are a key technology in modern society(1,2). They are used to power electric and hybrid electric vehicles and to store wind and solar energy in smart grids. Electrochemical devices with high energy and power densities can currently be powered only by batteries with organic liquid electrolytes. However, such batteries require relatively stringent safety precautions, making large-scale systems very complicated and expensive. The application of solid electrolytes is currently limited because they attain practically useful conductivities (10(-2) S cm(-1)) only at 50-80 degrees C, which is one order of magnitude lower than those of organic liquid electrolytes(3-8). Here, we report a lithium superionic conductor, Li(10)GeP(2)S(12) that has a new three-dimensional framework structure. It exhibits an extremely high lithium ionic conductivity of 12 mS cm(-1) at room temperature. This represents the highest conductivity achieved in a solid electrolyte, exceeding even those of liquid organic electrolytes. This new solid-state battery electrolyte has many advantages in terms of device fabrication (facile shaping, patterning and integration), stability (non-volatile), safety (non-explosive) and excellent electrochemical properties (high conductivity and wide potential window)(9-11).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,"Targeting nanoparticles to malignant tissues for improved diagnosis and therapy is a popular concept. However, after surveying the literature from the past 10 years, only 0.7% (median) of the administered nanoparticle dose is found to be delivered to a solid tumour. This has negative consequences on the translation of nanotechnology for human use with respect to manufacturing, cost, toxicity, and imaging and therapeutic efficacy. In this article, we conduct a multivariate analysis on the compiled data to reveal the contributions of nanoparticle physicochemical parameters, tumour models and cancer types on the low delivery efficiency. We explore the potential causes of the poor delivery efficiency from the perspectives of tumour biology (intercellular versus transcellular transport, enhanced permeability and retention effect, and physicochemical-dependent nanoparticle transport through the tumour stroma) as well as competing organs (mononuclear phagocytic and renal systems) and present a 30-year research strategy to overcome this fundamental limitation. Solving the nanoparticle delivery problem will accelerate the clinical translation of nanomedicine.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,"In the domain of health, one important challenge is the efficient delivery of drugs in the body using non-toxic nanocarriers. Most of the existing carrier materials show poor drug loading (usually less than 5 wt% of the transported drug versus the carrier material) and/or rapid release of the proportion of the drug that is simply adsorbed (or anchored) at the external surface of the nanocarrier. In this context, porous hybrid solids, with the ability to tune their structures and porosities for better drug interactions and high loadings, are well suited to serve as nanocarriers for delivery and imaging applications. Here we show that specific non-toxic porous iron(III)-based metal-organic frameworks with engineered cores and surfaces, as well as imaging properties, function as superior nanocarriers for efficient controlled delivery of challenging antitumoural and retroviral drugs (that is, busulfan, azidothymidine triphosphate, doxorubicin or cidofovir) against cancer and AIDS. In addition to their high loadings, they also potentially associate therapeutics and diagnostics, thus opening the way for theranostics, or personalized patient treatments.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,"Experimental conditions and mathematical fitting procedures for the collection and analysis of Raman spectra of soot and related carbonaceous materials have been investigated and optimised with a Raman microscope system operated at three different laser excitation wavelengths (514, 633, and 780 nm). Several band combinations for spectral analysis have been tested, and a combination of four Lorentzian-shaped bands (G, D1, D2, D4) at about 1580, 1350, 1620, and 1200 cm(-1), respectively, with a Gaussian-shaped band (W) at similar to 1500 cm(-1) was best suited for the first-order spectra. The second-order spectra were best fitted with Lorentzian-shaped bands at about 2450, 2700, 2900, and 3100 cm(-1). Spectral parameters (band positions, full widths at half maximum, and intensity ratios) are reported for several types of industrial carbon black (Degussa Printex, Cabot Monarch), diesel soot (particulate matter from modern heavy duty vehicle and passenger car engine exhaust, NIST SRM1650), spark-discharge soot (Palas GfG100), and graphite. Several parameters, in particular the width of the D1 band at similar to 1350 cm(-1), provide structural information and allow to discriminate the sample materials, but the characterisation and distinction of different types of soot is limited by the experimental reproducibility of the spectra and the statistical uncertainties of curve fitting. The results are discussed and compared with X-ray diffraction measurements and earlier Raman spectroscopic studies of comparable materials, where different measurement and fitting procedures had been applied. (c) 2005 Elsevier Ltd. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,"The photovoltaic performance of polymer bulk heterojunction solar cells is studied systematically. Using a new benzodithiophene polymer (PTB7) and PC71BM (see figure) a power conversion efficiency of 7.4% has been achieved in PTB7/PC71BM-blend film, indicating a great potential and bright future for polymer solar cells (FF = fill factor, PCE = power-conversion efficiency).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,"Very strong hydrogels (with a fracture strength of some tens of MPa), as required for both industrial and biomedical applications, have been generated by inducing a double-network (DN) structure for various combinations of hydrophilic polymers. The Figure shows a hydrogel before, during, and after application of a fracture stress of 17.2 MPa.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,"Nitrogen-doped graphene (N-graphene) was synthesized by chemical vapor deposition of methane in the presence of ammonia. The resultant N-graphene was demonstrated to act as a metal-free electrode with a much better electrocatalytic activity, long-term operation stability, and tolerance to crossover effect than platinum for oxygen reduction via a four-electron pathway in alkaline fuel cells. To the best of our knowledge, this is the first report on the use of graphene and its derivatives as metal-free catalysts for oxygen reduction. The important role of N-doping to oxygen reduction reaction (ORR) can be applied to various carbon materials for the development of other metal-free efficient ORR catalysts for fuel cell applications, even new catalytic materials for applications beyond fuel cells.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,A density functional theory database of hydrogen chemisorption energies on close packed surfaces of a number of transition and noble metals is presented. The bond energies are used to understand the trends in the exchange current for hydrogen evolution. A volcano curve is obtained when measured exchange currents are plotted as a function of the calculated hydrogen adsorption energies and a simple kinetic model is developed to understand the origin of the volcano. The volcano curve is also consistent with Pt being the most efficient electrocatalyst for hydrogen evolution. (c) 2005 The Electrochemical Society. [DOI: 10.1149/1.1856988] All rights reserved.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
