Publication Type,Authors,Title,Abstract,DOI,ID,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31,rule32
J,"Spatafora, L; Isele, J; Ritzhaupt-Kleissl, HJ; Hagenmeyer, V; Aktaa, J",Avoiding Thermal-Stress-Induced Failures by Design Optimization when Brazing Perlucor® to Inconel® 718 Components,The advanced design of the video inspection system GeoKam for optical inspection of deep boreholes requires the joining of a transparent ceramic window to the Inconel (R) 718 housing. Active brazing using Incusil (TM) ABA as active brazing material gave the best results. Detailed design calculations were performed using the codes ABAQUS (R) and STAU. Design optimizations resulted in the construction of a sleeve as an adapter part between the ceramic and the Inconel (R) 718 housing. An important result of the calculations was to avoid sharp edges of the sleeve by realization of a chamfer in order to reduce the fracture probability. The results of the design calculations could be verified with model experiments.,10.4416/JCST2019-00011,28,yes,yes,no,no,yes,no,no,no,yes,no,yes,yes,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,
J,"Subramaniam, M; Thangamuthu, GS",An Analyzing of Cross Layer Design for Implementing Adaptive Antenna Technique in Mobile Ad-Hoc Networks,"A mobile ad-hoc network (MANET) uses an omni-directional antenna, which transmits and receives power from all directions, resulting in higher noise and interference. The interference effects can be minimized with the help of adaptive directional antennas. The proposed model for implementing adaptive antenna techniques in MANET is a cross layer design. Utilizing adaptive antennas, two nodes are able to communicate when both the transmitter's and receiver's unidirectional radiation beams are directing toward each other's nodes. A cross layer methodology for dynamic topology control enables the interaction between medium access control layer and the routing layer for reaching the necessary quality of service (QoS) of various data packets. After the initialization of a network, the algorithm initially develops a topology and the routing techniques use this network topology to find out the route paths for data transmission. Later, based on the network scenario for ongoing transmissions and to obtain the necessary QoS, the topology gets altered by the topology control layer in order to obtain the optimized network with better performance. Simulation results show specifically, throughput and signal-to-noise ratio were increased by 33 % and 42 %, respectively.",10.1520/JTE20180446,29,yes,yes,no,no,yes,no,no,no,yes,no,yes,no,no,no,no,yes,yes,yes,no,yes,no,no,yes,no,yes,no,no,no,yes,yes,,
J,"Sujka, W; Draczynski, Z; Rutkowski, J; Karbowski, K; Gasiorowski, T; Kasprzak, P",Comparison of Impact Resistance on a Knitted Prosthesis Based on Polypropylene and Acrylic Cements Based on Poly(methyl methacrylate),"The aim of the study was to compare the physical and mechanical properties of known prostheses for cranioplasry: knitted Codubix based on polypropylene and klodela-cryl resin based on PMMA. It was expected that the study would allow to check whether it is possible to combine their properties, which should enable the preparation of a new material with properties combining the best features of both components. Physico-chemical and mechanical properties were evaluated. It was found that the two materials meet the requirements for chemical purity, ensuring the safety of their use. Regarding the mechanical properties, the energy of impact diffusion for two types of prostheses was determined applying the Drop Tower technique. The polymerisation heat of Aloclela-ctyl resin was determined in real time using the DSC technique.",10.5604/01.3001.0013.1569,30,yes,yes,no,no,yes,yes,yes,no,yes,yes,yes,yes,no,yes,no,yes,yes,yes,no,yes,yes,yes,no,no,yes,no,no,no,yes,no,no,
J,"Sun, HD; Xia, NN; Wu, C; Liu, KY; Wu, Q; Kong, FG; Wang, SJ",Efficient and Reversible Removal of Boric Acid by Chitosan/Tannic Acid Functional Paper,"It is important to remove excessive concentrations of boric acid from water because it can lead to environmental problems. However, current adsorbents are limited in separating boric acid from water due to their low desorption capability and poor selectivity for boric acid. In this study, the authors developed a functional cellulosic paper via crosslinking cellulose and tannic acid with chitosan to efficiently and reversibly remove boric acid from water. The adsorption capacity reached 769 mg/m(2) according to the Langmuir model. The corresponding desorption rate of the chitosan/tannic acid-modified paper exceeded 80% in the whole flow rate region ranging from 15 to 250 mL/h. The reversible adsorption and desorption of boric acid were attributed to the formation and dissociation of the borate bond between the tannic acid and boric acid, respectively, at different pH values. This study improved the selectivity, batch adsorption, expensive carriers, and desorption difficulties of existing boric acid adsorption materials. This approach offers a new way to design highly efficient adsorption/desorption materials by constructing reversible chemical bonds for removal of other pollutants.",10.15376/biores.14.4.7734-7750,31,yes,no,yes,yes,yes,no,yes,no,yes,yes,yes,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,
J,"Tao, C; Lu, JL; Su, M; Hong, XH",Modeling and refactoring the indigo patterns,"For purpose of reconstruction and innovation of indigo patterns, this study explores modeling, reconstruction, and assembling of the pattern elements by means of mathematics. A model for indigo pattern elements is proposed based on cardinal splines, in which the rigidity of shape is conveyed by the tension coefficient, and the concavity and variety by configuration of the knots. The generalized version of this model is capable of covering any complex element. The contour tracing technique is employed to extract pattern elements from the image, and the closest model instance is selected in virtue of invariance of the improved Hu moments. The selected instances are transformed with respect to the geometric center, the coverage, and the coincidence to match the pattern elements in the image so as to reconstruct the whole pattern. The element filters are conducted on the reconstructed patterns to modify the elements and produce new innovative patterns of constant skeleton. The model is borrowed serving as a skeleton in element assembling. The skeleton properties are investigated to provide basis for skeleton embodiment in which these properties are involved into establishing the placement determiner and element determiner so as to carry out the assembling of elements. Also discussed is the extended skeleton which goes beyond the model and brings about variety and flexibility to element assembling. It is turned out that reconstruction with the model well implements a mathematical copy of the pattern, and the assembling of elements by skeletons provides rich possibilities to innovation of indigo patterns.",10.1177/1558925019883971,32,yes,yes,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,no,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,yes,no,no,no,no
J,"Theodore, CM; Loveridge, ST; Crews, MS; Lorig-Roach, N; Crews, P",Design and implementation of an affordable laboratory-scale bioreactor for the production of microbial natural products,"Large-scale bacteria culturing can present many challenges for small academic laboratories. To address these challenges a cost effective, laboratory scale bioreactor was designed and implemented. The constructed bioreactor addresses common problems that small or teaching-focused laboratories face when attempting scale up cultures. The design utilizes materials commonly found in standard chemistry laboratories that are easily assembled with minor modifications. The systemwas validated through the replication of natural product production in shake flasks and the bioreactor. Additionally, measurements were done to ensure the designed bioreactor had comparable kLa values to common shake flask conditions. We anticipate that this design will be of use to other small academic natural product groups as well as teaching laboratories as it offers an economical way to undertake large scale culturing of microorganisms.",10.1002/eng2.12059,33,yes,yes,no,no,yes,no,yes,no,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,yes,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,
J,"Tohmyoh, H; Hasegawa, Y; Matsui, Y",Detection of an Electromotive Force during Resistance Spot Welding and Its Correlation with Nugget Growth,"This article presents a report on an electromotive force that appears in the electromagnetically open circuit during resistance spot welding. We measured the potential drop between the Cu electrodes during the supply of an alternating current while keeping the area surrounding the electrical lines available for the potential drop measurement. We detected a unique electromotive force in the opposite direction to the back electromotive force induced by the change in the current. Here, we demonstrate that the change in the electromotive force is closely associated with nugget growth and the generation of spatter during welding. Based on the temperature measurement around the Cu electrode, we observed a temperature ripple during the welding process and consider this as the driving force behind the electromotive force.",10.1520/JTE20180384,34,yes,yes,no,no,yes,no,yes,no,yes,no,yes,yes,no,yes,yes,no,yes,yes,yes,no,no,no,no,yes,yes,yes,no,no,yes,yes,,
J,"Tomozeiu, N",VIS-optical reflectometry: a method to investigate latex-based coatings,"In many applications, water-based dispersions of polymeric particles are dried under welldefined environmental conditions and/or technologies to form a continuous thin layer with special properties and morphology. The aim of this work is to present a recently developed noninvasive technique based on optical reflectometry in visible range used to study the film formation from aqueous mixtures layered up to 25 lm thickness. The sample holder is made of crystalline silicon (c-Si) because the interference fringes generated by the optical beams reflected at the air/liquid sample and liquid sample/c-Si are vital in determining the sample thickness. For the polymeric colloids with minimum film formation temperature higher than the room temperature, the setup is used to determine the evaporation rate and the temperature film formation. The versatility of the experimental setup is increased by a controlled temperature of the sample holder and a controlled microclimate chamber (temperature and relative humidity). Investigations on various aqueous dispersions considering the composition, the viscosity of the liquid, and different types of polymeric colloidal particles have been performed, and some results are discussed here. New challenges lie in analyzing the outputs of the experiments considering the interparticle distance and interparticle interferences.",10.1007/s11998-019-00218-1,35,yes,yes,no,no,yes,no,yes,yes,no,no,yes,no,yes,yes,no,yes,yes,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,
J,"Uberti, B; Valdez, LA; Caravaca, MA","Thermoelastic and mechanical properties in diamond, c-BN, c-SiC, TiO<sub>2</sub>, TiO<sub>1.85</sub> and w-ZnO","Thermoelastic and mechanical properties have been obtained in materials with high (diamond, c-SiC, c-BN), medium (TiO2, TiO1.85) and low (w-ZnO) hardness by means of ab initio calculations. Our methodology combines the ab initio results of SIESTA code with discrete element method (DEM) to describe the fracture in brittle materials. This methodology has shown to be efficient in predicting TiO2 hardness at the normal and high-pressure phases, and to describe low hardness materials such as cassiterite (SnO2). On the other hand, micro-hardness Vickers models such as Simunek et al. were applied to predict the hardness using structural and electronic parameters of single crystals, showing the importance of the information provided by self-consistent calculations. Our results show that it is possible to extend this methodology to the evaluation of the micro-hardness of a wide range of materials, and consequently, the methodology could be extended more reliably in a systematic searching of hardness in the design of solid solutions.",10.1007/s00339-019-3074-y,36,yes,no,no,yes,yes,no,yes,no,yes,no,yes,yes,yes,no,yes,yes,yes,yes,yes,no,yes,no,no,yes,yes,yes,yes,yes,yes,yes,,
J,"Urban, M",Two Limiting Lines Technique to Obtain Minimum Paste Demand of Self-Consolidating Concrete,"Today, one of the most important challenges of self-consolidating concrete (SCC) technology is minimization of cement paste content. Unfortunately, there are no methods that include this important criterion. The author aimed to fill this gap by determining the relative thickness of excess paste on aggregate grains parameter (t(rel)). This parameter is linearly correlated to minimal paste content needed to obtain a given SCC consistency level (V-paste min). Two such lines were recognized: minimum paste demand line and minimum relative thickness of excess paste line. The main parameters influencing obtaining these lines are: sand to total aggregate ratio (s/a), void content in a loose state (nu(l)), the coarsest fraction content, water-binder ratio (w/b), superplasticizer content, and aggregate fines content (or, alternatively, stone powder content). The proposed design procedure begins with assessment of both lines (using only four to six trial batches of extreme compositions in consideration). Next, the lines are used to predict the V-paste min level by simple calculation of t(rel) for a given SCC composition.",10.14359/51716984,37,yes,no,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,no,no,no,no,yes,no,yes,no,no,no,no,no,yes,no,no,no,yes,yes,
J,"Vahabi, SM; Zafarghandi, MS; Bahreinipour, M",Studies on the Photon Interaction Parameters for Some Vitamins Using Monte Carlo Simulation,"The attenuation coefficient is an important parameter to describe the penetration of photons in biological materials, such as vitamins. In this study, a novel simulation model based on the Monte Carlo simulation has been utilized to calculate the mass attenuation coefficients for some vitamins at the energies 356.61, 661.66, 1,250, and 1,408.01 keV. The calculated attenuation coefficient values were then used to determine the mass energy absorption coefficient. It was observed that the parameters were highly in accordance with the XCOM program and experimental data. The results showed that the model is quite convenient in the calculation of mass attenuation coefficients. Besides, the Monte Carlo simulation can be followed to determine the attenuation of photons in various materials. The results of the investigated data are useful in the medical field.",10.1520/JTE20170755,38,yes,yes,no,no,yes,no,yes,no,yes,no,yes,yes,no,no,no,no,yes,yes,no,yes,no,no,no,yes,yes,yes,no,no,yes,yes,no,
J,"Vardhana, BH; Venugopal, P",Optimized Inventory Control on Construction Materials by Application of E-Technology Transfer along JIT,"Most of the construction projects in India experience ineffective inventory control because of the application of the conventional method. This conventional procurement management method is commonly practiced (more than 95 % of the time), which encourages improper utilization of resources in construction industries. Material procurement is a financially operated arena that requires technology transfer rather than common techniques. Construction stakeholders are generally unaware of E-Technology development. Recent E-Technology commerce networking and communication has been drastically improved and thus can be effectively utilized to produce uninterrupted supply chain management in construction procurement systems; additionally, this technological transfer system in construction industries can improve the profit margins and can avoid time overrun of construction projects.",10.1520/JTE20180500,39,yes,no,yes,yes,yes,no,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,
J,"Venugopal, P; Priya, SA",The Perceptual Differences of Hospital Employees on the Use and Adoption of Electronic Health Records and Telemedicine,"Technological innovation is one of the key factors in improving healthcare services. It is necessary to examine the perceptions of hospital employees of the adoption of electronic health records and telemedicine in hospitals. Because of the fact that the perception of the usage of technology differs from one employee to another, this study determines the perceptual differences of hospital employees on the usage of electronic health records and telemedicine in hospitals of Vellore district. By employing the unified theory of acceptance and use of technology model, the study determines the purpose. A total of 770 doctors, 770 nurses, and 770 clinical staff were contacted and asked to elucidate their responses; of those contacted, 537 doctors, 580 nurses, and 568 clinical staff willingly filled up the questionnaire after filling the missing values. The mean series of all the respondents have been chosen for the final study. The findings, implications, limitations, and future research are suggested and delineated.",10.1520/JTE20180515,40,yes,no,yes,no,yes,no,yes,yes,no,yes,yes,yes,yes,no,yes,no,yes,yes,no,yes,no,no,no,yes,no,no,no,yes,no,no,no,
J,"Vieira, C; Barbieri, R; Barbieri, MM; Verran, GO",Deformation and HCF behavior of A356 aluminum alloys in torsion,"In this study, monotonic, cyclic and fatigue properties of the A356 aluminum alloy were identified using torsion tests with rounded solid test specimens of the alloy in four different processing conditions. The monotonic and cyclic shear stress-strain behaviors of the alloys are described using the Ramberg-Osgood model and the materials constitutive parameters were estimated minimizing the difference between the experimental torque and the analytical value. Results of torsion fatigue tests with R=-1 were compared with rotating bending results and the load factor was evaluated. Experimental fatigue results indicated that the alloys at T6 condition showed the best behavior and the results of strontium modified alloys shown slightly lower performance. The fatigue life diagram of T6 alloys has steeper negative slope (shear fatigue strength exponent, b congruent to-0.2) than the others as cast alloys (b congruent to-0.06). The comparisons of experimental rotating bending and reverse torsion fatigue showed exponent b is dependent on the load type for the as cast alloys. For the heat-treated alloys, the variation of exponent b is minimal and its value can be considered constant.",10.1088/2053-1591/ab4f31,41,yes,yes,no,no,yes,no,yes,no,yes,no,yes,yes,no,yes,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,yes,no,no,
J,"Vishnyakov, AV; Popov, VA; Grebennik, AV",Chemical Interaction of InAs with Zinc,The partial pressure of Zn over the system including three condensed phases [(In-Zn)-InAs(s)-Zn3As2(s)] has been determined between 617 K and 740 K by optical absorption of a vapor phase at 307.6 nm using a Zn hollow cathode lamp as a source of radiation. The array of experimental data contained 52 values of Zn pressure from 0.32 Pa up to 20 Pa at different temperatures. Using this information the activity of zinc and its mole fraction in metal phase (from 4.6 at.% to 8.3 at.%) were founded. The dependences of ln p and lnK(a)degrees against reciprocal temperature for reaction: 1/3Zn(3)As(2(s)) + 2/3In((liquid)) = Zn-(g) + 2/3InAs((s)) were approximated by linear functions. For considered temperature range the standard enthalpy of reaction was calculated as equal to 126 +/- 1 kJ/mol.,10.1007/s11664-019-07472-4,42,yes,yes,no,no,no,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,yes,no,yes,yes,yes,yes,yes,no,yes,no,no,no,yes,no,
J,"Volochaev, VA; Novomlinskii, IN; Davydovich, YV; Moguchikh, EA; Belenov, SV; Guterman, VE",Preparation of Nanostructured Tin(IV) Oxide and Supported Platinum Electrocatalysts Based on It,"-We have synthesized tin dioxide with a large specific surface area (122 m(2)/g), prepared platinum materials supported on it, and characterized them. The results demonstrate that Pt/SnO2 + C composites can be used as catalysts for oxygen electroreduction. The stability of such a catalyst containing 50% carbon and 15 wt % Pt is better than that of commercially available Pt/C electrocatalyst containing 20% Pt.",10.1134/S0020168519110165,43,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,no,yes,yes,yes,yes,no,no,no,yes,yes,yes,no,no,no,no,yes,yes,
J,"Vourlias, G",Electrochemical Preparation of CuZn Metallic Foams for Removing Water Contaminants,"This study is focused on the preparation of metal (Cu, Zn) nanopowders by an electrochemical reduction/precipitation procedure, which provides the primary components for the development of CuZn alloy metallic foams. This well-controlledmethod allows straight forward control of the reaction parameters and the restriction of oxidation effects, while resulting in stable and small grain size metal nanopowders. Whether precipitation of Cu and Zn is held separately or in alternating deposition mode, the characteristics of synthesized nanopowders assist easier mixing, alloying and realization of metallic foams suitable for water treatment applications. CuZn alloy foams developed with this technique presented equivalent efficiency and lower corrosion and leaching rates compared to those prepared with commercial powder methods.",10.1166/jnn.2019.16657,44,yes,yes,no,no,yes,yes,yes,yes,no,no,yes,no,no,no,no,yes,yes,yes,no,yes,no,no,no,yes,yes,yes,no,yes,no,yes,yes,
J,"Wang, H",Guided wave approach to interpret impulse response testing results for piles,"The impulse response method has been applied to the integrity testing of piles for many years and constant velocity one-dimensional (1D) wave theory is conventionally used to interpret the test results. However, there are three- dimensional (3D) effects in the wave responses of piles, so this research uses 3D guided wave theory to analyse the impulse response results. This proposed approach is verified on five piles with different diameters and lengths. The resulting analysis indicates that guided wave theory can efficiently identify the phase velocities at their corresponding resonant frequencies, which are found in the testing spectrum using the concept of resonance. The measured phase velocity is mostly predictable within +/- 2% along the theoretically determined curve, with velocity slightly reducing as frequency increases.",10.1784/insi.2019.61.11.634,45,yes,yes,no,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,yes,yes,yes,no,no,yes,no,yes,yes,
J,"Wang, JX; Chen, XC; Cao, CL; Yu, DS; Yan, SL",New insight into residual stresses in amine-grafted MWCNTs/binary resin composites under complex thermomechanical loadings,"Herein, we detailed the distributions and distortions of residual stresses in amine-grafted multiwalled carbon nanotubes (MWCNTs)/binary resin composites under complex thermomechanical loadings suffered in practical processing or operation, by means of finite element simulation. First, distributions and distortions of residual stresses under coupled extensional-shear loadings were studied. Subsequently, thermal residual stresses were deducted from the thermal analysis, followed by a sequentially structural analysis. It is found that the heat flux has an influence on the magnitude of the thermal residual stresses, but it cannot alter the distribution of the thermal residual stresses. In order to render deep understanding of the microscale behavior in amine-grafted MWCNTs/binary resin composites under thermal loading, for exploring the nature of residual stress variation, the corresponding microscale model is expected to be developed using atomistic simulation, in which the microstructural features of amine-grafted MWCNTs and resin matrix are taken into consideration. The total energy, potential energy, and kinetic energy at different temperature were analyzed as well as the radial distribution function g(r). Weak van der Waals interaction between amine-grafted MWCNTs and resin matrix is indicated and the interactions between amine-grafted MWCNTs and resin matrix reduce and the mobility of chain segments of resin matrix increases with the decreasing temperature.",10.1177/0892705718797152,46,yes,no,no,no,yes,no,yes,no,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,no,yes,yes,no,yes,yes,yes,no,no,yes,yes,yes,
J,"Wang, SY; Li, HY; Bowen, P",Investigation on Fatigue Threshold Testing Methods in a Near Lamellar TiAl Alloy,"The effects of influential fatigue testing factors, including loading schemes (e.g., traditional load shedding and staircase load increasing), morphology of crack starters, and precracking approaches on the near-threshold fatigue crack growth behaviors for a near lamellar gamma-TiAl alloy (Ti-45Al-2Mn-2Nb-1B) were investigated at room temperature and 650 degrees C. The results showed that the measured fatigue threshold values in lamellar gamma-TiAl alloys are very sensitive to the applied testing procedures. For example, the staircase load-increasing method yielded smaller threshold values. When such a load-increasing method was used, the threshold values were measured either from a notch machined by electro-discharge machining or prepared by a compression-compression fatigue loading. Moreover, some differences could be seen with respect to the morphologies of the crack starters. Most of the above influences are associated with the brittle nature of the material and the characteristics of the lamellar microstructures, and closure effects are primarily induced by crack wake roughness or unbroken ligaments.",10.3390/ma12213487,47,yes,no,no,no,yes,no,yes,no,yes,no,yes,yes,no,no,no,yes,yes,yes,no,yes,no,no,no,yes,yes,yes,no,no,no,yes,yes,
J,"Wang, XY; Kuang, JS",Effect of Limited Tension Stiffening in Reinforced Concrete Elements under Cyclic Loads,"The tension capacity in cracked concrete is not well defined in existing shear models for rein forced concrete (RC) membrane elements under cyclic reversed loading, and the shear strength of RC elements is consequently overestimated due to the deviated decreasing branch of envelope of cyclic tensile stress-strain relationship. In this paper; the cyclic effect of limited tension stiffening of cracked RC elements is evaluated by proposing an analytical model named as the cyclic tension-stiffening fixed-angle truss model (CTFTM). The proposed model, based on fixed-angle theory, integrates unloading and reloading rules and accumulated damage into the limited tension-stiffening effect under cyclic loading and considers the consequent local stress variation at crack surface. The cyclic effect of limited tension stiffening of RC elements is verified by comparing with experimental results in the literature. The predictions show good agreement, and the effect of biaxial loading is also examined.",10.14359/51716802,48,yes,yes,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,no,yes,yes,no,yes,no,yes,yes,yes,
J,"Wang, Z; Mai, JB; Wang, ZJ; Liu, ZF",AgNO<sub>3</sub> flux on the polymer-coated Al<sub>2</sub>O<sub>3</sub> substrates and application in the fabrication of patterned Ag electrodes,"The behaviors of melting AgNO3 on original and poly(acrylic acid)-coated Al2O3 substrates were studied through in-situ observations. The spreading of AgNO3 flux on polymer-coated substrate was confined by ""pinned"" rim and high-resolution inkjet-printing silver electrode with clear boundary was fabricated after a rapid heat treatment. (C) 2019 Published by Elsevier B.V.",10.1016/j.matlet.2019.07.066,49,yes,yes,no,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,yes,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,yes,no,
J,"Wei, BG; Hao, XY",Modification and hydrogen evolution characteristics of post-processing PtCu/C alloy solid solubility gradient membrane catalyst,"PtCu /C membrane catalysts were prepared by ion beam sputtering (IBS) with moving bimetallic Pt and Cu targets. The surface structure of the catalyst with large specific surface area was obtained by surface etching of the gradient membrane with 1 mol/L HNO3. The results of X-ray diffraction (XRD) analysis show that the PtCu replacement solid solution alloy is formed on the surface of the composite membrane electrode, the original Pt lattice is contracted and the spacing between the crystal planes is narrowed. Atomic force microscopy (AFM) and high resolution transmission electron microscopy (HRTEM) RTEM-STEM measurements show that the surface of the post-processed samples has multi-peak structure and trench-pore structure. Cyclic voltammetry (CV) and linear sweep voltammetry (LSV) were used to test the electrochemical hydrogen evolution performance of the samples. The results show that the dealloying of gradient materials can effectively reduce the platinum loading and improve the exchange current density of electrochemical hydrogen evolution. The Pt loading of the post-treatment sample is decreased by 20. 29%, the exchange current density of electrochemical hydrogen evolution reaches 0. 004217A/cm(2), and the catalytic performance is improved by 20. 58%.",10.11868/j.issn.1001-4381.2018.001256,50,yes,yes,no,no,no,no,no,no,yes,no,yes,yes,no,yes,no,yes,yes,yes,yes,no,yes,no,yes,yes,yes,yes,no,no,yes,yes,no,
J,"Wei, C; Yang, WD; Cai, YM",Secure Transmission for Buffer-Aided Relay Networks in the Internet of Things,"This paper investigates the secure transmission for buffer-aided relay networks in the Internet of Things (IoT) in the presence of multiple passive eavesdroppers. For security enhancement, we adopt the max-link relay selection policy and propose three secure transmission schemes: (1) non-jamming (NJ); (2) source cooperative jamming (SCJ); and (3) source cooperative jamming with optimal power allocation (SCJ-OPA). Moreover, to analyze the secrecy performance comprehensively, two eavesdropping scenarios, i.e., non-colluding eavesdroppers (NCE) and colluding eavesdroppers (CE) are considered. Based on this, by modeling the dynamic buffer state transition as a Markov chain, we derive the exact closed-form expressions of the secrecy outage probability, the average secrecy throughput, and the end-to-end delay for each schemes. The analytical analysis and simulation shows that the SCJ-OPA scheme achieves similar performance as the NJ scheme when the total transmit power is small. On the other hand, when the transmit power is high, the performance achieved by SCJ-OPA is similar to that of SCJ. Thereby, the SCJ-OPA scheme can achieve better performance across the entire total transmit power, which makes up the defects of NJ and SCJ exactly.",10.3390/app9214506,51,yes,yes,no,no,yes,no,yes,yes,no,no,yes,no,no,no,no,yes,yes,yes,yes,no,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,
J,"Woo, R; Kim, WK",Material and Structure Optimization of Substrate Support for Improving CVD Equipment Up Time,"We study substrate support structures and materials to improve uptime and shorten preventive maintenance cycles for chemical vapor deposition equipment. In order to improve the rolling of the substrate support, the bushing device adopts a ball transfer method in which a large ball and a small ball are mixed. When the main transfer ball of the bushing part of the substrate support contacts the substrate support, the small ball also rotates simultaneously with the rotation of the main ball, minimizing the resistance that can be generated during the vertical movement of the substrate support. As a result of the improvement, the glass substrate breakage rate is reduced by more than 90 similar to 95 %, and the equipment preventive maintenance and board support replacement cycles are extended four times or more, from once a month to more than four months, and the equipment uptime is at least 15 % improved. This study proposes an optimization method for substrate support structure and material improvement of chemical vapor deposition equipment.",10.3740/MRSK.2019.29.11.670,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,"Wu, B; Yang, J; Jiao, JP; He, CF; Qi, GJ",Ultrasonic multi-view total focusing method for weld defect detection on small-diameter austenitic stainless steel tubes,"Austenitic stainless steels are widely used in the key components of major equipment and the welds can be the weakest parts of equipment made with these materials. Ultrasonic waves propagate in austenitic stainless steel welds with multiple paths and modes. This study employed a multi-view total focusing method using an ultrasonic phased array for defect detection in the welds of small-diameter austenitic stainless steel pipes. The detection capability of four different direct wave modes and eight different half-skip wave modes for typical defects were compared and analysed through numerical simulation. A fusion imaging method was developed using the preferred direct and half-skip wave modes. The process was further verified with a weld defect detection experiment carried out on small-diameter austenitic stainless steel pipes. The results show that the multi-view total focusing method can efficiently detect the defects in the welds of small-diameter tubes. Compared with the single-mode imaging method, the fusion total focusing imaging approach can not only improve the signal-to-noise ratio but can also reduce the number of image artefacts.",10.1784/insi.2019.61.11.649,53,yes,no,yes,no,yes,no,yes,no,yes,no,yes,yes,no,yes,yes,no,yes,yes,yes,yes,no,no,no,yes,yes,no,yes,no,no,yes,yes,
J,"Wunschik, DS; Ophardt, Y; Hoffmann-Jacobsen, K; Dornbusch, M",Lipase catalyzed modification of functionalized polyester binders,"Non-toxic coating formulations, i.e. without isocyanate, formaldehyde and toxic amines are a topic in the coating industries since decades. The replacement of cross-linking agents or functional groups to non-toxic compounds reduced often the mechanical properties of the coating film or just one toxic compounds are replaced by another toxic one. In the presenting work a biocatalytic route to functionalized polyester is presented forming reactive cyclic carbonates on the resin. The resin could be cross-linked by catalytic amount of amine to form a polyester-network with promising mechanical properties in comparison to polyester-melamine networks.",10.1016/j.porgcoat.2019.06.054,54,yes,no,yes,yes,yes,no,yes,yes,no,no,yes,yes,no,no,no,yes,yes,yes,yes,no,no,no,no,yes,yes,no,yes,no,no,yes,no,
J,"Xia, WS; Zhang, SB; Zhang, WH; Wang, Y; Shi, LW",Sintering characteristics and microwave dielectric properties of new high-Q Mg<sub>2</sub>LaNbO<sub>6</sub> ceramics,"New microwave dielectric ceramics of Mg2LaNbO6, which had high quality factors (Q x f) and near-zero frequency temperature coefficient (tau(f)), were synthesized via conventional solid-state reaction. The sintering characteristic, crystal structure and microwave dielectric properties of Mg2LaNbO6 ceramics were characterized and investigated. As a result, Mg2LaNbO6 ceramics had a complex phase composition: LaNbO4 and MgO as the main and the second phase respectively, with an unknown phase (which related to the MgO) being detected. Well-developed micro-structures of Mg2LaNbO6 ceramics were obtained in the designed sintering temperature zone, with the grain size and its distribution also being investigated. Moreover, the permittivity (epsilon(r)), which was related to the density, remained almost unchanged. The Q x f values increased first and then decreased, which was governed by the grain size and its distribution. Additionally, the tau(f) values of Mg2LaNbO6 ceramics was relatively stable and near to zero.",10.1088/2053-1591/ab4fd7,55,yes,yes,no,no,yes,no,yes,no,yes,no,yes,yes,no,no,no,yes,yes,yes,no,yes,no,no,yes,yes,yes,yes,no,no,yes,yes,,
J,"Xiang, RF; Li, YB; Li, SJ; Xue, ZL; He, ZY; Wang, LW",A simple approach for improving high-temperature mechanical and insulation performance in chamotte with added zircon,"Chamotte is one of the most commonly used raw materials for aluminosilicate refractories. The present work concerns the high-temperature performance of the chamotte-zircon composite. The crystalline phase, mechanical property, and thermal conductivity were evaluated. In addition, the finite element method was applied to analyze stress distribution. Zircon accelerated the melting of cristobalite in chamotte during sintering. After adding zircon, a drastic elastic modulus change at about 230 degrees C was avoided, and the infrared shielding effect of zircon reduced the thermal conductivity when the temperature was greater than 500 degrees C. At last, based on the results of finite element method, increasing zircon content reduced stress concentration.",10.1111/ijac.13304,56,yes,yes,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,no
