ID,Abstract,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31,rule32,rule33,rule34
35,"Poiseuille flow and thermal transpiration of a rarefied gas between plane parallel walls with nonuniform surface properties are studied on the basis of kinetic theory. Specifically, one of the walls is a diffuse reflection boundary, and the other wall is a Maxwell-type boundary whose accommodation coefficient has a periodic distribution in the direction perpendicular to the flow. The behavior of the gas is studied on the basis of the linearized Bhatnagar?Gross?Krook?Welander model of the Boltzmann equation. The extended integral equation for the macroscopic flow velocity is derived for the analysis at large Knudsen numbers, and is numerically solved. Features in the dependence of the mass flow rate on the distribution of the accommodation coefficient observed in the previous study (Doi 2015 ASME J. Fluids. Eng. 137 101103) were found to hold over a quite wide range of the Knudsen number up to 1000. A successive approximation method of the solution for a large Knudsen number is numerically tested using the integral equation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,"CO atmosphere plasma and first H-2 then CO plasma were attempted to substitute the traditional ""calcination-reduction-carburization"" processes for the preparation of metallic cobalt phase with hcp structure. CoRu/SiO2 catalyst precursor was prepared via incipient wetness impregnation. Characterization and catalytic results showed that CO could be decomposed in glow discharge plasma field, a large fraction of carbon species was deposited as elementary substance on the catalyst surface, while some of the carbon reacted with cobalt and formed cobalt carbide, which could transform into Co-0 with hcp structure after reduction. The hcp structured cobalt containing catalysts showed higher initial Fischer-Tropsch synthesis activity than both calcined and air plasma treated samples.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,"Maxwell's equations represented by differential operators describe the local dependence between both electric and magnetic fields in every location of space and time. This description responds to the field concept proposed by Michael Faraday and formalized by James Clerk Maxwell. The discretized version in the form of the finite-difference time-domain (FDTD) technique relies on a proposal of local computation of the respective differential operators making use of the central difference approximation of the second derivative of functions through the Taylor series expansion. This article introduces a novel time -symmetric ""non -local"" technique from the mathematical formalism of electromagnetic potentials in the wave equation and its physical interpretation in the Minkowski spacetime. In the proposed case study, the ""non-local"" proposal is 1643 faster than FDTD, i.e.,more than three orders of magnitude, and it uses a time-step that is 4096 times greater than the Courant-Friedrichs-Lewy limit without encountering stability problems. New electromagnetic potentials are calculated from the previous and distant ones located at vertices of spatiotemporal regions called causal diamonds that tessellates spacetime without the need for computations inside them. We show that the performance gain is proportional to the size of the spacetime tessellations because the ratio ""domain to boundary"" increases as the domain extension does. Consequently, our novel ""non -local"" approach provides a reduction in computational complexity and a more comprehensible explanation of their fundamental physical aspects, without contradicting the principles of the successful classical field theory. Program summary Program Title: SOME_models Program Files doi: http://dx.doi.org/10.17632/7sgh6grm7g.1 Licensing provisions: GPLv3 Programming language: C Nature of problem: The Courant-Friedrichs-Lewy (CFL) condition imposes a numerical bound to the size of the Yee cell in the FDTD approach. This restriction causes excessive oversampling, degrading the computation time of this technique. Solution method: We applied the parallelogram rule to solve the wave equation for the case of (1 + 1) time-space dimensions. With this rule, we proposed a novel algorithm that allows encoding potentials along the characteristic lines that tessellate the spacetime. The new technique produces higher performance gains than those achieved through traditional FDTD. (C) 2019 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,"Magnetic Ni0.7Co0.3Fe2O4 nanoparticles were prepared via the alcohol-solution combustion process, the morphology and magnetic property of them were investigated by the scanning electron microscopy (SEM), the transmission electron microscope (TEM), the X-ray diffraction (XRD), the vibrating sample magnetometer (VSM), the energy dispersive spectroscopy (EDS) and the Brunauer-Emmett-Teller (BET). The as-prepared magnetic Ni0.7Co0.3Fe2O4 nanoparticles calcined at 400 degrees C for 2 h with absolute alcohol of 30 mL were characterized with the average nanoparticle size of around 30 nm and the specific magnetization (Ms) of 14.7 emu/g. The adsorption characteristics of reactive blue (RB) from aqueous solutions onto Ni0.7Co0.3Fe2O4 nanoparticles were investigated by UV spectroscopy at room temperature; the adsorption kinetics data were in good agreement with the pseudo-second-order kinetic model in the initial RB concentrations of 100-400 mg/L. Compared with Langrnuir and Freundlich models, the Temkin model (correlation coefficient R-2 = 0.9998) could be used to evaluate the adsorption isotherm of RB onto the magnetic Ni0.7Co0.3Fe2O4 nanoparticles at room temperature, which revealed that the adsorption of RB onto the magnetic Ni0.7Co0.3Fe2O4 nanoparticles was a hybrid of monolayer and multilayer adsorbing mechanism.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,"A DFT investigation was performed to evaluate the structure, electronic properties of the doped graphene, and the adsorption behavior of C2H2 and H-2 on the graphene sheet. Two kinds of doping scenarios are considered, namely dopants into pristine graphene and vacancy graphene. It is observed that the doping energy is negative for dopant (N, P, S) into vacancy graphene at pyridinictype site, yet it is positive at graphitic-type site for pristine graphene. It could be inferred that the introducing process is exothermic reaction for defective graphene. Meanwhile, for the adsorption of C2H2 on the surface of defective graphene, we notice that C2H2 would prefer to be adsorbed at the top site of the doping atom and the adsorption energy increases with the introducing of dopants, indicating that the dopant would enhance the interaction between C2H2 and graphene. Regarding hydrogen molecule, the dopant has less promotion effect on the adsorption. Moreover, the graphene plays a role of electron donor while the gas molecule (C2H2/H-2) is the electron acceptor when it is adsorbed. For the co-adsorption, the C2H2 is privileged to interact with the graphene and the pre-adsorbed C2H2 on doped graphene would weaken the opportunity of the uptake of H-2 molecule. We anticipate that our results would provide information to design the optimized catalysts.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,"The surface phonon dispersion of a deuterium-terminated Si(110)-(1 x 1) surface [D:Si(110)-(1 x 1)] is investigated by using high-resolution electron-energy-loss spectroscopy (HREELS) and first-principles calculations based on the density functional theory (DFT) with the local density approximation (LDA). The characteristics of D:Si(110)-(1 x 1) are unique compared to those of H:Si(110)-(1 x 1) (Matsushita et al., 2015) in terms of the resolved vibrational modes. By the HREELS, one-dimensional surface phonons consisting of D-Si stretching vibrations are observed above the bulk-phonon band energy edge of 64.5 meV. Ten modes are observed below this value, classified as surface, surface resonant, and bulk phonons according to the calculated energy dispersion as well as the depth profile of spectral density and displacement vectors. In particular, five D Si bending modes are observed out of the seven theoretically predicted modes. The bending modes are strongly coupled with the displacements across the D and five Si layers. The DFT-LDA surface phonon dispersion is in good agreement with the experimental results except a few frequency/dispersion mismatches, as the structure optimized by DFT-LDA mismatches with the previous scanning tunneling microscopy (STM) results (Matsushita et al., 2015). D:Si(110)-(1 x 1) elucidates the nature of covalently bonded phonons and their characteristics both experimentally and theoretically.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,"For solid-fluid interaction, one of the phasic density equations in diffuse interface models is degenerated to a ""0 = 0"" equation when the volume fraction of a certain phase takes the value of zero or unity, because the conservative variables in phasic density equations include volume fractions. The degeneracy can be avoided by adding an artificial quantity of another material into the pure phase. However, nonphysical waves are introduced by the artificial treatment. In this paper, an improved pressure-equilibrium diffuse interface model, which is able to treat zero/unity volume fractions, is presented for solid-fluid interaction. In the proposed model, the phasic density equations are replaced by the algebraic relation between phasic densities and inverse deformation gradient tensors. In consequence, the volume fractions and the phasic densities do not appear explicitly in the conservative equations any more. The degeneracy introduced by zero/unity volume fractions are prevented. A flux-splitting based finite difference algorithm suitable for this formulation is then presented. A series of one-dimensional and two-dimensional numerical tests demonstrate that the proposed model can present more accurate results near material interfaces.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,"At present, high-performance cement-based composites are widely used, and they are prone to early cracking due to their high autogenous shrinkage stress. In this research, the uniformly dispersed GNPs were added into high-performance cementitious materials. The autogenous shrinkage of high-performance cementitious matrix materials with different incorporation of GNPs was also researched with water to cement ratio of 0.25, 0.30 and 0.35. According to hydration heat, hydration products, microstructure and porosity of GNPs cementitious matrix materials, the microcosmic mechanism for autogenous shrinkage was also investigated. It was testified that moderate addition of GNPs decreased the autogenous shrinkage of cement-based composites. Moreover, the autogenous shrinkage value was minimal after treatment with 0.10 wt% GNPs cement paste sample for 7 days, at the water to cement ratio of 0.35, and the depressed percentage of autogenous shrinkage reached 81.60% compared with the blank sample.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,"First-principles calculation has been performed to investigate the electronic structure of bilayer graphene (BLG) on MoS2 layer with and without rhenium(Re) atom substitution. The results show that the band gap of MoS2/BLG is 30 meV and is enlarged to 98 meV with the substitution of molybdenum (Mo) atom by Re atom in MoS2. By analyzing the change density difference of the two systems, the existence of MoS2 causes the inequivalent charge distribution between the two graphene layers, which induces the band gap. Dopant Re atom enlarges the inequivalent electron distribution, resulting larger band gap.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,"Fine structure splitting (FSS) is a bottleneck in quantum dot (QD) based solid-state entangled photon pair sources for application in quantum key distribution (QKD). In QDs, entangle photon pairs are generated through a cascaded emission process: biexciton to exciton to the ground state. The FSS of the excitonic states destroys the entanglement of the photon pairs; hence, it needs to be eliminated. For numerical investigation of FSS and design optimization, a multiscale-multiphysics many-body calculation is required. In this article, we report the coupling of a full configuration interaction (FCI) method with a 10-band ( $sp<^>{ {3}}$ $s<^>\ast $ -spin) tight-binding (TB) model to calculate the excitonic energetics of realistically sized InGaN/GaN dot-in-nanowire structures. Model benchmarking has been done against a recently reported InGaN/GaN multiple quantum well (MQW) structure in the ${a}$ -plane orientation. Computational methodology of implementing a hexagonal-base truncated pyramid shaped QD has been presented. The effects of QD shape/thickness, material composition, and crystal growth direction (polar ${c}$ -plane and non-polar ${m}$ -plane and ${a}$ -plane) on the FSS of InGaN/GaN based photon emitters have been investigated. Polarization profiles of the emitted photons from the excitonic transitions have been derived quantum mechanically from transition dipole moments. With the smallest FSS, the non-polar ${m}$ -plane device has been found to be most promising for the QKD application.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,"Single Bi dopants in Si exhibit promising properties for quantum information science. Here we study, as a function of Bi-doped Si film thickness, the evolution and ultimate removal of lattice defects that are associated with a recently demonstrated viable route to precisely incorporate Bi dopants in homoepitaxial Si thin films. Scanning tunneling microscopy imaging reveals how the elongated defect structures in the Si lattice, originating from prefabricated Bi nanolines on the substrate surface that are the source of the Bi dopants, evolve with increasing Si overlayer thickness. Moreover, we demonstrate that a prolonged low-temperature annealing is able to annihilate these defect structures while leaving a significant Bi dopant concentration in the Si films.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,"Chlorosilane gas transport in ambient hydrogen in a slim vertical cold wall chemical vapor deposition reactor was real-time monitored using a quartz crystal microbalance (QCM) using its behaviour responding to the properties of the gas mixture. The QCM frequency quickly decreased by introducing the trichlorosilane gas, while it slowly decreased by the dichlorosilane gas. The QCM frequency behavior was explained by the gas flow condition, such as the plug flow and recirculating flow, in the reactor. The relationship was consistent with the gas flow calculations, because the heavy and light gases could directly flow downward and recirculate, respectively, in the chamber due to natural convection. The information obtained from the QCM frequency behavior is expected to be utilized for the real-time gas monitoring and for the process design.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,"Currently, optical probes with near-infrared (NIR) fluorescence are of great interest in chemical biology. In the present study, we designed and synthesized a novel NIR fluorescent probe, IR789. IR789 has high selectivity and sensitivity for living cells imaging. The stronger excitation and emission characteristics suggested its dominant optical properties over ICG. IR789 also showed a high affinity and inconspicuous cytotoxicity at the cellular level. The results of fluorescent image in living A549 cells (human lung adenocarcinoma epithelial cell line) further demonstrated its potential applications for biomedical diagnosis in biological systems utilization of nanotechnology.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,"A variety of numerical simulations based on continuum medium models have been carried out in unsteady flows to explore the physical characteristics qualitatively. However, there still lack quantitative valid scales for these models, in which scale the solutions by simulation can be treated as physically credible. In this work, Euler and Navier-Stokes models are implemented on the typical unsteady flow with discontinuities: Sod shock tube problem. Firstly, based on the Boltzmann model whose valid scale is molecule kinetic scale, we compare the values of different moments of Euler and Navier-Stokes to Boltzmann with the evolution of flow. The results provide the valid scales of Euler and Navier-Stokes models quantitatively. Secondly, following the real conditions and parameters in real air, the physical characteristics of waves' generation and evolution in Sod shock tube are observed and analyzed numerically at the microscopic level for the first time. Our results present the reference scales for the choice of minimal simulation scale in which the continuum medium models are used, and for the criteria whether the flow characteristics obtained by simulations can be treated as real physical characteristics.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,"PrFeB/PrCo5 hybrid magnet has excellent magnetic properties and better thermal stability. In this paper, anisotropic nanocomposite PrFeB/PrCo5 hot-deformed magnets with and without doping PrCu eutectic alloy were prepared by spark plasma sintering (SPS) technique. With the addition of 6 wt% PrCu, the coercivity of the magnet (10.8 kOe) is almost double than that of undoped magnet (5.6 kOe), with an enhancement of the remanence (9.1 kG versus 8.4 kG). For the magnet with PrCu, the nonmagnetic PrCu phase is mainly distributed in the phase boundary regions, introducing a coupling effect of demagnetization on the hard-magnetic phases, which obtained an enhancement of the coercivity. The deformed Pr2Fe14B grains of the hybrid magnet have elongated platelet shapes, but the PrCo5 grains are not easy to be deformed, which affects the overall degree of deformation texture of the hybrid magnet. This implies that there is uncoordinated deformation for the PrFeB/PrCo5 hybrid magnet.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,"We study in detail the behavior of the energy spectrum for the second harmonic generation (SHG) and a family of corresponding quasi-exactly solvable Schrodinger potentials labeled by a real parameter b. The eigenvalues of this system are obtained by the polynomial deformation of the Lie algebra sl(2, R) representation space. We have found the bi-confluent Heun equation (BHE) corresponding to this system in a differential realization approach, by making use of the symmetries. By means of a b-transformation from this second-order equation to a Schrodinger one, we have found a family of quasi-exactly solvable potentials. For each invariant n-dimensional subspace of the second harmonic generation, there are either n potentials, each with one known solution, or one potential with n-known solutions. Well-known potentials like a sextic oscillator or that of a quantum dot appear among them. (C) 2019 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,"In this paper, we derive a set of projectors on a large Hilbert space which can universally work for approximating quantum assemblages with binary inputs and outputs. The dimension of the Hilbert space depends on the accuracy of the approximation. (C) 2019 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,"Although it is a simple and convenient birefringence analysis instrument, the traditional planar polariscope is difficult to use for the quantitative measurement of phase retardation and azimuth angle. A novel 2D quantitative birefringence measurement method based on ptychographic iterative engine (PIE) in a planar polariscope is proposed. The birefringent sample is placed in the parallel probe-forming path. By inserting an isotropic diffractive object with good modulation property for the probe, the ptychographic scan measurements are performed under two different dark-field states. The amplitudes and phases of the two probes containing different birefringence information were reconstructed, and the phase retardation and azimuth angle obtained with a simple and straightforward extraction approach. The approach was verified using a classic diametrically compressed disc. The proposed method solves the problem of quantitative birefringence measurement in planar polariscopes by introducing the phase information. It reduces the PIE scans and shortens the data collection time, which provides a practical measurement means for birefringence in materials, biophysics and opto-mechanical system.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,"We describe optical switching in solutions of semiconductor nanocrystals illuminated by a 404 nm continuous wave laser source, driven by the formation of a micro-bubble of solvent vapor in the solution. Low boiling solvents such as hexane show an oscillatory modulation of transmitted light intensity (period similar to 4 s) while solvents with intermediate boiling points such as toluene give a stable switching response. An on/off ratio of 83% is observed in the transmitted pump beam. Using this, a pump beam (404 nm, 80 mW continuous wave) was shown to reversibly switch the state of a probe laser (630 nm, 5 mW continuous wave). This switch thus serves as an optical analog of an electronic transistor and demonstrates the potential for all optical switching of low power light beams. Further, all optical universal logic gates, NAND and NOR, were also demonstrated using the micro-bubble switch.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,"Until recently, different metals have been adopted as the electrode materials for MoOx/Si photodetectors and solar cells, but the influence of these different metals has not been investigated. We have systematically studied and proved that the choice of metal has a great impact on optoelectronic performance. Ag and Al with similar low work functions display similar current?voltage behavior before and after the introduction of MoOx; whereas Au and Ni which own similar high work functions lead to another type of current?voltage behavior. MoOx in the metal/MoOx/Si samples brings the superior diode behavior with an enhanced responsivity and decreased dark current as compared with the metal/Si samples. The choice of Ag as the top electrode on MoOx/Si has low alloying or defect formation with the MoOx/Si structure preventing the deterioration of the diode behavior, and the large downward band bending in MoOx at the Ag/MoOx junction facilitates the multitunnelling capture emission. This leads to high responsivity while maintaining the low dark current.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,"A simulation package employing a Particle in Cell (PIC) method is developed to study a high current beam transport through the chopper system designed for producing pulsed ion beams at low energies. This package includes subroutines, which are well suited for high current beam transport dominated by space-charge with a complete 6-dimensional phase-space description including simultaneous dynamics of multiple ion species and electrons. The discretized form of the Poisson equation is generalized to include irregular boundary conditions required to simulated curved or irregular geometric components. In the following paper, the capabilities of CHOPPI are demonstrated through comparison with experimental results from low energy ion beam transport.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,"The concept for a proposed upgrade to the D7 diffuse scattering spectrometer at the Institut Laue-Langevin, Grenoble, is presented. The upgrade consists of rebuilding the primary spectrometer, substantially relaxing the incident beam divergence to match the divergence that can be accepted by the secondary spectrometer. Monte-Carlo simulations and acceptance diagram calculations have been used to verify the performance of the proposed instrument relative to the current D7. The proposed upgrade is not the final instrument plan, as modifications and compromises will need to be applied for space compatibility with neighbouring instruments. The concept offers an intensity upgrade for a nominal sample of a factor > 20. The relative wavelength spread of the incident beam will be reduced by a factor approximate to 3. The increased divergence will result in a degraded Q-resolution for small scattering angles from the sample, but a reduced resolution at large scattering angles.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,"High-pressure xenon gas (HPXe) has been used as the active medium in radiation detection applications: gamma spectroscopy, neutron spectroscopy, neutrino detection, etc. In recent years, gamma-spectrometers based on HPXe, in particular, have achieved high energy resolution (<1.7% at 662 keV) and great detection efficiency. In order for Xe to have good electronic qualifies, it needs to be of high purity. This work reports on the determination of the charge carrier lifetime in Xe, which reflects its purity and characterizes the quality of the gas for gamma-spectroscopy. Our previously developed analytical model for charge transport in an ionization chamber filled with Xe is used to determine the electron lifetime in Xe in the parallel-electrode configuration. The model is used to fit the measurement results obtained by using a dedicated ionization chamber. For undoped Xe gas of approximately 6N purity, the dependence of the ionization pulse rise time vs. gas pressure was measured. By using the data and the analysis, the lifetime at each pressure was estimated.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,"A scaling theory of the Kondo lattices with frustrated exchange interactions is developed, criterium of antiferromagnetic ordering being investigated. Depending on the bare model parameters, one or two quantum phase transitions into non-magnetic spin -liquid and Kondo Fermi-liquid ground states can occur with increasing the bare coupling constant. Whereas the renormalization of the magnetic moment in the ordered phase can reach orders of magnitude, spin fluctuation frequency and coupling constant are moderately renormalized in the spin-liquid phase. This justifies application of the scaling approach. (C) 2019 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,"We investigate the finite temperature properties of anisotropic ferrimagnetic chain with bond alternation. The spin excitation spectrum as well as the thermodynamic quantities are calculated by means of the extended self-consistent mean-field theory. Two branches of energy spectrum are obtained and the energy gap between them is 1.7641 at zero temperature which agrees quite well with other numerical results. The contribution of bonding alternation delta, anisotropy lambda and magnetic field H to the energy gap are present in this research. The other thermodynamic quantities varying with delta and lambda. such as ground state energy e, free energy f, specific heat c(m), magnetization m and uniform magnetic susceptibility T-Xuni/Ng(2) are explicitly discussed, respectively. At Heisenberg point, the e(0) is -0.7326 and f(0) is -1.4659 at zero temperature in this work are reasonable compared with the results calculated by other methods. The effect of lambda and delta on the thermodynamic quantities at finite temperature are also well consistent with other established methods. (C) 2019 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,"An amorphous InZnO/MoS2 heterojunction-based phototransistor with excellent photoconductive gain and responsivity over the entire visible range has been demonstrated. The photogenerated current of the InZnO phototransistor at long light wavelength (>600 nm) was significantly improved by utilizing narrow bandgap MoS2 as the capping layer (1.3 eV). At lower wavelength, photocarriers are generated due to the optical absorption of both InZnO and MoS2 layers, whereas the latter ensures significant photocarrier generation even at the higher wavelength region of the visible spectrum. The photogenerated carriers subsequently transfer to the underlying InZnO layer of superior carrier mobility that has a high channel conduction of additional electrons from the optically-induced doubly positively charged oxygen vacancies (Vo(++)) where the gate field is screening, thereby leading to the higher photoconductive gain of the InZnO/MoS2 phototransistors. The dynamic photosensitivity behaviour of the aforesaid phototransistor reveals the presence of persistent photoconductivity (PPC) due to the oxygen vacancy associated with InZnO which can be removed by applying a reset gate pulse from -15 to +5 V. The optical properties of these phototransistors were further enhanced by replacing the opaque Ti/Au electrode by an ultrathin transparent Ti/Au electrode. Utilization of the transparent electrode results in enhanced electron injection from source to channel due to a reduced barrier height under illumination giving rise to a ten-fold improvement in the photocurrent and responsivity of the phototransistors. A position-dependent study of the photocurrent w.r.t beam position also reveals that the enhancement in photocurrent is strongly dependent on the position and is at its maximum when the beam is placed near the source region.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,"y The realization of large-scale and high-density gaps with sizes as small as possible is crucial for designing ultra-sensitive surface-enhanced Raman scattering (SERS) substrates. As known, the ultrathin alumina mask (UTAM) surface nanopatterning technique allows the fabrication of periodic nanoparticle (NP) arrays with 5 nm gaps among the NPs, however, it still faces a significant challenge in realizing the reliable distribution of nanogaps over a large area, because of the unavoidable collapse of the UTAM pore wall during the traditional one-step homothermal pore-widening process. Herein, an efficient two-step poikilothermal pore-widening process was developed to precisely control the pore wall etching of a UTAM, enabling effectively avoiding the fragmentation of the UTAM and finally obtaining a large-scale UTAM with a pore wall thickness of about 5 nm. As a result, large-scale NP arrays with high-density sub-5 nm and even smaller gaps between the neighboring NPs have been realized through applying the as-prepared UTAM as the nanopatterning template. These NP arrays with sub-5 nm gaps show ultrahigh SERS sensitivity (signal enhancement improved by an order of magnitude compared with NP arrays with 5 nm gaps) and good reproducibility, which demonstrates the practical feasibility of this promising two-step pore-widening UTAM technique for the fabrication of high-performance active SERS substrates with large-scale ultra-small nanogaps.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,"In density functional theory (DFT), many methods have been developed to accurately capture the dispersion interactions in weakly-bound systems. The focus, however, has been mainly on complexes at equilibrium geometries. The purpose of this study is to assess the performance of the functional PW86 + PBE + XDM on van der Waals (vdW) complexes at non-equilibrium geometries. The well balanced S66x8 database published by Hobza's group is used. This database includes 66 complexes at eight different separations ranging from 10% compression to 200% stretching with respect to the equilibrium geometries. The overall root mean square percent error (RMSPE) on this database using aug-cc-pVTZ is 14.58%.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,"Sodium copper chlorophyllin (SCC)- polyvinyl alcohol (PVA) composites thin films have been prepared on flexible and transparent ITO/PET substrates using Ag as the top electrode. FE-SEM shows that the prepared SCC-PVA thin films are smooth and dense, SCC particles have embedded in PVA and formed nano-islands, which are distributed irregularly in the thin film. The optical transmittance spectrum demonstrates that Ag/SCC-PVA/ITO/ PET can be used as a transparent electronic device. I-V characteristics of the Ag/SCC-PVA/ITO/PET show that the device exhibits self-rectifying resistive switching performance, which could be related to the forming/rapture of Ag conductive filaments induced by the migration of Ag ions. This study demonstrates the potential uses of SCC-PVA in low-cost, flexible and transparent resistive switching memory.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,"Posynomial terms frequently appear in many nonlinear problems and are the core components of geometric and generalized geometric programming problems. The most popular method to treat nonconvex posynomial terms for obtaining global optimization is to convert nonconvex posynomial terms as convex underestimators using transformation techniques. Among the transformation techniques, exponential transformation (ET) and power convex transformation (PCT) can yield the tightest underestimators of posynomial terms. However, the current literature has rarely discussed which to select between ET and PCT. This study employs the definite integral with piecewise linear technique to calculate the error between the original posynomial and the corresponding ET/PCT underestimators. Lastly, this study aims to identify an indicator that can choose the appropriate transformation between ET and PCT and analyze the correctness of the proposed indicator for posynomial terms in nonlinear problems. The proposed indicator can efficiently solve nonlinear problems containing posynomial terms. Numerical examples are used to demonstrate the efficacy of the proposed indicator. (C) 2019 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,"An investigation of the synthesis of the YCo2Fe2B-type phase and its magnetic properties is presented. As-rapidly quenched specimens produced from YCo2Fe2B alloy were amorphous and did not show high coercivity. A specimen with the YCo2Fe2B phase was obtained by annealing of the amorphous specimen. The specimen had a Curie temperature of 610 K but did not show high coercivity. When Y0.75Sm0.25Co2Fe2B alloy was used, a specimen with the (Y,Sm)Co2Fe2B phase was obtained by annealing of the as-rapidly quenched amorphous specimen. The resultant specimen exhibited a high coercivity of 8.90 kOe with a Curie temperature of 630 K.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,"Lead-free 0.95(Na0.5Bi0.5)TiO3-0.05BaTiO(3) (NBT-BT) piezoelectric films have been successfully fabricated by high-pressure magnetron sputtering deposition technique on (0 0 1)-oriented MgO substrates at 800 degrees C and 900 degrees C, respectively. By advanced electron microscopy techniques, the orientation relationship of (0 0 1)[1 1 0](film)//(0 0 1)[1 0 0](MgO) and (0 0 1)[1 0 0](film)//(0 0 1)[1 0 0](MgO) is determined for the NBT-BT/MgO heterostructures prepared at 800 degrees C and 900 degrees C, respectively. In comparison, a high density of zigzag-typed planar defects appear in the film prepared at 900 degrees C. At the semi-coherent interfaces, periodic dislocation arrays form to relax the film-substrate misfit strain. In particular, the formation of both (a/2) < 0 1 0 > -type and (a/2) < 01 (1) over bar >-type interfacial dislocations facilitates the growth of NBT-BT films on rough MgO substrates at 900 degrees C. Our findings indicate that the mode of film growth and microstructure for NBT-BT films prepared on MgO substrates can be tuned by the growth temperature. (C) 2019 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,"Consideration the application of perovskite material in high-energy photon detection, investigation of high-energy photons interactions with perovskite material is necessary. Here, we reported a study of high-energy electron beam (1.8 MeV) induced physical transformation in perovskite (CH3NH3PbI3) thin film. The effect of irradiation dose on physics properties of perovskite was considered as well. Through investigating the transformation of morphology, crystal structure, optical and electronic properties of perovskite thin film under different photon irradiation condition, we found that high-energy electron beam induced partial morphology defects and phase transformation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,"A MuOn-decay Medium-baseline NeuTrino beam facility (MOMENT) was proposed for the leptonic CP violation determination and other potential neutrino physics by offering extremely high flux neutrinos decayed from muons without cooling and acceleration. The huge transverse and large momentum acceptances are needed for the secondary beamline of MOMENT and the beam dynamics has been studied in detail. The whole beamline based on large-aperture superconducting solenoids is composed of several sections: charge selection section, pion decay channel, bending section, adiabatic taper and muon decay channel. To improve particles transmission and neutrino flux while maintaining low background at the far detector of 150 km, the curved solenoids with additional vertical dipole field are applied in the charge selection and bending sections. The adiabatic parameter changes between the sections are also adopted to enhance the neutrino flux. The endto-end simulations have been carried out and the muon antineutrino flux at the far detector can reach 4.1x10(11)/m(2)/year with a low background of unwanted neutrino species.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,"In generic conformal field theories with W-3 symmetry, we identify a primary field with rational Kac indices, which produces the full charged and neutral sectors by the fusion processes and , respectively. In this sense, this field generalises the fundamental spin field of the three-state Potts model. Among the degenerate fields produced by these fusions, we single out a ?parafermion? field and an ?energy? field . In analogy with the Virasoro case, the exact curves for conformal dimensions and are expected to give close estimates for the unitarity bounds in the conformal bootstrap analysis.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
