Publication Type,Authors,Title,Abstract,DOI,ID,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31,rule32
J,"Best, RB; Zhu, X; Shim, J; Lopes, PEM; Mittal, J; Feig, M; MacKerell, AD","Optimization of the Additive CHARMM All-Atom Protein Force Field Targeting Improved Sampling of the Backbone φ, ψ and Side-Chain χ<sub>1</sub> and χ<sub>2</sub> Dihedral Angles","While the quality of the current CHARMM22/CMAP additive force field for proteins has been demonstrated in a large number of applications, limitations in the model with respect to the equilibrium between the sampling of helical and extended conformations in folding simulations have been noted. To overcome this, as well as make other improvements in the model, we present a combination of refinements that should result in enhanced accuracy in simulations of proteins. The common (non-Gly, -Pro) backbone CMAP potential has been refined against experimental solution NMR data for weakly structured peptides, resulting in a rebalancing of the energies of the alpha-helix and extended regions of the Ramachandran map, correcting the alpha-helical bias of CHARMM22/CMAP. The Gly and Pro CMAPs have been refitted to more accurate quantum-mechanical energy surfaces. Side-chain torsion parameters have been optimized by fitting to backbone-dependent quantum-mechanical energy surfaces, followed by additional empirical optimization targeting NMR scalar couplings for unfolded proteins. A comprehensive validation of the revised force field was then performed against a collection of experimental data: (i) comparison of simulations of eight proteins in their crystal environments with crystal structures; (ii) comparison with backbone scalar couplings for weakly structured peptides; (iii) comparison with NMR residual dipolar couplings and scalar couplings for both backbone and side-chains in folded proteins; (iv) equilibrium folding of mini-proteins. The results indicate that the revised CHARMM 36 parameters represent an improved model for modeling and simulation studies of proteins, including studies of protein folding, assembly, and functionally relevant conformational changes.",10.1021/ct300400x,29,yes,no,no,yes,yes,no,yes,no,yes,yes,yes,yes,yes,no,no,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,,
J,"Vogt, P; De Padova, P; Quaresima, C; Avila, J; Frantzeskakis, E; Asensio, MC; Resta, A; Ealet, B; Le Lay, G",Silicene: Compelling Experimental Evidence for Graphenelike Two-Dimensional Silicon,"Because of its unique physical properties, graphene, a 2D honeycomb arrangement of carbon atoms, has attracted tremendous attention. Silicene, the graphene equivalent for silicon, could follow this trend, opening new perspectives for applications, especially due to its compatibility with Si-based electronics. Silicene has been theoretically predicted as a buckled honeycomb arrangement of Si atoms and having an electronic dispersion resembling that of relativistic Dirac fermions. Here we provide compelling evidence, from both structural and electronic properties, for the synthesis of epitaxial silicene sheets on a silver (111) substrate, through the combination of scanning tunneling microscopy and angular-resolved photoemission spectroscopy in conjunction with calculations based on density functional theory.",10.1103/PhysRevLett.108.155501,30,yes,no,yes,yes,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,yes,
J,"Fu, L; Kane, CL",Topological insulators with inversion symmetry,"Topological insulators are materials with a bulk excitation gap generated by the spin-orbit interaction that are different from conventional insulators. This distinction is characterized by Z(2) topological invariants, which characterize the ground state. In two dimensions, there is a single Z(2) invariant that distinguishes the ordinary insulator from the quantum spin-Hall phase. In three dimensions, there are four Z(2) invariants that distinguish the ordinary insulator from ""weak"" and ""strong"" topological insulators. These phases are characterized by the presence of gapless surface (or edge) states. In the two-dimensional quantum spin-Hall phase and the three-dimensional strong topological insulator, these states are robust and are insensitive to weak disorder and interactions. In this paper, we show that the presence of inversion symmetry greatly simplifies the problem of evaluating the Z(2) invariants. We show that the invariants can be determined from the knowledge of the parity of the occupied Bloch wave functions at the time-reversal invariant points in the Brillouin zone. Using this approach, we predict a number of specific materials that are strong topological insulators, including the semiconducting alloy Bi1-xSbx as well as alpha-Sn and HgTe under uniaxial strain. This paper also includes an expanded discussion of our formulation of the topological insulators in both two and three dimensions, as well as implications for experiments.",10.1103/PhysRevB.76.045302,31,yes,no,no,yes,yes,no,yes,yes,no,no,yes,yes,no,no,no,yes,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,
J,"Schmid, PJ",Dynamic mode decomposition of numerical and experimental data,"The description of coherent features of fluid flow is essential to our understanding of fluid-dynamical and transport processes. A method is introduced that is able to extract dynamic information from flow fields that are either generated by a (direct) numerical simulation or visualized/measured in a physical experiment. The extracted dynamic modes, which can be interpreted as a generalization of global stability modes, can be used to describe the underlying physical mechanisms captured in the data sequence or to project large-scale problems onto a dynamical system of significantly fewer degrees of freedom. The concentration on subdomains of the flow field where relevant dynamics is expected allows the dissection of a complex flow into regions of localized instability phenomena and further illustrates the flexibility of the method, as does the description of the dynamics within a spatial framework. Demonstrations of the method are presented consisting of a plane channel flow, flow over a two-dimensional cavity, wake flow behind a flexible membrane and a jet passing between two cylinders.",10.1017/S0022112010001217,32,yes,yes,no,no,yes,no,yes,yes,no,no,yes,no,yes,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,
J,"Katsnelson, MI; Novoselov, KS; Geim, AK",Chiral tunnelling and the Klein paradox in graphene,"The so-called Klein paradox - unimpeded penetration of relativistic particles through high and wide potential barriers - is one of the most exotic and counterintuitive consequences of quantum electrodynamics. The phenomenon is discussed in many contexts in particle, nuclear and astro-physics but direct tests of the Klein paradox using elementary particles have so far proved impossible. Here we show that the effect can be tested in a conceptually simple condensed-matter experiment using electrostatic barriers in single- and bi-layer graphene. Owing to the chiral nature of their quasiparticles, quantum tunnelling in these materials becomes highly anisotropic, qualitatively different from the case of normal, non-relativistic electrons. Massless Dirac fermions in graphene allow a close realization of Klein's gedanken experiment, whereas massive chiral fermions in bilayer graphene offer an interesting complementary system that elucidates the basic physics involved.",10.1038/nphys384,33,yes,no,yes,yes,yes,no,yes,yes,no,no,yes,no,no,yes,no,no,no,no,yes,no,no,no,no,yes,yes,yes,yes,no,yes,yes,,
J,"Sjöstrand, T; Ask, S; Christiansen, JR; Corke, R; Desai, N; Ilten, P; Mrenna, S; Prestel, S; Rasmussen, CO; Skands, PZ",An introduction to PYTHIA 8.2,"The PYTHIA program is a standard tool for the generation of events in high-energy collisions, comprising a coherent set of physics models for the evolution from a few-body hard process to a complex multiparticle final state. It contains a library of hard processes, models for initial- and final-state parton showers, matching and merging methods between hard processes and parton showers, multiparton interactions, beam remnants, string fragmentation and particle decays. It also has a set of utilities and several interfaces to external programs. PYTHIA 8.2 is the second main release after the complete rewrite from Fortran to C++, and now has reached such a maturity that it offers a complete replacement for most applications, notably for LHC physics studies. The many new features should allow an improved description of data. New version program summary Program title: PYTHIA 8.2 Catalogue identifier: ACTU_v4_0 Program summary URL: http://cpc.cs.qub.ac.uk/summaries/ACTU_v4_0.html Program obtainable from: CPC Program Library, Queen's University, Belfast, N. Ireland Licensing provisions: GNU General Public Licence, version 2 No. of lines in distributed program, including test data, etc.: 478360 No. of bytes in distributed program, including test data, etc.: 14131810 Distribution format: tar.gz Programming language: C++. Computer: Commodity PCs, Macs. Operating system: Linux, OS X; should also work on other systems. RAM: 10 megabytes Classification: 11.2. Does the new version supersede the previous version?: Yes Catalogue identifier of previous version: ACTU_v3_0 Journal reference of previous version: Comput Phys. Comm. 178 (2008) 852 Nature of problem: High-energy collisions between elementary particles normally give rise to complex final states, with large multiplicities of hadrons, leptons, photons and neutrinos. The relation between these final states and the underlying physics description is not a simple one, for two main reasons. Firstly, we do not even in principle have a complete understanding of the physics. Secondly, any analytical approach is made intractable by the large multiplicities. Solution method: Complete events are generated by Monte Carlo methods. The complexity is mastered by a subdivision of the full problem into a set of simpler separate tasks. All main aspects of the events are simulated, such as hard-process selection, initial- and final-state radiation, beam remnants, fragmentation, decays, and so on. Therefore events should be directly comparable with experimentally observable ones. The programs can be used to extract physics from comparisons with existing data, or to. study physics at future experiments. Reasons for new version: Improved and expanded physics models. Summary of revisions: Hundreds of new features and bug fixes, allowing improved modelling. Restrictions: Depends on the problem studied. Running time: 10-1000 events per second, depending on process studied. (C) 2015 Elsevier B.V. All rights reserved.",10.1016/j.cpc.2015.01.024,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,"Greeley, J; Jaramillo, TF; Bonde, J; Chorkendorff, IB; Norskov, JK",Computational high-throughput screening of electrocatalytic materials for hydrogen evolution,"The pace of materials discovery for heterogeneous catalysts and electrocatalysts could, in principle, be accelerated by the development of efficient computational screening methods. This would require an integrated approach, where the catalytic activity and stability of new materials are evaluated and where predictions are benchmarked by careful synthesis and experimental tests. In this contribution, we present a density functional theory-based, high-throughput screening scheme that successfully uses these strategies to identify a new electrocatalyst for the hydrogen evolution reaction ( HER). The activity of over 700 binary surface alloys is evaluated theoretically; the stability of each alloy in electrochemical environments is also estimated. BiPt is found to have a predicted activity comparable to, or even better than, pure Pt, the archetypical HER catalyst. This alloy is synthesized and tested experimentally and shows improved HER performance compared with pure Pt, in agreement with the computational screening results.",10.1038/nmat1752,35,yes,yes,no,yes,yes,no,yes,yes,no,no,yes,no,yes,no,no,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,
J,"Groom, DE; Aguilar-Benitez, M; Amsler, C; Barnett, RM; Burchat, PR; Carone, CD; Caso, C; Conforto, G; Dahl, O; Doser, M; Eidelman, S; Feng, JL; Gibbons, L; Goodman, M; Grab, C; Gurtu, A; Hagiwara, K; Hayes, KG; Hernández, JJ; Hikasa, K; Honscheid, K; Kolda, C; Mangano, ML; Manohar, AV; Masoni, A; Mönig, K; Murayama, H; Nakamura, K; Navas, S; Olive, KA; Pape, L; Piepke, A; Roos, M; Tanabashi, M; Törnqvist, NA; Trippe, TG; Vogel, P; Wohl, CG; Workman, RL; Yao, WM; Armstrong, B; Casas Serradilla, JL; Filimonov, BB; Gee, PS; Lugovsky, SB; Nicholson, F; Babu, KS; Besson, D; Biebel, O; Bloch, P; Cahn, RN; Cattai, A; Chivukula, RS; Cousins, RD; Damour, T; Desler, K; Donahue, RJ; Edwards, DA; Erler, J; Ezhela, VV; Fasso, A; Fetscher, W; Froidevaux, D; Fukugita, M; Gaisser, TK; Garren, L; Geer, S; Gerber, HJ; Gilman, FJ; Haber, HE; Hagmann, C; Hinchliffe, I; Hogan, CJ; Hohler, G; Igo-Kemenes, P; Jackson, JD; Johnson, KF; Karlen, D; Kayser, B; Klein, SR; Kleinknecht, K; Knowles, IG; Kolb, EW; Kreitz, P; Landua, R; Langacker, P; Littenberg, L; Manley, DM; March-Russell, J; Nakada, T; Quinn, HR; Raffelt, G; Renk, B; Rolandi, L; Ronan, MT; Rosenberg, LJ; Sadrozinski, HFW; Sanda, AI; Schmitt, M; Schneider, O; Scott, D; Seligman, WG; Shaevitz, MH; Sjostrand, T; Smoot, GF; Spanier, S; Spieler, H; Srednicki, M; Stahl, A; Stanev, T; Suzuki, M; Tkachenko, NP; Turner, MS; Valencia, G; VanBibber, K; Voss, R; Ward, D; Wolfenstein, L; Womersley, J",Review of Particle Physics,"This biennial Review summarizes much of Particle Physics. Using data from previous editions, plus 2000 new measurements from 610 papers, we list, evaluate, and average measured properties of gauge bosons, leptons, quarks, mesons, and baryons. We also summarize searches for hypothetical particles such as Higgs bosons, heavy neutrinos, and supersymmetric particles. All the particle properties and search limits are listed in Summary Tables. We also give numerous tables, figures, formulae, and reviews of topics such as the Standard Model, particle detectors, probability, and statistics. A booklet is available containing the Summary Tables and abbreviated versions of some of the other sections of this full Review. All tables, listings, and reviews (and errata) are also available on the Particle Data Group website: http://pdg.lbl.gov.",,36,yes,yes,no,yes,yes,no,no,yes,no,no,yes,yes,yes,no,no,no,yes,no,yes,no,no,no,no,yes,no,yes,no,no,yes,yes,yes,
J,"Brenner, DW; Shenderova, OA; Harrison, JA; Stuart, SJ; Ni, B; Sinnott, SB",A second-generation reactive empirical bond order (REBO) potential energy expression for hydrocarbons,"A second-generation potential energy function for solid carbon and hydrocarbon molecules that is based on an empirical bond order formalism is presented. This potential allows for covalent bond breaking and forming with associated changes in atomic hybridization within a classical potential, producing a powerful method for modelling complex chemistry in large many-atom systems. This revised potential contains improved analytic functions and an extended database relative to an earlier version (Brenner D W 1990 Phys. Rev. B 42 9458). These lead to a significantly better description of bond energies, lengths, and force constants for hydrocarbon molecules, as well as elastic properties, interstitial defect energies, and surface energies for diamond.",10.1088/0953-8984/14/4/312,37,yes,yes,no,yes,yes,yes,yes,yes,no,no,yes,no,no,no,no,no,yes,yes,yes,no,no,no,no,yes,yes,no,yes,no,no,yes,no,
J,"Bandt, C; Pompe, B",Permutation entropy: A natural complexity measure for time series,"We introduce complexity parameters for time series based on comparison of neighboring values. The definition directly applies to arbitrary real-world data. For some well-known chaotic dynamical systems it is shown that our complexity behaves similar to Lyapunov exponents, and is particularly useful in the presence of dynamical or observational noise. The advantages of our method are its simplicity, extremely fast calculation, robustness, and invariance with respect to nonlinear monotonous transformations.",10.1103/PhysRevLett.88.174102,38,yes,yes,no,no,yes,yes,yes,yes,no,no,yes,no,no,no,no,no,yes,yes,yes,no,no,no,no,yes,yes,no,no,no,no,yes,yes,
J,"Valiev, M; Bylaska, EJ; Govind, N; Kowalski, K; Straatsma, TP; Van Dam, HJJ; Wang, D; Nieplocha, J; Apra, E; Windus, TL; de Jong, W",NWChem: A comprehensive and scalable open-source solution for large scale molecular simulations,"The latest release of NWChem delivers an open-source computational chemistry package with extensive capabilities for large scale simulations of chemical and biological systems. Utilizing a common computational framework, diverse theoretical descriptions can be used to provide the best solution for a given scientific problem. Scalable parallel implementations and modular software design enable efficient utilization of current computational architectures. This paper provides an overview of NWChem focusing primarily on the core theoretical modules provided by the code and their parallel performance. Program summary Program title: NWChem Catalogue identifier: AEGI_v1_0 Program summary URL: http://cpc.cs.qub.ac.uk/summaries/AEGI_v1_0.html Program obtainable from: CPC Program Library, Queen's University, Belfast, N. Ireland Licensing provisions: Open Source Educational Community License No. of lines in distributed program, including test data, etc.: 11 709 543 No. of bytes in distributed program, including test data, etc.: 680 696 106 Distribution format: tar.gz Programming language: Fortran 77, C Computer: all Linux based workstations and parallel supercomputers. Windows and Apple machines Operating system: Linux, OS X, Windows Has the code been vectorised or parallelized?: Code is parallelized Classification: 2.1, 2.2, 3, 7.3, 7.7, 16.1, 16.2, 16.3, 16.10, 16.13 Nature of problem: Large-scale atomistic simulations of chemical and biological systems require efficient and reliable methods for ground and excited solutions of many-electron Hamiltonian, analysis of the potential energy surface, and dynamics. Solution method: Ground and excited solutions of many-electron Hamiltonian are obtained utilizing density-functional theory, many-body perturbation approach, and coupled cluster expansion. These solutions or a combination thereof with classical descriptions are then used to analyze potential energy surface and perform dynamical simulations. Additional comments: Full documentation is provided in the distribution file. This includes an INSTALL file giving details of how to build the package. A set of test runs is provided in the examples directory. The distribution file for this program is over 90 Mbytes and therefore is not delivered directly when download or Email is requested. Instead a html file giving details of how the program can be obtained is sent. Running time: Running time depends on the size of the chemical system, complexity of the method, number of cpu's and the computational task. It ranges from several seconds for serial OFT energy calculations on a few atoms to several hours for parallel coupled cluster energy calculations on tens of atoms or ab-initio molecular dynamics simulation on hundreds of atoms. (C) 2010 Elsevier B.V. All rights reserved.",10.1016/j.cpc.2010.04.018,39,yes,no,no,no,yes,no,yes,yes,no,no,yes,no,no,yes,no,no,yes,no,yes,no,no,no,no,yes,no,yes,no,no,no,yes,yes,
J,"Jo, SH; Chang, T; Ebong, I; Bhadviya, BB; Mazumder, P; Lu, W",Nanoscale Memristor Device as Synapse in Neuromorphic Systems,A memristor is a two-terminal electronic device whose conductance can be precisely modulated by charge or flux through it. Here we experimentally demonstrate a nanoscale silicon-based memristor device and show that a hybrid system composed of complementary metal oxide semiconductor neurons and memristor synapses can support important synaptic functions such as spike timing dependent plasticity. Using memristors as synapses in neuromorphic circuits can potentially offer both high connectivity and high density required for efficient computing.,10.1021/nl904092h,40,yes,yes,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,no,no,yes,yes,no,no,yes,yes,,
J,"Raussendorf, R; Briegel, HJ",A one-way quantum computer,"We present a scheme of quantum computation that consists entirely of one-qubit measurements on a particular class of entangled states, the cluster states. The measurements are used to imprint a quantum logic circuit on the state. thereby destroying its entanglement at the same time. Cluster states are thus one-way quantum computers and the measurements form the program.",10.1103/PhysRevLett.86.5188,41,yes,yes,no,no,yes,yes,yes,yes,no,no,yes,no,yes,no,no,no,no,no,yes,no,no,no,no,no,yes,yes,no,no,yes,yes,,
J,"Sotiriou, TP; Faraoni, V",<i>f</i>(<i>R</i>) theories of gravity,"Modified gravity theories have received increased attention lately due to combined motivation coming from high-energy physics, cosmology, and astrophysics. Among numerous alternatives to Einstein's theory of gravity, theories that include higher-order curvature invariants, and specifically the particular class of f(R) theories, have a long history. In the last five years there has been a new stimulus for their study, leading to a number of interesting results. Here f(R) theories of gravity are reviewed in an attempt to comprehensively present their most important aspects and cover the largest possible portion of the relevant literature. All known formalisms are presented-metric, Palatini, and metric affine-and the following topics are discussed: motivation; actions, field equations, and theoretical aspects; equivalence with other theories; cosmological aspects and constraints; viability criteria; and astrophysical applications.",10.1103/RevModPhys.82.451,42,yes,no,yes,yes,yes,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,
J,"Adachi, C; Baldo, MA; Thompson, ME; Forrest, SR",Nearly 100% internal phosphorescence efficiency in an organic light-emitting device,"We demonstrate very high efficiency electrophosphorescence in organic light-emitting devices employing a phosphorescent molecule doped into a wide energy gap host. Using bis(2-phenylpyridine)iridium(III) acetylacetonate [(ppy)(2)Ir(acac)] doped into 3-phenyl-4(1'-naphthyl)-5-phenyl-1,2,4-triazole, a maximum external quantum efficiency of (19.0 +/-1.0)% and luminous power efficiency of (60 +/-5) lm/W are achieved. The calculated internal quantum efficiency of (87 +/-7)% is supported by the observed absence of thermally activated nonradiative loss in the photoluminescent efficiency of (ppy)(2)Ir(acac). Thus, very high external quantum efficiencies are due to the nearly 100% internal phosphorescence efficiency of (ppy)(2)Ir(acac) coupled with balanced hole and electron injection, and triplet exciton confinement within the light-emitting layer. (C) 2001 American Institute of Physics.",10.1063/1.1409582,43,yes,yes,no,no,yes,yes,yes,yes,no,no,yes,yes,no,no,no,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,no,no,yes,yes,
J,"Chai, JD; Head-Gordon, M",Systematic optimization of long-range corrected hybrid density functionals,"A general scheme for systematically modeling long-range corrected (LC) hybrid density functionals is proposed. Our resulting two LC hybrid functionals are shown to be accurate in thermochemistry, kinetics, and noncovalent interactions, when compared with common hybrid density functionals. The qualitative failures of the commonly used hybrid density functionals in some ""difficult problems,"" such as dissociation of symmetric radical cations and long-range charge-transfer excitations, are significantly reduced by the present LC hybrid density functionals. (c) 2008 American Institute of Physics.",10.1063/1.2834918,44,yes,yes,no,yes,yes,yes,yes,yes,no,no,yes,no,no,no,no,yes,yes,yes,yes,no,no,no,no,yes,yes,no,yes,yes,no,yes,yes,
J,"Armitage, NP; Mele, EJ; Vishwanath, A",Weyl and Dirac semimetals in three-dimensional solids,"Weyl and Dirac semimetals are three-dimensional phases of matter with gapless electronic excitations that are protected by topology and symmetry. As three-dimensional analogs of graphene, they have generated much recent interest. Deep connections exist with particle physics models of relativistic chiral fermions, and, despite their gaplessness, to solid-state topological and Chern insulators. Their characteristic electronic properties lead to protected surface states and novel responses to applied electric and magnetic fields. The theoretical foundations of these phases, their proposed realizations in solid-state systems, and recent experiments on candidate materials as well as their relation to other states of matter are reviewed.",10.1103/RevModPhys.90.015001,45,yes,no,yes,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,
J,"Xia, Y; Qian, D; Hsieh, D; Wray, L; Pal, A; Lin, H; Bansil, A; Grauer, D; Hor, YS; Cava, RJ; Hasan, MZ",Observation of a large-gap topological-insulator class with a single Dirac cone on the surface,"Recent experiments and theories have suggested that strong spin-orbit coupling effects in certain band insulators can give rise to a new phase of quantum matter, the so-called topological insulator, which can show macroscopic quantum-entanglement effects(1-7). Such systems feature two-dimensional surface states whose electrodynamic properties are described not by the conventional Maxwell equations but rather by an attached axion field, originally proposed to describe interacting quarks(8-15). It has been proposed that a topological insulator(2) with a single Dirac cone interfaced with a superconductor can form the most elementary unit for performing fault-tolerant quantum computation(14). Here we present an angle-resolved photoemission spectroscopy study that reveals the first observation of such a topological state of matter featuring a single surface Dirac cone realized in the naturally occurring Bi2Se3 class of materials. Our results, supported by our theoretical calculations, demonstrate that undoped Bi2Se3 can serve as the parent matrix compound for the long-sought topological device where in-plane carrier transport would have a purely quantum topological origin. Our study further suggests that the undoped compound reached via n-to-p doping should show topological transport phenomena even at room temperature.",10.1038/NPHYS1274,46,yes,yes,no,yes,yes,no,yes,yes,no,no,yes,no,no,no,no,no,yes,yes,yes,no,yes,no,no,yes,yes,yes,yes,yes,yes,yes,yes,
J,"Niu, P; Zhang, LL; Liu, G; Cheng, HM",Graphene-Like Carbon Nitride Nanosheets for Improved Photocatalytic Activities,"Graphitic (g)-C3N4 with a layered structure has the potential of forming graphene-like nanosheets with unusual physicochemical properties due to weak van der Waals forces between layers. Herein is shown that g-C3N4 nanosheets with a thickness of around 2 nm can be easily obtained by a simple top-down strategy, namely, thermal oxidation etching of bulk g-C3N4 in air. Compared to the bulk g-C3N4, the highly anisotropic 2D-nanosheets possess a high specific surface area of 306 m2 g-1, a larger bandgap (by 0.2 eV), improved electron transport ability along the in-plane direction, and increased lifetime of photoexcited charge carriers because of the quantum confinement effect. As a consequence, the photocatalytic activities of g-C3N4 nanosheets have been remarkably improved in terms of OH radical generation and photocatalytic hydrogen evolution.",10.1002/adfm.201200922,47,yes,no,no,no,no,no,yes,yes,no,no,yes,yes,no,no,no,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,no,no,yes,no,
J,"Schollwöck, U",The density-matrix renormalization group in the age of matrix product states,"The density-matrix renormalization group method (DMRG) has established itself over the last decade as the leading method for the simulation of the statics and dynamics of one-dimensional strongly correlated quantum lattice systems. In the further development of the method, the realization that DMRG operates on a highly interesting class of quantum states, so-called matrix product states (MPS), has allowed a much deeper understanding of the inner structure of the DMRG method, its further potential and its limitations. In this paper. I want to give a detailed exposition of current DMRG thinking in the MPS language in order to make the advisable implementation of the family of DMRG algorithms in exclusively MPS terms transparent. I then move on to discuss some directions of potentially fruitful further algorithmic development: while DMRG is a very mature method by now, I still see potential for further improvements, as exemplified by a number of recently introduced algorithms. (C) 2010 Published by Elsevier Inc.",10.1016/j.aop.2010.09.012,48,yes,yes,no,yes,yes,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,,
J,"Mostofi, AA; Yates, JR; Lee, YS; Souza, I; Vanderbilt, D; Marzari, N",wannier90: A tool for obtaining maximally-localised Wannier functions,"We present wannier90, a program for calculating maximally-localised Wannier functions (MLWF) from a set of Bloch energy bands that may or may not be attached to or mixed with other bands. The formalism works by minimising the total spread of the MLWF in real space. This is done in the space of unitary matrices that describe rotations of the Bloch bands at each k-point. As a result, wannier90 is independent of the basis set used in the underlying calculation to obtain the Bloch states. Therefore, it may be interfaced straightforwardly to any electronic structure code. The locality of MLWF can be exploited to compute band-structure, density of states and Fermi surfaces at modest computational cost. Furthermore, wannier90 is able to output MLWF for visualisation and other post-processing purposes. Wannier functions are already used in a wide variety of applications. These include analysis of chemical bonding in real space; calculation of dielectric properties via the modem theory of polarisation; and as an accurate and minimal basis set in the construction of model Hamiltonians for large-scale systems, in linear-scaling quantum Monte Carlo calculations, and for efficient computation of material properties, such as the anomalous Hall coefficient. wannier90 is freely available under the GNU General Public License from http://www.wannier.org/. Program summary Program title: wannier90 Catalogue identifier: AEAK_v1_0 Program summary URL: http://cpc.cs.qub.ac.uk/summaries/AEAK_v1_0.html Program obtainable from: CPC Program Library, Queen's University, Belfast, N. Ireland Licensing provisions: Standard CPC licence, http://cpc.cs.qub.ac.uk/licence/licence.html No. of lines in distributed program, including test data, etc.: 556 495 No. of bytes in distributed program, including test data, etc.: 5 709 419 Distribution format: tar.gz Programming language: Fortran 90, perl Computer: any architecture with a Fortran 90 compiler Operating system: Linux, Windows, Solaris, AIX, Tru64 Unix, OSX RAM: 10 MB Word size: 32 or 64 Classification: 7.3 External routines: BLAS (http://www/netlib.oi-g/blas). LAPACK (http://www.netlib.org/lapack). Both available under open-source licenses. Nature of problem: Obtaining maximally-localised Wannier functions from a set of Bloch energy bands that may or may not be entangled. Solution method: In the case of entangled bands, the optimally-connected subspace of interest is determined by minimising a functional which measures the subspace dispersion across the Brillouin zone. The maximally-localised Wannier functions within this subspace are obtained by subsequent minimisation of a functional that represents the total spread of the Wannier functions in real space. For the case of isolated energy bands only the second step of the procedure is required. Unusual features: Simple and user-friendly input system. Wannier functions and interpolated band structure output in a variety of file formats for visualisation. Running time: Test cases take 1 minute. References: [1] N. Marzari, D. Vanderbilt, Maximally localized generalized Wannier functions for composite energy bands, Phys. Rev. B 56 (1997) 12847. [2] I. Souza, N. Marzari, D. Vanderbilt, Maximally localized Wannier functions for entangled energy bands, Phys. Rev. B 65 (2001) 035109. (C) 2007 Elsevier B.V. All rights reserved.",10.1016/j.cpc.2007.11.016,49,yes,no,no,yes,yes,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,yes,yes,yes,
J,"Klimes, J; Bowler, DR; Michaelides, A",Chemical accuracy for the van der Waals density functional,The non-local van der Waals density functional (vdW-DF) of Dion et al (2004 Phys. Rev. Lett. 92 246401) is a very promising scheme for the efficient treatment of dispersion bonded systems. We show here that the accuracy of vdW-DF can be dramatically improved both for dispersion and hydrogen bonded complexes through the judicious selection of its underlying exchange functional. New and published exchange functionals are identified that deliver much better than chemical accuracy from vdW-DF for the S22 benchmark set of weakly interacting dimers and for water clusters. Improved performance for the adsorption of water on salt is also obtained.,10.1088/0953-8984/22/2/022201,50,yes,yes,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,
J,"Hollister, SJ",Porous scaffold design for tissue engineering,"A paradigm shift is taking place in medicine from using synthetic implants and tissue grafts to a tissue engineering approach that uses degradable porous material scaffolds integrated with biological cells or molecules to regenerate tissues. This new paradigm requires scaffolds that balance temporary mechanical function with mass transport to aid biological delivery and tissue regeneration. Little is known quantitatively about this balance as early scaffolds were not fabricated with precise porous architecture. Recent advances in both computational topology design ( CTD) and solid free- form fabrication ( SFF) have made it possible to create scaffolds with controlled architecture. This paper reviews the integration of CTD with SFF to build designer tissue- engineering scaffolds. It also details the mechanical properties and tissue regeneration achieved using designer scaffolds. Finally, future directions are suggested for using designer scaffolds with in vivo experimentation to optimize tissue- engineering treatments, and coupling designer scaffolds with cell printing to create designer material/ biofactor hybrids.",10.1038/nmat1421,51,yes,yes,no,yes,yes,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,yes,yes,no,
