PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Richardson, TJ; Shokrollahi, MA; Urbanke, RL				Richardson, TJ; Shokrollahi, MA; Urbanke, RL			Design of capacity-approaching irregular low-density parity-check codes	IEEE TRANSACTIONS ON INFORMATION THEORY					IEEE International Symposium on Information Theory	JUN 24-30, 2000	SORRENTO, ITALY	IEEE, Informat Theory Soc				We design low-density parity-check (LDPC) codes that perform at rates extremely close to the Shannon capacity The codes are built from highly irregular bipartite graphs with carefully chosen degree patterns on both sides. Our theoretical analysis of the codes is based on [1], Assuming that the underlying communication channel is symmetric, we prove that the probability densities at the message nodes of the graph possess a certain symmetry, Using this symmetry property we then show that, under the assumption of no cycles, the message densities always converge as the number of iterations tends to infinity. Furthermore, we prove a stability condition which implies an upper bound on the fraction of errors that a belief-propagation decoder can correct when applied to a code induced from a bipartite graph with a given degree distribution. Our codes are found by optimizing the degree structure of the underlying graphs. We develop several strategies to perform this optimization. We also present some simulation results for the codes found which show that the performance of the codes is very close to the asymptotic theoretical bounds.					Urbanke, Ruediger/K-6310-2016	Urbanke, Ruediger/0000-0002-4839-821X													0018-9448	1557-9654				FEB	2001	47	2					619	637		10.1109/18.910578	http://dx.doi.org/10.1109/18.910578													WOS:000167491700008
J	Liang, YC; Zeng, YH; Peh, ECY; Hoang, AT				Liang, Ying-Chang; Zeng, Yonghong; Peh, Edward C. Y.; Hoang, Anh Tuan			Sensing-throughput tradeoff for cognitive radio networks	IEEE TRANSACTIONS ON WIRELESS COMMUNICATIONS					IEEE Global Telecommunications Conference (GLOBECOM 07)	NOV 26-30, 2007	Washington, DC	IEEE				In a cognitive radio. network, the secondary users are allowed to utilize the frequency bands of primary users when these bands are not currently being used. To support this spectrum reuse functionality, the secondary users are required to sense the radio frequency environment, and once the prmiary users are found to be active, the secondary users are required to vacate the channel within a certain amount of time. Therefore, spectrum sensing is of significant importance in cognitive radio networks. There are two parameters associated with spectrum sensing: probability of detection and probability of false alarm. The higher the probability of detection, the better the primary users are protected. However, from the secondary users' perspective, the lower the probability of false alarm, the more chances the channel can be reused when it is available, thus the higher the achievable throughput for the secondary network. In this paper, we study the problem of designing the sensing duration to maximize the achievable throughput for the secondary network under the constraint that the primary users are sufficiently protected. We formulate the sensing-throughput tradeoff problem mathematically, and use energy detection sensing scheme to prove that the formulated problem indeed has one optimal sensing time which yields the highest throughput for the secondary network. Cooperative sensing using multiple mini-slots or multiple secondary users are also studied using the methodology proposed in this paper. Computer simulations have shown that for a 6MHz channel, when the frame duration is 100ms, and the signal-to-noise ratio of primary user at the secondary receiver is -20dB, the optimal sensing time achieving the highest throughput while maintaining 90% detection probability is 14.2ms. This optimal sensing time decreases when distributed spectrum sensing is applied.					; Liang, Ying-Chang/G-1294-2014	Zeng, Yonghong/0000-0002-9451-105X; Liang, Ying-Chang/0000-0003-2671-5090													1536-1276	1558-2248				APR	2008	7	4					1326	1337		10.1109/TWC.2008.060869	http://dx.doi.org/10.1109/TWC.2008.060869													WOS:000257755000031
J	Li, SYR; Yeung, RW; Cai, N				Li, SYR; Yeung, RW; Cai, N			Linear network coding	IEEE TRANSACTIONS ON INFORMATION THEORY					IEEE Information Theory and Networking Workshop	JUN 27-JUL 01, 1999	METSOVO, GREECE	IEEE				Consider a communication network. in which certain source nodes multicast information to other nodes on the network in the multihop fashion where every node can pass on any of its received data to others. We are interested in how fast each node can receive the complete information, or equivalently, what the information rate arriving at each node is. Allowing a node to encode its received data before passing it on, the question involves optimization of the multicast mechanisms at the nodes. Among the simplest coding schemes is linear coding, which regards a block of data as a vector over a certain base field and allows a node to apply a linear transformation to a vector before passing it on. We formulate this multicast problem and prove that linear coding suffices to achieve the optimum, which is the max-flow from the source to each receiving node.					Yeung, Raymond/KSL-6605-2024; Li, Shuo/F-9736-2017	Li, Shuo/0000-0002-5184-3230													0018-9448					FEB	2003	49	2					371	381		10.1109/TIT.2002.807285	http://dx.doi.org/10.1109/TIT.2002.807285													WOS:000181265500002
J	Bioucas-Dias, JM; Plaza, A; Dobigeon, N; Parente, M; Du, Q; Gader, P; Chanussot, J				Bioucas-Dias, Jose M.; Plaza, Antonio; Dobigeon, Nicolas; Parente, Mario; Du, Qian; Gader, Paul; Chanussot, Jocelyn			Hyperspectral Unmixing Overview: Geometrical, Statistical, and Sparse Regression-Based Approaches	IEEE JOURNAL OF SELECTED TOPICS IN APPLIED EARTH OBSERVATIONS AND REMOTE SENSING												Imaging spectrometers measure electromagnetic energy scattered in their instantaneous field view in hundreds or thousands of spectral channels with higher spectral resolution than multispectral cameras. Imaging spectrometers are therefore often referred to as hyperspectral cameras (HSCs). Higher spectral resolution enables material identification via spectroscopic analysis, which facilitates countless applications that require identifying materials in scenarios unsuitable for classical spectroscopic analysis. Due to low spatial resolution of HSCs, microscopic material mixing, and multiple scattering, spectra measured by HSCs are mixtures of spectra of materials in a scene. Thus, accurate estimation requires unmixing. Pixels are assumed to be mixtures of a few materials, called endmembers. Unmixing involves estimating all or some of: the number of endmembers, their spectral signatures, and their abundances at each pixel. Unmixing is a challenging, ill-posed inverse problem because of model inaccuracies, observation noise, environmental conditions, endmember variability, and data set size. Researchers have devised and investigated many models searching for robust, stable, tractable, and accurate unmixing algorithms. This paper presents an overview of unmixing methods from the time of Keshava and Mustard's unmixing tutorial [1] to the present. Mixing models are first discussed. Signal-subspace, geometrical, statistical, sparsity-based, and spatial-contextual unmixing algorithms are described. Mathematical problems and potential solutions are described. Algorithm characteristics are illustrated experimentally.					Du, Qian/AAB-8840-2022; Chanussot, Jocelyn/Y-2395-2019; Plaza, Antonio/C-4455-2008; Dobigeon, Nicolas/O-6479-2018; Bioucas-Dias, Jose/C-5479-2009	Plaza, Antonio/0000-0002-9613-1659; Dobigeon, Nicolas/0000-0001-8127-350X; Bioucas-Dias, Jose/0000-0002-0166-5149; Du, Qian/0000-0001-8354-7500													1939-1404	2151-1535				APR	2012	5	2			SI		354	379		10.1109/JSTARS.2012.2194696	http://dx.doi.org/10.1109/JSTARS.2012.2194696													WOS:000304612300002
J	Topcuoglu, H; Hariri, S; Wu, MY				Topcuoglu, H; Hariri, S; Wu, MY			Performance-effective and low-complexity task scheduling for heterogeneous computing	IEEE TRANSACTIONS ON PARALLEL AND DISTRIBUTED SYSTEMS												Efficient application scheduling is critical for achieving high performance in heterogeneous computing environments. The application scheduling problem has been shown to be NP-complete in general cases as well as in several restricted cases. Because of its key importance, this problem has been extensively studied and various algorithms have been proposed in the literature which are mainly for systems with homogeneous processors. Although there are a few algorithms in the literature for heterogeneous processors, they usually require significantly high scheduling costs and they may not deliver good quality schedules with lower costs. In this paper, we present two novel scheduling algorithms for a bounded number of heterogeneous processors with an objective to simultaneously meet high performance and fast scheduling time, which are called the Heterogeneous Earliest-Finish-Time (HEFT) algorithm and the Critical-Path-on-a-Processor (CPOP) algorithm. The HEFT algorithm selects the task with the highest upward rank value at each step and assigns the selected task to the processor, which minimizes its earliest finish time with an insertion-based approach. On the other hand, the CPOP algorithm uses the summation of upward and downward rank values for prioritizing tasks. Another difference is in the processor selection phase, which schedules the critical tasks onto the processor that minimizes the total execution time of the critical tasks. In order to provide a robust and unbiased comparison with the related work, a parametric graph generator was designed to generate weighted directed acyclic graphs with various characteristics. The comparison study, based on both randomly generated graphs and the graphs of some real applications, shows that our scheduling algorithms significantly surpass previous approaches in terms of both quality and cost of schedules, which are mainly presented with schedule length ratio, speedup, frequency of best results, and average scheduling time metrics.					Wu, MinYou/B-3780-2009; Topcuoglu, Haluk/JBS-0035-2023	Topcuoglu, Haluk/0000-0003-1577-3930													1045-9219	1558-2183				MAR	2002	13	3					260	274		10.1109/71.993206	http://dx.doi.org/10.1109/71.993206													WOS:000174338100005
J	Zhang, R; Ho, CK				Zhang, Rui; Ho, Chin Keong			MIMO Broadcasting for Simultaneous Wireless Information and Power Transfer	IEEE TRANSACTIONS ON WIRELESS COMMUNICATIONS												Wireless power transfer (WPT) is a promising new solution to provide convenient and perpetual energy supplies to wireless networks. In practice, WPT is implementable by various technologies such as inductive coupling, magnetic resonate coupling, and electromagnetic (EM) radiation, for short-/mid-/long-range applications, respectively. In this paper, we consider the EM or radio signal enabled WPT in particular. Since radio signals can carry energy as well as information at the same time, a unified study on simultaneous wireless information and power transfer (SWIPT) is pursued. Specifically, this paper studies a multiple-input multiple-output (MIMO) wireless broadcast system consisting of three nodes, where one receiver harvests energy and another receiver decodes information separately from the signals sent by a common transmitter, and all the transmitter and receivers may be equipped with multiple antennas. Two scenarios are examined, in which the information receiver and energy receiver are separated and see different MIMO channels from the transmitter, or co-located and see the identical MIMO channel from the transmitter. For the case of separated receivers, we derive the optimal transmission strategy to achieve different tradeoffs for maximal information rate versus energy transfer, which are characterized by the boundary of a so-called rate-energy (R-E) region. For the case of co-located receivers, we show an outer bound for the achievable R-E region due to the potential limitation that practical energy harvesting receivers are not yet able to decode information directly. Under this constraint, we investigate two practical designs for the co-located receiver case, namely time switching and power splitting, and characterize their achievable R-E regions in comparison to the outer bound.					Zhang, Rui/C-2657-2011	Zhang, Rui/0000-0002-8729-8393													1536-1276	1558-2248				MAY	2013	12	5					1989	2001		10.1109/TWC.2013.031813.120224	http://dx.doi.org/10.1109/TWC.2013.031813.120224													WOS:000321199800003
J	Cha, YJ; Choi, W; Büyüköztürk, O				Cha, Young-Jin; Choi, Wooram; Buyukozturk, Oral			Deep Learning-Based Crack Damage Detection Using Convolutional Neural Networks	COMPUTER-AIDED CIVIL AND INFRASTRUCTURE ENGINEERING												A number of image processing techniques (IPTs) have been implemented for detecting civil infrastructure defects to partially replace human-conducted onsite inspections. These IPTs are primarily used to manipulate images to extract defect features, such as cracks in concrete and steel surfaces. However, the extensively varying real-world situations (e.g., lighting and shadow changes) can lead to challenges to the wide adoption of IPTs. To overcome these challenges, this article proposes a vision-based method using a deep architecture of convolutional neural networks (CNNs) for detecting concrete cracks without calculating the defect features. As CNNs are capable of learning image features automatically, the proposed method works without the conjugation of IPTs for extracting features. The designed CNN is trained on 40 K images of 256 x 256 pixel resolutions and, consequently, records with about 98% accuracy. The trained CNN is combined with a sliding window technique to scan any image size larger than 256 x 256 pixel resolutions. The robustness and adaptability of the proposed approach are tested on 55 images of 5,888 x 3,584 pixel resolutions taken from a different structure which is not used for training and validation processes under various conditions (e.g., strong light spot, shadows, and very thin cracks). Comparative studies are conducted to examine the performance of the proposed CNN using traditional Canny and Sobel edge detection methods. The results show that the proposed method shows quite better performances and can indeed find concrete cracks in realistic situations.					Cha, Young-Jin/ABH-3680-2020	Cha, Young-Jin/0000-0002-0738-5615													1093-9687	1467-8667				MAY	2017	32	5					361	378		10.1111/mice.12263	http://dx.doi.org/10.1111/mice.12263													WOS:000398581900001
J	Pogaku, N; Prodanovic, M; Green, TC				Pogaku, Nagaraju; Prodanovic, Milan; Green, Timothy C.			Modeling, analysis and testing of autonomous operation of an inverter-based microgrid	IEEE TRANSACTIONS ON POWER ELECTRONICS												The analysis of the small-signal stability of conventional power systems is well established, but for inverter based microgrids there is a need to establish how circuit and control features give rise to particular oscillatory modes and which of these have poor damping. This paper develops the modeling and analysis of autonomous operation of inverter-based microgrids. Each sub-module is modeled in state-space form and all are combined together on a common reference frame. The model captures the detail of the control loops of the inverter but not the switching action. Some inverter modes are found at relatively high frequency and so a full dynamic model of the network (rather than an algebraic impedance model) is used. The complete model is linearized around an operating point and the resulting system matrix is used to derive the eigenvalues. The eigenvalues (termed "modes") indicate the frequency and damping of oscillatory components in the transient response. A sensitivity analysis is also presented which helps identifying the origin of each of the modes and identify possible feedback signals for design of controllers to improve the system stability. With experience it is possible to simplify the model (reduce the order) if particular modes are not of interest as is the case with synchronous machine models. Experimental results from a microgrid of three 10-kW inverters are used to verify the results obtained from the model.					Green, Tim/M-1165-2014; Prodanovic, Milan/E-5930-2017	Green, Tim/0000-0003-3893-2439; Prodanovic, Milan/0000-0001-5500-9799													0885-8993	1941-0107				MAR	2007	22	2					613	625		10.1109/TPEL.2006.890003	http://dx.doi.org/10.1109/TPEL.2006.890003													WOS:000245158200029
J	Xu, ZS				Xu, Zeshui			Intuitionistic fuzzy aggregation operators	IEEE TRANSACTIONS ON FUZZY SYSTEMS												An intuitionistic fuzzy set, characterized by a membership function and a non-membership function, is a generalization of fuzzy set. In this paper, based on score function,and accuracy function, we introduce a method for the comparison between two intuitionistic fuzzy values and then develop some aggregation operators, such as the intuitionistic fuzzy weighted averaging operator, intuitionistic fuzzy ordered weighted averaging operator, and intuitionistic fuzzy hybrid aggregation operator, for aggregating intuitionistic fuzzy values and establish various properties of these operators.					Xu, Zeshui/N-8908-2013	Xu, Zeshui/0000-0003-3547-2908													1063-6706	1941-0034				DEC	2007	15	6					1179	1187		10.1109/TFUZZ.2006.890678	http://dx.doi.org/10.1109/TFUZZ.2006.890678													WOS:000251699000015
J	Tee, KP; Ge, SS; Tay, EH				Tee, Keng Peng; Ge, Shuzhi Sam; Tay, Eng Hock			Barrier Lyapunov Functions for the control of output-constrained nonlinear systems	AUTOMATICA												In this paper, we present control designs for single-input single-output (SISO) nonlinear systems in strict feedback form with an output constraint. To prevent constraint violation, we employ a Barrier Lyapunov Function, which grows to infinity when its arguments approach some limits. By ensuring boundedness of the Barrier Lyapunov Function in the closed loop, we ensure that those limits are not transgressed. Besides the nominal case where full knowledge of the plant is available, we also tackle scenarios wherein parametric uncertainties are present. Asymptotic tracking is achieved without violation of the constraint, and all closed loop signals remain bounded, under a mild condition on the initial output. Furthermore, we explore the use of an Asymmetric Barrier Lyapunov Function as a generalized approach that relaxes the requirements on the initial conditions. We also compare our control with one that is based on a Quadratic Lyapunov Function, and we show that our control requires less restrictive initial conditions. A numerical example is provided to illustrate the performance of the proposed control. (C) 2008 Elsevier Ltd. All rights reserved.					Tay, Eng/J-1467-2014; Ge, Shuzhi/ABJ-5567-2022	Ge, Shuzhi Sam/0000-0001-5549-312X													0005-1098	1873-2836				APR	2009	45	4					918	927		10.1016/j.automatica.2008.11.017	http://dx.doi.org/10.1016/j.automatica.2008.11.017													WOS:000265155700008
J	Criminisi, A; Pérez, P; Toyama, K				Criminisi, A; Pérez, P; Toyama, K			Region filling and object removal by exemplar-based image inpainting	IEEE TRANSACTIONS ON IMAGE PROCESSING												A new algorithm is proposed for removing large objects from digital images. The challenge is to fill in the hole that is left behind in a visually plausible way. In the past, this problem has been addressed by two classes of algorithms: 1) "texture synthesis" algorithms for generating large image regions from sample textures and 2) "inpainting" techniques for filling in small image gaps. The former has been demonstrated for "textures"-repeating two-dimensional patterns with some stochasticity; the latter focus on linear "structures" which can be thought of as one-dimensional patterns, such as lines and object contours. This paper presents a novel and efficient algorithm that combines the advantages of these two approaches. We first note that exemplar-based texture synthesis contains the essential process required to replicate both texture and structure; the success of structure propagation, however, is highly dependent on the order in which the filling proceeds. We propose a best-first algorithm in which the confidence in the synthesized pixel values is propagated in a manner similar to the propagation of information in inpainting. The actual color values are computed using exemplar-based synthesis. In this paper, the simultaneous propagation of texture and structure information is achieved by a single, efficient algorithm. Computational efficiency is achieved by a block-based sampling process. A number of examples on real and synthetic images demonstrate the effectiveness of our algorithm in removing large occluding objects, as well as thin scratches. Robustness with respect to the shape of the manually selected target region is also demonstrated. Our results compare favorably to those obtained by existing techniques.						Toyama, Kentaro/0000-0002-9128-2255													1057-7149	1941-0042				SEP	2004	13	9					1200	1212		10.1109/TIP.2004.833105	http://dx.doi.org/10.1109/TIP.2004.833105								15449582					WOS:000223356600004
J	Lin, H; Antsaklis, PJ				Lin, Hai; Antsaklis, Panos J.			Stability and Stabilizability of Switched Linear Systems: A Survey of Recent Results	IEEE TRANSACTIONS ON AUTOMATIC CONTROL												During the past several years, there have been increasing research activities in the field of stability analysis and switching stabilization for switched systems. This paper aims to briefly survey recent results in this field. First, the stability analysis for switched systems is reviewed. We focus on the stability analysis for switched linear systems under arbitrary switching, and we highlight necessary and sufficient conditions for asymptotic stability. After a brief review of the stability analysis under restricted switching and the multiple Lyapunov function theory, the switching stabilization problem is studied, and a variety of switching stabilization methods found in the literature are outlined. Then the switching stabilizability problem is investigated, that is under what condition it is possible to stabilize a switched system by properly designing switching control laws. Note that the switching stabilizability problem has been one of the most elusive problems in the switched systems literature. A necessary and sufficient condition for asymptotic stabilizability of switched linear systems is described here.																			0018-9286	1558-2523				FEB	2009	54	2					308	322		10.1109/TAC.2008.2012009	http://dx.doi.org/10.1109/TAC.2008.2012009													WOS:000263567000010
J	Dollár, P; Wojek, C; Schiele, B; Perona, P				Dollar, Piotr; Wojek, Christian; Schiele, Bernt; Perona, Pietro			Pedestrian Detection: An Evaluation of the State of the Art	IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE												Pedestrian detection is a key problem in computer vision, with several applications that have the potential to positively impact quality of life. In recent years, the number of approaches to detecting pedestrians in monocular images has grown steadily. However, multiple data sets and widely varying evaluation protocols are used, making direct comparisons difficult. To address these shortcomings, we perform an extensive evaluation of the state of the art in a unified framework. We make three primary contributions: 1) We put together a large, well-annotated, and realistic monocular pedestrian detection data set and study the statistics of the size, position, and occlusion patterns of pedestrians in urban scenes, 2) we propose a refined per-frame evaluation methodology that allows us to carry out probing and informative comparisons, including measuring performance in relation to scale and occlusion, and 3) we evaluate the performance of sixteen pretrained state-of-the-art detectors across six data sets. Our study allows us to assess the state of the art and provides a framework for gauging future efforts. Our experiments show that despite significant progress, performance still has much room for improvement. In particular, detection is disappointing at low resolutions and for partially occluded pedestrians.																			0162-8828	1939-3539				APR	2012	34	4					743	761		10.1109/TPAMI.2011.155	http://dx.doi.org/10.1109/TPAMI.2011.155								21808091					WOS:000300581700009
J	Giesy, JP; Kannan, K				Giesy, JP; Kannan, K			Global distribution of perfluorooctane sulfonate in wildlife	ENVIRONMENTAL SCIENCE & TECHNOLOGY												Here we report, for the first time, on the global distribution of perfluorooctanesulfonate (PFOS), a fluorinated organic contaminant. PFOS was measured in the tissues of wildlife, including, fish, birds, and marine mammals. Some of the species studied include bald eagles, polar bears, albatrosses, and various species of seals. Samples were collected from urbanized areas in North America, especially the Great Lakes region and coastal marine areas and rivers, and Europe. Samples were also collected from a number of more remote, less urbanized locations such as the Arctic and the North Pacific Oceans. The results demonstrated that PFOS is widespread in the environment. Concentrations of PFOS in animals from relatively more populated and industrialized regions, such as the North American Great Lakes, Baltic Sea, and Mediterranean Sea, were greater than those in animals from remote marine locations. Fish-eating, predatory animals such as mink and bald eagles contained concentrations of PFOS that were greater than the concentrations in their diets. This suggests that PFOS can bioaccumulate to higher trophic levels of the food chain. Currently available data indicate that the concentrations of PFOS in wildlife are less than those required to cause adverse effects in laboratory animals.					Kannan, Kayambu/I-6919-2016; Kannan, Kurunthachalam/ACA-0037-2022	Giesy, John/0000-0003-1931-9962; Kannan, Kurunthachalam/0000-0002-1926-7456													0013-936X					APR 1	2001	35	7					1339	1342		10.1021/es001834k	http://dx.doi.org/10.1021/es001834k								11348064					WOS:000167817000021
J	Yu, SH; Yu, XH; Shirinzadeh, B; Man, ZH				Yu, SH; Yu, XH; Shirinzadeh, B; Man, ZH			Continuous finite-time control for robotic manipulators with terminal sliding mode	AUTOMATICA												A continuous finite-time control scheme for rigid robotic manipulators is proposed using a new form of terminal sliding modes. The robustness of the controller is established using the Lyapunov stability theory. Theoretical analysis and simulation results show that faster and high-precision tracking performance is obtained compared with the conventional continuous sliding mode control method. (c) 2005 Elsevier Ltd. All rights reserved.					Sui, Xinghua/HZM-5992-2023; Man, Zhihong/AAH-7200-2020; Yu, Xinghuo/D-8423-2013	Man, Zhihong/0000-0002-8338-2125; Yu, Xinghuo/0000-0001-8093-9787													0005-1098	1873-2836				NOV	2005	41	11					1957	1964		10.1016/j.automatica.2005.07.001	http://dx.doi.org/10.1016/j.automatica.2005.07.001													WOS:000232674300012
J	Stauffer, C; Grimson, WEL				Stauffer, C; Grimson, WEL			Learning patterns of activity using real-time tracking	IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE												Our goal is to develop a visual monitoring system that passively observes moving objects in a site and learns patterns of activity from those observations. For extended sites, the system will require multiple cameras. Thus, key elements of the system are motion tracking, camera coordination, activity classification, and event detection. In this paper, we focus on motion tracking and show how one can use observed motion to learn patterns of activity in a site. Motion segmentation is based on an adaptive background subtraction method that models each pixel as a mixture of Gaussians and uses an on-line approximation to update the model. The Gaussian distributions are then evaluated to determine which are most likely to result from a background process. This yields a stable. real-time outdoor tracker that reliably deals with lighting changes, repetitive motions from clutter, and long-term scene changes. While a tracking system is unaware of the identity of any object it tracks, the identity remains the same for the entire tracking sequence. Our system leverages this information by accumulating joint co-occurrences of the representations within a sequence. These joint cooccurrence statistics are then used to create a hierarchical binary-tree classification of the representations. This method is useful for classifying sequences, as well as individual instances of activities in a site.																			0162-8828	1939-3539				AUG	2000	22	8					747	757		10.1109/34.868677	http://dx.doi.org/10.1109/34.868677													WOS:000089321500002
J	Thackeray, MM; Wolverton, C; Isaacs, ED				Thackeray, Michael M.; Wolverton, Christopher; Isaacs, Eric D.			Electrical energy storage for transportation-approaching the limits of, and going beyond, lithium-ion batteries	ENERGY & ENVIRONMENTAL SCIENCE												The escalating and unpredictable cost of oil, the concentration of major oil resources in the hands of a few politically sensitive nations, and the long-term impact of CO2 emissions on global climate constitute a major challenge for the 21st century. They also constitute a major incentive to harness alternative sources of energy and means of vehicle propulsion. Today's lithium-ion batteries, although suitable for small-scale devices, do not yet have sufficient energy or life for use in vehicles that would match the performance of internal combustion vehicles. Energy densities 2 and 5 times greater are required to meet the performance goals of a future generation of plug-in hybrid-electric vehicles (PHEVs) with a 40-80 mile all-electric range, and all-electric vehicles (EVs) with a 300-400 mile range, respectively. Major advances have been made in lithium-battery technology over the past two decades by the discovery of new materials and designs through intuitive approaches, experimental and predictive reasoning, and meticulous control of surface structures and chemical reactions. Further improvements in energy density of factors of two to three may yet be achievable for current day lithium-ion systems; factors of five or more may be possible for lithium-oxygen systems, ultimately leading to our ability to confine extremely high potential energy in a small volume without compromising safety, but only if daunting technological barriers can be overcome.					Wolverton, Christopher/B-7542-2009														1754-5692	1754-5706				JUL	2012	5	7					7854	7863		10.1039/c2ee21892e	http://dx.doi.org/10.1039/c2ee21892e													WOS:000305530900017
J	Sheikh, HR; Sabir, MF; Bovik, AC				Sheikh, Hamid Rahim; Sabir, Muhammad Farooq; Bovik, Alan Conrad			A statistical evaluation of recent full reference image quality assessment algorithms	IEEE TRANSACTIONS ON IMAGE PROCESSING												Measurement of visual quality is of fundamental importance for numerous image and video processing applications, where the goal of quality assessment (QA) algorithms is to automatically assess the quality of images or videos in agreement with human quality judgments. Over the years, many researchers have taken different approaches to the problem and have contributed significant research in this area and claim to have made progress in their respective domains. It is important to evaluate the performance of these algorithms in a comparative setting and analyze the strengths and weaknesses of these methods. In this paper, we present results of an extensive subjective quality assessment study in which a total of 779 distorted images were evaluated by about two dozen human subjects. The "ground truth" image quality data obtained from about 25 000 individual human quality judgments is used to evaluate the performance of several prominent full-reference image quality assessment algorithms. To the best of our knowledge, apart from video quality studies conducted by the Video Quality Experts Group, the study presented in this paper is the largest subjective image quality study in the literature in terms of number of images, distortion types, and number of human judgments per image. Moreover, we have made the data from the study freely available to the research community [1]. This would allow other researchers to easily report comparative results in the future.					Bovik, Alan/B-6717-2012	Bovik, Alan/0000-0001-6067-710X													1057-7149	1941-0042				NOV	2006	15	11					3440	3451		10.1109/TIP.2006.881959	http://dx.doi.org/10.1109/TIP.2006.881959								17076403					WOS:000241391100017
J	Dai, LL; Wang, BC; Yuan, YF; Han, SF; Chih-Lin, ; Wang, ZC				Dai, Linglong; Wang, Bichai; Yuan, Yifei; Han, Shuangfeng; Chih-Lin, I; Wang, Zhaocheng			Non-Orthogonal Multiple Access for 5G: Solutions, Challenges, Opportunities, and Future Research Trends	IEEE COMMUNICATIONS MAGAZINE												The increasing demand of mobile Internet and the Internet of Things poses challenging requirements for 5G wireless communications, such as high spectral efficiency and massive connectivity. In this article, a promising technology, non-orthogonal multiple access (NOMA), is discussed, which can address some of these challenges for 5G. Different from conventional orthogonal multiple access technologies, NOMA can accommodate much more users via non-orthogonal resource allocation. We divide existing dominant NOMA schemes into two categories: power-domain multiplexing and code-domain multiplexing, and the corresponding schemes include power-domain NOMA, multiple access with low-density spreading, sparse code multiple access, multi-user shared access, pattern division multiple access, and so on. We discuss their principles, key features, and pros/cons, and then provide a comprehensive comparison of these solutions from the perspective of spectral efficiency, system performance, receiver complexity, and so on. In addition, challenges, opportunities, and future research trends for NOMA design are highlighted to provide some insight on the potential future work for researchers in this field. Finally, to leverage different multiple access schemes including both conventional OMA and new NOMA, we propose the concept of software defined multiple access (SoDeMA), which enables adaptive configuration of available multiple access schemes to support diverse services and applications in future 5G networks.					Wang, Zhaocheng/AAA-6192-2019; Han, ShuangFeng/ABB-8755-2020; Dai, Linglong/D-3023-2016	Dai, Linglong/0000-0002-4250-7315													0163-6804	1558-1896				SEP	2015	53	9					74	81		10.1109/mcom.2015.7263349	http://dx.doi.org/10.1109/mcom.2015.7263349													WOS:000361676900011
J	Noel, NK; Stranks, SD; Abate, A; Wehrenfennig, C; Guarnera, S; Haghighirad, AA; Sadhanala, A; Eperon, GE; Pathak, SK; Johnston, MB; Petrozza, A; Herz, LM; Snaith, HJ				Noel, Nakita K.; Stranks, Samuel D.; Abate, Antonio; Wehrenfennig, Christian; Guarnera, Simone; Haghighirad, Amir-Abbas; Sadhanala, Aditya; Eperon, Giles E.; Pathak, Sandeep K.; Johnston, Michael B.; Petrozza, Annamaria; Herz, Laura M.; Snaith, Henry J.			Lead-free organic-inorganic tin halide perovskites for photovoltaic applications	ENERGY & ENVIRONMENTAL SCIENCE												Already exhibiting solar to electrical power conversion efficiencies of over 17%, organic-inorganic lead halide perovskite solar cells are one of the most promising emerging contenders in the drive to provide a cheap and clean source of energy. One concern however, is the potential toxicology issue of lead, a key component in the archetypical material. The most likely substitute is tin, which like lead, is also a group 14 metal. While organic-inorganic tin halide perovskites have shown good semiconducting behaviour, the instability of tin in its 2+ oxidation state has thus far proved to be an overwhelming challenge. Here, we report the first completely lead-free, CH3NH3SnI3 perovskite solar cell processed on a mesoporous TiO2 scaffold, reaching efficiencies of over 6% under 1 sun illumination. Remarkably, we achieve open circuit voltages over 0.88 V from a material which has a 1.23 eV band gap.					Haghighirad, Amir-Abbas/ABE-6071-2020; Noel, Nakita/F-3990-2014; Sadhanala, Aditya/JSE-2039-2023; Petrozza, Annamaria/A-1065-2014; Noel, Nakita K./U-1313-2018; Eperon, Giles/J-2316-2015; Johnston, Michael/B-9813-2008; Snaith, Henry/A-7367-2016; Stranks, Sam/M-7837-2015; Abate, Antonio/F-2419-2010; Herz, Laura/B-9789-2008; Sadhanala, Aditya/J-1212-2017	Africa, Josephine/0000-0002-8117-9211; Noel, Nakita K./0000-0002-8570-479X; Eperon, Giles/0000-0001-9600-4847; Johnston, Michael/0000-0002-0301-8033; Snaith, Henry/0000-0001-8511-790X; Stranks, Sam/0000-0002-8303-7292; Abate, Antonio/0000-0002-3012-3541; Petrozza, Annamaria/0000-0001-6914-4537; Herz, Laura/0000-0001-9621-334X; Sadhanala, Aditya/0000-0003-2832-4894													1754-5692	1754-5706				SEP	2014	7	9					3061	3068		10.1039/c4ee01076k	http://dx.doi.org/10.1039/c4ee01076k													WOS:000340450100024
