PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Alsubaie, A; Alsulaiti, L; Daar, E; Al-Dabbous, AN; Chamakh, M; Jaafar, M; Bradley, DA				Alsubaie, Abdullah; Alsulaiti, L.; Daar, Eman; Al-Dabbous, Abdullah N.; Chamakh, Mariem; Jaafar, Maisarah; Bradley, D. A.			Elemental evaluation of urban road dirt via three analytical techniques	RADIATION PHYSICS AND CHEMISTRY												Worldwide, toxicological consequences are arising from vehicular contributions to environmental pollution. Herein, elemental monitoring has been conducted of road dirt via three analytical techniques, sampling being made along the busy campus roads of universities/research institutes in Guildford and Riyadh. Using the ICPOES and ICPMS techniques, absolute values have been determined for Ti, Mn, Mg, Co, Zr, Mo, Ba, Tl, V, Rd, Cu, Zn, Ni, Cr, Cd, and As, while an SEM/EDX technique has provided weight % values. Results, both qualitative and quantitative, are compared. By using SEM most prominent among the elements observed in the road samples are Al, Fe, Mg, and Si, particularly in the Gulf city of Riyadh and are in agreement with values observed in previous work by the same group. By using ICPMS and ICPOES Mg, Ti, V, Cu, Zn, Ni, Cr and Ba have also been observed in both climates, albeit at lower concentrations than that found for Al, Fe, and Mg, with particle sizes of < 45 mu m. Elemental presence is seen to be influenced by climatic conditions as well as vehicle engine size. In conclusion, the various techniques offer complementary information on vehicular emission elemental concentrations in urban environments.					Jaafar, Maisarah/W-3688-2018	aldabbous, abdullah/0000-0002-2408-8209													0969-806X					DEC	2019	165								108444	10.1016/j.radphyschem.2019.108444	http://dx.doi.org/10.1016/j.radphyschem.2019.108444													WOS:000491301000045
J	Amazonas, DR; Souto, AL; Vieira, FS; Carneiro, AAJ; Vianna, RB; Mendes, TD; Lima, KS; Ribeiro, JAA; Damaso, MCT; Rodrigues, CM; Abdelnur, PV				Amazonas, Diana R.; Souto, Augusto L.; Vieira, Flavia S.; Carneiro, Andreia A. J.; Vianna, Rebeca B.; Mendes, Thais D.; Lima, Karen S.; Ribeiro, Jose A. A.; Damaso, Monica C. T.; Rodrigues, Clenilson M.; Abdelnur, Patricia V.			High Throughput Mass Spectrometry Platform for Prospecting High Value Chemicals from Bioconversion of Glycerin	JOURNAL OF THE BRAZILIAN CHEMICAL SOCIETY												The use of bioprocess to convert low valued biomass or agroindustrial byproducts into high-value chemicals is an emerging area. However, laboratories usually use outdated analytical techniques to identify bioproducts. losing valuable information, such as the identification of unexpected compounds. In this work, we presented a successful systematic and modern analytical approach based on direct infusion mass spectrometry (DIMS) for an automated high-throughput screening of untargeted compounds from glycerin bioconversion process. We describe advantages of DIMS and its combined application with chemometrics towards an untargeted metabolomics approach to analyze several samples in a short time (11 samples per h). Three batches with 34 samples from the bioconversion of glycerin using several filamentous fungi strains were analyzed. Batch 347 was selected as promising, since high value chemicals, such as amide, phenolic and acid compounds. were identified. The platform presented was fast, robust, and versatile. then it could be applied to different bioprocesses.					de Aquino, Jose/AAD-9152-2020; SOUTO, AUGUSTO/V-1237-2018; Abdelnur, Patrícia/F-7329-2015; Martins Rodrigues, Clenilson/G-4477-2011	Ribeiro, Jose Antonio de Aquino/0000-0001-9374-8736; Martins Rodrigues, Clenilson/0000-0002-7733-336X; Amazonas, Diana/0000-0002-3899-6267													0103-5053	1678-4790				DEC	2019	30	12			SI		2712	2720		10.21577/0103-5053.20190210	http://dx.doi.org/10.21577/0103-5053.20190210													WOS:000488882300019
J	Amiri, IS; Mohammadi, H				Amiri, Iraj S.; Mohammadi, Hossein			Analytical Study of Carrier Generation Rate in Graphene Nanoscroll	PLASMONICS												Graphene nanoscroll introduced recently is another form of a graphene-based two-dimensional material, which is especially attractive in nanoelectronic applications. As carriers can travel ballistically or semi-ballistically, they can reach high-speed and energy if the channel length is enough. Therefore, they can collide and result in an excessive current called ionisation current. As a result, it is important to study this mechanism carefully. In this paper, we propose an analytical approach to calculate an ionisation coefficient.					Amiri, Iraj/C-2104-2017	Sadegh Amiri, Iraj/0000-0001-8121-012X													1557-1955	1557-1963				DEC	2019	14	6					1711	1716		10.1007/s11468-019-00964-3	http://dx.doi.org/10.1007/s11468-019-00964-3													WOS:000502243800045
J	Andreatta, F; Lanzutti, A; Maschio, S; Fedrizzi, L				Andreatta, Francesco; Lanzutti, Alex; Maschio, Stefano; Fedrizzi, Lorenzo			Electrochemical behavior of active surface layers in AA8xxx aluminum alloys	SURFACE AND INTERFACE ANALYSIS					8th Symposium of Aluminium Surface Science and Technology (ASST)	MAY 27-31, 2018	Helsingor, DENMARK					AA8xxx alloys employed in the HVAC&R sector (heating, ventilating, air conditioning, and refrigerating) were investigated to highlight the effect of active surface layers in heat-exchanger fins. The local behavior of the surface and the bulk of the alloy sheets was studied by means of an electrochemical microcell in combination with glow-discharge optical-emission spectrometry. Surface layers strongly enhance the electrochemical activity of the fin material. This is related to the segregation of Mg and other elements (Sn) strongly impairing the protective behavior of the oxide film generated during thermomechanical processing.					Lanzutti, Alex/HGC-3215-2022	/0000-0002-3256-3516; Andreatta, Francesco/0000-0002-7127-1567													0142-2421	1096-9918				DEC	2019	51	12			SI		1240	1250		10.1002/sia.6624	http://dx.doi.org/10.1002/sia.6624													WOS:000494824500015
J	Antúnez, LR; Pressnall, MM; Berkland, CJ				Antunez, Lorena R.; Pressnall, Melissa M.; Berkland, Cory J.			Adjuvants as Delivery Systems in Antigen-Specific Immunotherapies	JOURNAL OF PHARMACEUTICAL SCIENCES												Combining autoantigens with immune-modulating drugs has emerged as an attractive approach to selectively reinstate tolerance in autoimmune diseases. The disparate properties of autoantigens and small-molecule immunosuppressants commonly used to treat autoimmune diseases can confound efforts to co-deliver these therapies. However, both components may be co-delivered with adjuvants which have been successful in delivering antigens to immune cells. We evaluated several common adjuvants as vehicles to co-deliver a model antigen and immunosuppressant, ovalbumin (OVA) and dexamethasone (DEX), respectively. Formulations were developed, and the release of DEX from adjuvants was investigated. Next, the effect of adjuvant, DEX, and OVA was tested in vitro using a DC line. A MF59-analog (MF59a) formulation was advanced to more sophisticated co-culture studies using OVA-primed bone marrow-derived dendritic cells and splenocytes or T-cells from OT-II mice. Most of these studies indicated MF59a-based antigen-specific immunotherapies could diminish the markers of inflammation associated with OVA recognition. We rationalized MF59a co-delivery of antigen and drug could reduce the risk of side effects typically associated with these drugs and reinstate immune tolerance, thus prompting continued investigation of emulsion adjuvants as delivery vehicles for antigen-specific immunotherapy of autoimmune diseases. (C) 2019 American Pharmacists Association (R). Published by Elsevier Inc. All rights reserved.						Berkland, Cory/0000-0002-7164-7886													0022-3549	1520-6017				DEC	2019	108	12					3831	3841		10.1016/j.xphs.2019.09.011	http://dx.doi.org/10.1016/j.xphs.2019.09.011								31526814					WOS:000497692100009
J	Arrotin, B; Libioulle, C; Issakova, T; Mespouille, L; Dubois, P; Delhalle, J; Mekhalif, Z				Arrotin, Bastien; Libioulle, Corentin; Issakova, Tatiana; Mespouille, Laetitia; Dubois, Philippe; Delhalle, Joseph; Mekhalif, Zineb			A Comparative Study of the Electro-Assisted Grafting of Mono- and Bi-Phosphonic Acids on Nitinol	SURFACES												Over the last few years, Nitinol (NiTi) has become one of the most attractive alloy materials for industrial applications. However, its implementation is still problematic due to its surface nickel content, making it sensitive to pitting corrosion. In applications, it is often necessary to modify NiTi surfaces by using organic coatings, which provides new physico-chemical properties as well as functionalities and often contributes to a reinforcement of the alloy corrosion resistance. In this work, we assess the differences between the molecular layers made out of methylphosphonic acid (C1P) and the bi-phosphonic acid derivatives: (methylimino)dimethylene-bisphophonic acid (MIP2) and 1-hydroxyethylidene-1,1-diphosphonic acid (HEP2) using conventional (CG) and electro-assisted (EG) graftings. The surface modifications with the bi-phosphonic derivatives (MIP2) and (HEP2) carried out with the EG process lead to denser layers and a reinforced NiTi corrosion resistance.						Dubois, Philippe/0000-0003-1534-1564; Arrotin, Bastien/0000-0002-0114-9304														2571-9637				DEC	2019	2	4					520	530		10.3390/surfaces2040038	http://dx.doi.org/10.3390/surfaces2040038													WOS:000717488000001
J	Arul, S; Senthilnathan, T				Arul, S.; Senthilnathan, T.			Preparation, Characterization of Mg and Al Co-doped ZnO nanoparticles and Its Application in Congo Red Dye Remediation	EGYPTIAN JOURNAL OF CHEMISTRY												Asimple co-precipitation method at normal temperature was used to prepare Mg and Al co doped ZnO nanoparticles. The structure and chemical properties of synthesized nanoparticles were characterized by various techniques such as XRD, FTIR, SEM-EDX, UV-Visible Spectroscopy and AFM, whereas the photo-catalysis study of congo red (CR) was performed by UV/VIS spectrophotometry. The XRD results exhibited that Mg, Al co-doped ZnO nanoparticles possess hexagonal wurtzite structure. The SEM analysis suggested varying nano morphology of synthesized nanoparticles and the purity of the sample was checked by EDX analysis. Mg, Al co-doped ZnO nanoparticles were subjected for the photo-degradation of congored dye (CR) in aqueous medium under UV-light irradiation. The photo-degradation study revealed that the Mg, Al co-doped ZnO nanoparticles is a promising substance for the hazardous ecological remediation.					T, Dr.Senthilnathan/ADT-6695-2022	, Dr.T. Senthilnathan/0000-0002-1850-6558													0449-2285	2357-0245				DEC	2019	62		2		SI		617	625		10.21608/ejchem.2019.15825.1957	http://dx.doi.org/10.21608/ejchem.2019.15825.1957													WOS:000624731100015
J	Arvhult, CM; Guéneau, C; Gossé, S; Selleby, M				Arvhult, Carl-Magnus; Gueneau, Christine; Gosse, Stephane; Selleby, Mahn			Thermodynamic assessment of the Fe-Ni-Te system	CALPHAD-COMPUTER COUPLING OF PHASE DIAGRAMS AND THERMOCHEMISTRY												For the purpose of modeling internal corrosion of the stainless steel fuel pins in fast nuclear reactors, the present work presents a thermodynamic description of the Fe-Ni-Te system modeled via the Calphad method. The liquid phase was modeled using the ionic 2-sublattice liquid model. Only binary parameters were optimized in the beta 2, delta and tau solid phases, to fit the isothermal section at 600 degrees C. The liquid did not require much adjustment from the extrapolation from the binary Fe-Te, Ni-Te and Fe-Ni systems. The paper presents a re-optimization of the Fe-Te liquid description in order to remove inverted liquid miscibility gaps at high temperatures. The resulting phase diagrams reproduce experimental isothermal sections well, and fits liquidus and solidus data very well. The description will be incorporated into the Thermodynamics of Advanced Fuels - International Database (TAF-ID). This will then be coupled with the Germinal system code to model the fission-product induced corrosion in nuclear fuel pins.					Selleby, Malin/F-5645-2016	Gosse, Stephane/0000-0002-1213-6752; Lancelot, Carl-Magnus/0000-0002-4501-695X													0364-5916	1873-2984				DEC	2019	67								101672	10.1016/j.calphad.2019.101672	http://dx.doi.org/10.1016/j.calphad.2019.101672													WOS:000501935500007
J	Asadzadeh, B; Liu, BB; Yan, WD				Asadzadeh, Behnaz; Liu, Bingbing; Yan, Weidong			Investigation of solid-liquid equilibrium of stevioside in different pure and binary mix solvents at various temperatures	CANADIAN JOURNAL OF CHEMISTRY												The solubility of stevioside (a natural sweetener) in 12 pure solvents (methanol, 1-propanol, 2-propanol, 1-buthanol, 2-buthanol, 1-pentanol, 2-pentanol, 2-ethoxyethanol, 2-propoxyethanol, 2-buthoxyethanol, water, and acetone) and in binary mixed solvents (2-ethoxyethanol + water) have been determined using high performance liquid chromatography (HPLC) method at temperatures ranging from 288.15 to 328.15 K and atmospheric pressure. From the experimental data, it was found that the solubility increased with the rising temperature in all selected solvents. The experimental data for the solubility of stevioside were correlated with Apelblat and non-random two-liquid (NRTL) models. It was found that the Apelblat model has the better quality in fitting the solubility data. Also, thermodynamic functions of dissolution, mixing and transfer process were calculated by the van't Hoff equation. Furthermore, the crystal habits of stevioside in selected solvents were studied.					LIU, Bingbing/KFB-5287-2024; Asadzadeh, Behnaz/AAE-7589-2019	asadzadeh, behnaz/0000-0002-9975-5184													0008-4042	1480-3291				DEC	2019	97	12					815	823		10.1139/cjc-2019-0232	http://dx.doi.org/10.1139/cjc-2019-0232													WOS:000497778300003
J	Bai, HX; Liu, XH; Bao, FY; Zhao, ZL				Bai, Haixin; Liu, Xiaohua; Bao, Fengyu; Zhao, Zhonglin			Synthesis of micronized CaO assisted by NH<sub>4</sub>HCO<sub>3</sub> with Ca(OH)<sub>2</sub> and its application in heterogeneously catalyzing transesterification reaction for producing biodiesel	JOURNAL OF THE CHINESE CHEMICAL SOCIETY												Micronized CaO with pores was synthesized by calcining the reaction product CaCO3 from NH4HCO3 and Ca(OH)(2). Scanning electron microscopy, X-ray diffraction, energy dispersive X-ray spectroscopy, X-ray fluorescence, Fourier transform infrared spectroscopy, and Brunauer-Emmett-Teller analysis were used to characterize CaO, which confirmed that after calcining at 800 degrees C for 2 hr, CaCO3 was completely converted into porous micronized CaO with a surface area of about 7.295m(2)/g and a particle size of 0.5-1.5 mu m. The porous CaO microparticles were used as heterogeneous catalysts for producing biodiesel from transesterification of soybean oil and methanol. The influences of reaction time, calcined temperature, and reusability of CaO were explored. The experiments showed that CaO has high catalytic activity for transesterification reaction, and the yield of biodiesel reaches more than 98% under the conditions of methanol/oil mole ratio of 9, and the catalyst amount (catalyst/oil) of 3% after reaction for 2.5 hr. The CaO catalyst can be recycled easily and it also has the advantage of low pollution. Simple synthetic route, low cost, high catalytic activity, good reusability, and great potential for industrialization are the advantages of the porous micronized CaO catalyst that was proposed in this work.					liu, xiao/HMD-7454-2023	Bai, Haixin/0000-0002-3457-6724													0009-4536	2192-6549				DEC	2019	66	12					1604	1609		10.1002/jccs.201900023	http://dx.doi.org/10.1002/jccs.201900023													WOS:000615239800006
J	Baidu, KAO; Essuman, EK; Asubonteng, K; Boahin, JOB				Baidu, K. A. O.; Essuman, E. K.; Asubonteng, K.; Boahin, J. O. B.			The Suitability of Leather as an Alternative Material for Sustaining Vessel Production in Ghana	JOURNAL OF THE AMERICAN LEATHER CHEMISTS ASSOCIATION												Anecdotal evidence and a further report from leather experts show that there is close to no enlightenment of the production of leather vessels in Ghanaian leather industries. This study was, therefore, conducted as a result of the need to add leather as supplementary material to the traditional materials such as clay, metal, wood and half-gourd used for producing vessels in Ghana. The purpose of the study was to find out how Ghanaian indigenous leather could be used in the production of leather vessels. The qualitative study employed three key techniques, namely: 'Cuir bouilli' leather hardening methods, the sand pounding technique, and assemblage and construction technique. Based on the results, the baking and hot wax methods adversely affected the indigenous leather positively in the hardening of the leather. The results also show that using only one part of the leather (the back, belly or butt) affected the quality of the leather vessels, but incorporating the various parts of the hide helped improve the quality and durability of the leather vessels. The implications of the results and future research directions are also presented. This study has, therefore, expanded the usefulness of the Ghanaian indigenous vegetable tanned leather apart from the conventional usage for making shoes, bags and belts.					Essuman, Edward/L-8685-2017														0002-9726					DEC	2019	114	12					462	469																WOS:000502685000003
J	Barbosa, EF; Peixoto, RCA; Silva, LP				Barbosa, Eduardo F.; Peixoto, Raphael C. A.; Silva, Luciano P.			Microscopic and Spectroscopic Characterization of Nanostructured Topographical Surface of Rattlesnake Rattle	JOURNAL OF NANOSCIENCE AND NANOTECHNOLOGY												Rattlesnakes are easily recognized by a rattle on the tail. Despite the advances in molecular, morphological, and evolutionary studies about several aspects of rattles, there are no studies elucidating these nanoscale topographical features using high-resolution techniques. Here we propose a set of approaches to show these micro/nano surface features searching for patterns or hidden signatures. The results showed that the older rattle ring (segment 8) presented higher roughness values when compared to other segments. Cluster analysis allowed the observation of similarities/differences among some groups, which reinforced the strong discrepancy of the segment 8 when compared to the others and enable possible topographical transitions among each segment features, considering their linkages and Euclidean distances. Attractive forces and surface hardness were also significant increased on segment 8, while adhesion was significantly decreased on the segments 5, 6, and 7 compared to segment 1 (P < 0.05). Fourier transform infrared spectroscopy showed typical profiles of keratin spectra considering the amino acids present in this protein structure. Energy dispersive spectroscopy results indicated possible different molecular composition on each segment. These set of approaches applied on the present study represents an array of new possibilities towards the qualitative and quantitative analyses of this type of biomaterials enabling to address several structural, chemical and mechanical questions ongoing on scientific world.					Fernandes, Eduardo/ABG-1852-2021; Silva, Luciano/G-4915-2012; Barbosa, Eduardo Fernandes/H-1782-2016	Barbosa, Eduardo Fernandes/0000-0003-3372-6839													1533-4880	1533-4899				DEC	2019	19	12					7826	7832		10.1166/jnn.2019.16746	http://dx.doi.org/10.1166/jnn.2019.16746								31196295					WOS:000473105800042
J	Beni, A; Kaur, R; Banipal, PK; Banipal, TS				Beni, Aashima; Kaur, Rupinder; Banipal, Parampaul K.; Banipal, Tarlok S.			Expliciting the {Ciprofloxacin Hydrochloride plus (Glycine/L-Isoleucine)} Interactions in Aqueous Solution over the Temperature range <i>T</i>=288.15-323.15 K and at Pressure <i>p</i>=1 x 10<SUP>5</SUP> Pa: Volumetric, Acoustic, Calorimetric, and Absorption studies	JOURNAL OF CHEMICAL AND ENGINEERING DATA												Like the drug-salt interactions, drug-amino acid interaction in the aqueous medium is dependent upon different physiological events occurring in the body. In this context, investigations on the interactions of ciprofloxacin hydrochloride (CFX) being a second-generation antibiotic with both nonessential amino acid and essential amino acid have been done. The physicochemical properties like apparent molar volume (V-2,V-phi) and apparent molar isentropic compression (K-s,K-2,K-phi) of drug, CFX in water and in the presence of glycine (GLY), and L-isoleucine (ILU) at m(B) (molality of GLY or ILU) = 10, 20, 35, 50, and 75 mmol.kg(-1) have been determined over the temperature range of 288.15-323.15 K and at p = 1 x 10(5) Pa. These data have further been used to calculate different parameters, which help to obtain valuable information corresponding to the distinct kinds of interactions present in the ternary systems. The volumes and compressibility studies have shown that the predominant interactions are hydrophilic-hydrophilic and hydrophilic-ionic in the studied systems. It may be postulated that the effect of CFX prevails through the hydrophilic groups of the constituents of proteins. Dehydration behavior of drug is also observed using hydration number and calorimetry at higher m(B) values. Both hyperchromic and hypsochromic changes have been observed from the absorption spectra for the CFX/ILU system.																			0021-9568	1520-5134				DEC	2019	64	12					5095	5104		10.1021/acs.jced.9b00295	http://dx.doi.org/10.1021/acs.jced.9b00295													WOS:000503115000010
J	Bi, SH; Chen, CT; Zhang, QY; Li, JD; Li, MM; Xian, YP; Shui, YG; Yao, YY				Bi, Songhu; Chen, Chuntan; Zhang, Qiyi; Li, Jingde; Li, Meimei; Xian, Yupei; Shui, Yonggang; Yao, Yongyi			An efficient electrocatalyst for the oxygen evolution reaction: in situ enrichment of cobalt by sulfate-reducing bacteria	IONICS												The oxygen evolution reaction (OER) electrocatalysts are of significances for energy storage or conversion. However, the preparation of excellent electrocatalysts and their utilizations are still great challenges. In this paper, the in situ enrichment of cobalt by sulfate-reducing bacteria (IEC-SRB-Xs) with more uncovered by-production was successfully cultured and carbonized to serve as the OER electrocatalysts triumphantly. The carbonized remains of IEC-SRB-1.00 (named SRB-1.00) showed an excellent potential 1.553 V at current density 10 mA cm(-2), and Tafel slope was 47 mV dec(-1). Moreover, the SRB-1.00 performed constant activity and without any decline of activity after 24 h of OER testing. In addition, the SRB-1.00 exhibited high electron transfer efficiency of 0.803. Therefore, The IEC-SRB-Xs have potential to be a new approach to prepare OER electrocatalyst for water oxidation.					Zhang, Qiyi/HNS-2178-2023; Li, Jingde/AAD-8913-2020														0947-7047	1862-0760				DEC	2019	25	12					5919	5928		10.1007/s11581-019-03135-w	http://dx.doi.org/10.1007/s11581-019-03135-w													WOS:000496712400029
J	Boulé, R; Kouvatas, C; Roiland, C; Bataille, T; Alonzo, V; Le Fur, E; Le Pollès, L				Boule, R.; Kouvatas, C.; Roiland, C.; Bataille, T.; Alonzo, V; Le Fur, E.; Le Polles, L.			Combined NMR and X-ray diffraction study of structural aspects, dynamics and charge ordering mechanism in Li<sub>x</sub>VOPO<sub>4</sub>•2H<sub>2</sub>O intercalation compounds	SOLID STATE NUCLEAR MAGNETIC RESONANCE												We carried out a detailed investigation of the local ordering and dynamics of the lithium intercalation in paramagnetic LixVOPO4 center dot 2H(2)O (with 0 < x <= 1) materials. This question was addressed using a combination of X-ray diffraction, P-31 and Li-7 MAS NMR experiments. We first studied the structure of the fully ordered end-member of the series, Li1VOPO4 center dot 2H(2)O, revisiting the X-ray single crystal diffraction data on the basis of the information provided by P-31 MAS NMR. We then carried out Li-7 MAS and exchange NMR experiments and P-31 MAS experiments on the polycrystalline powders obtained after partial lithium insertion in VOPO4 center dot 2H(2)O phases. These experiments evidenced an unexpected ageing of the material related with lithium dynamics between the VOPO4 layers and a V4+/V5+ charge ordering mechanism within the layers.					roiland, claire/AAG-7816-2019; roiland, claire/E-9551-2019	roiland, claire/0000-0001-9587-1340													0926-2040	1527-3326				DEC	2019	104								101623	10.1016/j.ssnmr.2019.101623	http://dx.doi.org/10.1016/j.ssnmr.2019.101623								31678745					WOS:000496913500001
J	Brahmia, A; Marzouki, R; Rohlicek, J; Irfan, A; Al-Sehemi, AG; Ben Hassen, R				Brahmia, Ameni; Marzouki, Riadh; Rohlicek, Jan; Irfan, Ahmad; Al-Sehemi, Abdullah G.; Ben Hassen, Rached			Structural, spectroscopic and first-principles studies of new aminocoumarin derivatives	ACTA CRYSTALLOGRAPHICA SECTION C-STRUCTURAL CHEMISTRY												The new aminocoumarin derivatives 3-[1-(3-hydroxyanilino)ethylidene]-3H-chromene-2,4-dione, (1), 3-[1-(4-hydroxyanilino)ethylidene]-3H-chromene-2,4-dione, (2), and 3-[1-(2-hydroxyanilino)ethylidene]-3H-chromene-2,4-dione, (3), all C17H13NO4, were synthesized by reacting an equimolar amount of 3-acetyl-4-hydroxycoumarin and the corresponding aminophenol in absolute ethanol. Structural and spectroscopic analysis of these phases revealed that derivatives (1) and (2) are isomers of previously reported (3) [Brahmia et al. (2013). Acta Cryst. E69, o1296]. The crystal structures of meta derivative (1) and para derivative (2) were ab initio determined from powder X-ray diffraction data using the direct-space approach. Both (1) and (2) adopt the orthorhombic space group P2(1)2(1)2(1). These isomers show hydrogen bonds and rich pi-pi stacking, together with pi center dot center dot center dot H interactions, which are built by conjugated systems of coumarin and phenol rings. In the crystalline lattice, the packing of (1) and (3) are mainly stabilized through O-H center dot center dot center dot O hydrogen bonding between neighbouring coumarin molecules, while hydrogen bonds between coumarin and water molecules build the stable crystal structure of derivative (2). A big similarity in the skeletons of the IR spectra of these isomers was noticed. Derivative (2) exhibits two weak bands which were not present in the spectra of the other two derivatives, at 2370 and 2948 cm(-1), which can be assigned to the O-H vibrations of the solvent (H2O) trapped in the structure of (2). These aminocoumarin derivatives display absorption maxima in the visible region, attributed to pi-pi delocalization involving the whole electronic system of the compounds with a considerable charge-transfer character originating from the aminophenyl ring and pointing towards the coumarin system which is characterized by a high electron-accepting character. Additionally, the isolated molecular ground-state geometries were optimized at the PBE0/TZP level and the electronic properties, molecular electrostatic potential and Hirshfeld charges were determined.					Al-Sehemi, Abdullah/J-9967-2012; Rohlíček, Jan/G-5845-2014; Marzouki, Riadh/KFS-8264-2024; Irfan, Ahmad/R-7642-2019; BEN HASSEN, Rached/KPB-5072-2024; Al-Sehemi, Abdullah G./AAM-4039-2020; Marzouki, Riadh/J-4527-2017	BRAHMIA, Ameni/0000-0001-7434-6563; BEN HASSEN, Rached/0000-0003-3616-8385; Ahmad, Irfan/0000-0001-6941-6934; Al-Sehemi, Abdullah G./0000-0002-6793-3038; Marzouki, Riadh/0000-0002-2502-2164; Rohlicek, Jan/0000-0001-6913-2667													2053-2296					DEC	2019	75		12				1617	+		10.1107/S2053229619012993	http://dx.doi.org/10.1107/S2053229619012993								31802751					WOS:000500965400007
J	Bush, L				Bush, Laura			Studying Migration of Packaging Components into Food	LC GC NORTH AMERICA												The potential of food packaging components to migrate into food is an important health concern. Perfecto Paseiro Losada and his group at the University of Santiago de Compostela, in Spain, have been investigating the migration kinetics and actual migration of such compounds into a variety of types of food. They also have been carrying out studies to estimate dietary exposure. Paseiro recently spoke to LCGC about this work.																			1527-5949	1939-1889				DEC	2019	37	12					868	870																WOS:000649589900003
J	Büyükuslu, H				Buyukuslu, Halim			Parametrization study for the estimation of light particles (p, d, <SUP>3</SUP>He, α) induced total reaction cross sections of target mass greater than 9 within the energy range of 10-200 MeV	RADIATION PHYSICS AND CHEMISTRY												In this study, semi-empirical total reaction cross section relation has been suggested for proton, deuteron, He-3, alpha-induced reactions up to the projectile energy of 200 MeV. Fitting parameters have been listed for each light particle reaction. It is applicable for all target nuclei with mass number greater than 9, and all particle kinetic energies below 200 MeV. The present results have been compared with the experimental data available in literature and with the calculated values based on Talys 1.9 and Empire 3.2 codes. The results showed that the parametrized relation could calculate the total reaction cross sections as accurate as of different nuclear codes for light particles at the intermediate incident energies.					Büyükuslu, Halim/JDV-7527-2023														0969-806X					DEC	2019	165								108431	10.1016/j.radphyschem.2019.108431	http://dx.doi.org/10.1016/j.radphyschem.2019.108431													WOS:000491301000017
J	Chai, K; Li, HY				Chai, Kun; Li, Hongyi			Synthesis, characterization and theoretical calculation of a noncentrosymmetric compound, Cs<sub>0.92</sub>B<sub>0.92</sub>Si<sub>5.08</sub>O<sub>12</sub>	JOURNAL OF PHYSICS AND CHEMISTRY OF SOLIDS												By introducing SiO4 group into borate, we obtained a noncentrosymmetric compound, Cs0.92B0.92Si5.08O12. Using single crystal X-ray diffraction technology, we determined the structure of Cs0.92B0.92Si5.08O12, which can be described as a three dimensional (3D) framework composed of Si/BO4 tetrahedra via corner-sharing 0 atoms, and the Cs atoms reside in the large tunnels in its 3D frame. Structural comparisons between the title crystal and other reported cesium borosilicates, particularly CsBGe5O12 have been discussed in detail. In addition; the optical properties including IR and diffuse-reflectance spectra, as well as SHG measurement are also reported in this work. Moreover, the first-principle calculations were done to assist comprehending the origin of nonlinear optical property caused by electronic structure.																			0022-3697	1879-2553				DEC	2019	135								109109	10.1016/j.jpcs.2019.109109	http://dx.doi.org/10.1016/j.jpcs.2019.109109													WOS:000488419800038
J	Chen, JS; Zhou, Q; Zhan, TT; He, MG; Zhang, Y				Chen, Junshuai; Zhou, Qi; Zhan, Taotao; He, Maogang; Zhang, Ying			Measurement of Speed of Sound in Methyl Hexanoate from 297.83 to 588.07 K and up to 10 MPa	JOURNAL OF CHEMICAL AND ENGINEERING DATA												Methyl hexanoate, which was found to be the simplest methyl ester to present a strong cool flame behavior, is expected to be one of the main components of biodiesels. Details of the experimental speeds of sound in methyl hexanoate are scarce up to now. Therefore, the speed of sound in liquid methyl hexanoate was measured by the Brillouin light scattering method in the temperature range of 297.83-588.07 K and at pressures of up to 10 MPa. The relative uncertainty of the speed of sound experimental system is estimated to be less than 0.43%, and when considering the impurity of the sample, the relative uncertainty is 0.47%. The variation of the speed of sound with the temperature and pressure was analyzed. Besides, the correlation for the speed of sound as a function of temperature and pressure is presented based on the experimental data. The absolute average of relative deviation between the experimental data and the calculated results is 0.44%.					Zhan, Taotao/GQO-9827-2022	Zhan, Taotao/0000-0003-0492-7228													0021-9568	1520-5134				DEC	2019	64	12					5698	5704		10.1021/acs.jced.9b00704	http://dx.doi.org/10.1021/acs.jced.9b00704													WOS:000503115000070
