Publication Type,Authors,Title,Abstract,DOI,ID,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31,rule32
J,"Nazeeruddin, MK; De Angelis, F; Fantacci, S; Selloni, A; Viscardi, G; Liska, P; Ito, S; Bessho, T; Grätzel, M",Combined experimental and DFT-TDDFT computational study of photoelectrochemical cell ruthenium sensitizers,"We report a combined experimental and computational study of several ruthenium(II) sensitizers originated from the [Ru(dcbpyH(2))(2)(NCS)(2)], N-3, and [Ru(dcbpyH(2))(tdbpy)(NCS)(2)], N621, (dcbpyH(2) = 4,4'-dicarboxy-2,2'-bipyridine, tdbpy = 4,4'-tridecyl-2,2'-bipyridine) complexes. A purification procedure was developed to obtain pure N-bonded isomers of both types of sensitizers. The photovoltaic data of the purified N3 and N621 sensitizers adsorbed on TiO2 films in their monoprotonated and diprotonated state, exhibited remarkable power conversion efficiency at 1 sun, 11.18 and 9.57%, respectively. An extensive Density Functional Theory (DFT)-Time Dependent DFT study of these sensitizers in solution was performed, investigating the effect of protonation of the terminal carboxylic groups and of the counterions on the electronic structure and optical properties of the dyes. The calculated absorption spectra are in good agreement with the experiment, thus allowing a detailed assignment of the UV-vis spectral features of the two types of dyes. The computed alignments of the molecular orbitals of the different complexes with the band edges of a model TiO2 nanoparticle provide additional insights into the electronic factors governing the efficiency of dye-sensitized solar cell devices.",10.1021/ja052467l,28,yes,no,no,no,no,no,no,no,yes,no,yes,yes,no,yes,no,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no,no,yes,yes,yes,
J,"Mannsfeld, SCB; Tee, BCK; Stoltenberg, RM; Chen, CVHH; Barman, S; Muir, BVO; Sokolov, AN; Reese, C; Bao, ZN",Highly sensitive flexible pressure sensors with microstructured rubber dielectric layers,"The development of an electronic skin is critical to the realization of artificial intelligence that comes into direct contact with humans, and to biomedical applications such as prosthetic skin. To mimic the tactile sensing properties of natural skin, large arrays of pixel pressure sensors on a flexible and stretchable substrate are required. We demonstrate flexible, capacitive pressure sensors with unprecedented sensitivity and very short response times that can be inexpensively fabricated over large areas by microstructuring of thin films of the biocompatible elastomer polydimethylsiloxane. The pressure sensitivity of the microstructured films far surpassed that exhibited by unstructured elastomeric films of similar thickness, and is tunable by using different microstructures. The microstructured films were integrated into organic field-effect transistors as the dielectric layer, forming a new type of active sensor device with similarly excellent sensitivity and response times.",10.1038/nmat2834,29,yes,yes,no,yes,yes,yes,yes,no,yes,yes,yes,yes,no,yes,no,yes,yes,yes,yes,no,no,no,no,yes,yes,no,no,yes,yes,yes,,
J,"List, B; Lerner, RA; Barbas, CF",Proline-catalyzed direct asymmetric aldol reactions,,10.1021/ja994280y,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,"Ritchie, RO",The conflicts between strength and toughness,"The attainment of both strength and toughness is a vital requirement for most structural materials; unfortunately these properties are generally mutually exclusive. Although the quest continues for stronger and harder materials, these have little to no use as bulk structural materials without appropriate fracture resistance. It is the lower-strength, and hence higher-toughness, materials that find use for most safety-critical applications where premature or, worse still, catastrophic fracture is unacceptable. For these reasons, the development of strong and tough (damage-tolerant) materials has traditionally been an exercise in compromise between hardness versus ductility. Drawing examples from metallic glasses, natural and biological materials, and structural and biomimetic ceramics, we examine some of the newer strategies in dealing with this conflict. Specifically, we focus on the interplay between the mechanisms that individually contribute to strength and toughness, noting that these phenomena can originate from very different lengthscales in a material's structural architecture. We show how these new and natural materials can defeat the conflict of strength versus toughness and achieve unprecedented levels of damage tolerance within their respective material classes.",10.1038/NMAT3115,31,yes,no,yes,yes,yes,no,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,yes,
J,"Sreerama, N; Woody, RW","Estimation of protein secondary structure from circular dichroism spectra: Comparison of CONTIN, SELCON, and CDSSTR methods with an expanded reference set","We have expanded the reference set of proteins used in SELCON3 by including 11 additional proteins (selected from the reference sets of Yang and co-workers and Keiderling and co-workers). Depending on the wavelength range and whether or not denatured proteins are included in the reference set, five reference sets were constructed with the number of reference proteins varying from 29 to 48. The performance of three popular methods for estimating protein secondary structure fractions from CD spectra (implemented in software packages CONTIN, SELCON3, and CDSSTR) and a variant of CONTIN, CONTIN/LL, that incorporates the variable selection method in the locally linearized model in CONTIN, were examined using the five reference sets described here, and a aa-protein reference set. Secondary structure assignments from DSSP were used in the analysis. The performances of all three methods were comparable, in spite of the differences in the algorithms used in the three software packages. While CDSSTR performed the best with a smaller reference set and larger wavelength range, and CONTIN/LL performed the best with a larger reference set and smaller wavelength range, the performances for individual secondary structures were mixed. Analyzing protein CD spectra using all three methods should improve the reliability of predicted secondary structural fractions. The three programs are provided in CDPro software package and have been modified for easier use with the different reference sets described in this paper. CDPro software is available at the website: http:/lamar.colostate.edu/ similar to sreeram/CDPro. (C) 2000 Academic Press.",10.1006/abio.2000.4880,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,"Mark, P; Nilsson, L","Structure and dynamics of the TIP3P, SPC, and SPC/E water models at 298 K","Molecular dynamics simulations of five water models, the TIP3P (original and modified), SPC (original and refined), and SPC/E (original), were performed using the CHARMM molecular mechanics program. All simulations were carried out in the microcanonical NVE ensemble, using 901 water molecules in a cubic simulation cell furnished with periodic boundary conditions at 298 K. The SHAKE algorithm was used to keep water molecules rigid. Nanosecond trajectories were calculated with all water models for high statistical accuracy. The characteristic self-diffusion coefficients D and radial distribution functions, g(OO), g(OH), and g(HH) for all five water models were determined and compared to experimental data. The effects of velocity resealing on the self-diffusion coefficient D were examined. All these empirical water models used in this study are similar by having three interaction sites, but the small differences in their pair potentials composed of Lennard-Jones (LJ) and Coulombic terms give significant differences in the calculated self-diffusion coefficients, and in the height of the second peak of the radial distribution function g(OO).",10.1021/jp003020w,33,yes,no,no,no,no,no,no,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,no,no,no,yes,yes,no,
J,"Stiles, PL; Dieringer, JA; Shah, NC; Van Duyne, RR",Surface-Enhanced Raman Spectroscopy,"The ability to control the size, shape, and material of a surface has reinvigorated the field of surface-enhanced Raman spectroscopy (SERS). Because excitation of the localized surface plasmon resonance of a nanostructured surface or nanoparticle lies at the heart of SERS, the ability to reliably control the surface characteristics has taken SERS from an interesting surface phenomenon to a rapidly developing analytical tool. This article first explains many fundamental features of SERS and then describes the use of nanosphere lithography for the fabrication of highly reproducible and robust SERS substrates. In particular, we review metal film over nanosphere surfaces as excellent candidates for several experiments that were once impossible with more primitive SERS substrates (e.g., metal island films). The article also describes progress in applying S LAX'S to the detection of chemical warfare agents and several biological molecules.",10.1146/annurev.anchem.1.031207.112814,34,yes,yes,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,
J,"Vayssieres, L",Growth of arrayed nanorods and nanowires of ZnO from aqueous solutions,"A novel approach to the rational fabrication of smart and functional metal oxide particulate thin films and coatings is demonstrated on the growth of ZnO nanowires and oriented nanorod arrays. The synthesis involves a template-less and surfactant-free aqueous method, which enables the generation of, at large-scale, low-cost, and moderate temperatures, advanced metal oxide thin films with controlled complexity. The strategy consists of monitoring of the nucleation, growth, and aging processes by means of chemical and electrostatic control of the interfacial free energy. It enables the control of the size of nano-, mess-, and microcrystallites, their surface morphology, orientations onto various substrates, and crystal structures.",10.1002/adma.200390108,35,yes,yes,no,no,yes,yes,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,
J,"Millward, AR; Yaghi, OM",Metal-organic frameworks with exceptionally high capacity for storage of carbon dioxide at room temperature,,10.1021/ja0570032,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,"Earle, MJ; Seddon, KR",Ionic liquids. Green solvents for the future,"Ionic liquids, being composed entirely of ions, were once mainly of interest to electrochemists. Recently, however, it has become apparent that, inter alia, their lack of measurable vapor pressure characterizes them as green solvents, and that a wide range of chemical reactions (reviewed here) can be performed in them.",10.1351/pac200072071391,37,yes,no,yes,yes,no,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,
J,"Popczun, EJ; McKone, JR; Read, CG; Biacchi, AJ; Wiltrout, AM; Lewis, NS; Schaak, RE",Nanostructured Nickel Phosphide as an Electrocatalyst for the Hydrogen Evolution Reaction,"Nanoparticles of nickel phosphide (Ni2P) have been investigated for electrocatalytic activity and stability for the hydrogen evolution reaction (HER) in acidic solutions, under which proton exchange membrane-based electrolysis is operational. The catalytically active Ni2P nanoparticles were hollow and faceted to expose a high density of the Ni2P(001) surface, which has previously been predicted based on theory to be an active HER catalyst. The Ni2P nanoparticles had among the highest HER activity of any non-noble metal electrocatalyst reported to date, producing H-2(g) with nearly quantitative faradaic yield, while also affording stability in aqueous acidic media.",10.1021/ja403440e,38,yes,yes,no,yes,no,no,no,no,yes,no,yes,yes,no,no,no,yes,yes,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,yes,no,
J,"Blatov, VA; Shevchenko, AP; Proserpio, DM",Applied Topological Analysis of Crystal Structures with the Program Package ToposPro,"Basic concepts of computer topological analysis of crystal structures realized in the current version of the program package ToposPro are considered. Applications of the ToposPro methods to various classes of chemical compounds-coordination polymers, molecular crystals, supra-molecular ensembles, inorganic ionic compounds, intermetallics, fast-ion conductors, microporous materials-are illustrated by many examples. It is shown that chemically and crystallographically different structures can be automatically treated in a similar way with the ToposPro approaches.",10.1021/cg500498k,39,yes,yes,no,no,yes,no,no,yes,no,no,yes,no,yes,yes,no,no,yes,yes,yes,no,no,no,no,yes,yes,no,no,no,yes,yes,no,
J,"Burke, A","Ultracapacitors: why, how, and where is the technology","The science and technology of ultracapacitors are reviewed for a number of electrode materials, including carbon, mixed metal oxides, and conducting polymers. More work has been done using microporous carbons than with the other materials and most of the commercially available devices use carbon electrodes and an organic electrolytes. The energy density of these devices is 3-5 Wh/kg with a power density of 300-500 W/kg for high efficiency (90-95%) charge/discharges. Projections of future developments using carbon indicate that energy densities of 10 Wh/kg or higher are likely with power densities of 1-2 kW/kg. A key problem in the fabrication of these advanced devices is the bonding of the thin electrodes to a current collector such the contact resistance is less than 0.1 Omega cm(2) Special attention is given in the paper to comparing the power density characteristics of ultracapacitors and batteries. The comparisons should be made at the same charge/discharge efficiency. (C) 2000 Elsevier Science S.A. All rights reserved.",10.1016/S0378-7753(00)00485-7,40,yes,yes,no,yes,yes,no,yes,yes,no,no,yes,yes,no,no,no,yes,yes,yes,yes,no,no,no,yes,yes,no,yes,yes,yes,no,yes,no,no
J,"Liu, N; Mesch, M; Weiss, T; Hentschel, M; Giessen, H",Infrared Perfect Absorber and Its Application As Plasmonic Sensor,We experimentally demonstrate a perfect plasmonic absorber at lambda = 16 mu m Its polarization-independent absorbance is 99% at normal incidence and remains very high over a wide angular range of incidence around +/- 80 degrees We introduce a novel concept to utilize this perfect absorber as plasmonic sensor for refractive index sensing This sensing strategy offers great potential to maintain the performance of localized surface plasmon sensors even in nonlaboratory environments due to its simple and robust measurement scheme,10.1021/nl9041033,41,yes,yes,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,no,yes,yes,yes,yes,no,no,no,no,yes,no,no,no,no,yes,yes,,
J,"Zhao, WC; Li, SS; Yao, HF; Zhang, SQ; Zhang, Y; Yang, B; Hou, JH",Molecular Optimization Enables over 13% Efficiency in Organic Solar Cells,"A new polymer donor (PBDB-T-SF) and a new small molecule acceptor (IT-4F) for fullerene-free organic solar cells (OSCs) were designed and synthesized. The influences of fluorination on the absorption spectra, molecular energy levels, and charge mobilities of the donor and acceptor were systematically studied. The PBDB-T-SF:IT-4F-based OSC device showed a record high efficiency of 13.1%, and an efficiency of over 12% can be obtained with a thickness of 100-200 nm, suggesting the promise of fullerene-free OSCs in practical applications.",10.1021/jacs.7b02677,42,yes,no,no,yes,yes,no,yes,no,yes,no,yes,yes,no,no,no,yes,yes,yes,no,yes,no,no,yes,yes,yes,yes,no,yes,yes,yes,yes,
J,"Huang, J; MacKerell, AD",CHARMM36 all-atom additive protein force field: Validation based on comparison to NMR data,"Protein structure and dynamics can be characterized on the atomistic level with both nuclear magnetic resonance (NMR) experiments and molecular dynamics (MD) simulations. Here, we quantify the ability of the recently presented CHARMM36 (C36) force field (FF) to reproduce various NMR observables using MD simulations. The studied NMR properties include backbone scalar couplings across hydrogen bonds, residual dipolar couplings (RDCs) and relaxation order parameter, as well as scalar couplings, RDCs, and order parameters for side-chain amino- and methyl-containing groups. It is shown that the C36 FF leads to better correlation with experimental data compared to the CHARMM22/CMAP FF and suggest using C36 in protein simulations. Although both CHARMM FFs contains the same nonbond parameters, our results show how the changes in the internal parameters associated with the peptide backbone via CMAP and the (1) and (2) dihedral parameters leads to improved treatment of the analyzed nonbond interactions. This highlights the importance of proper treatment of the internal covalent components in modeling nonbond interactions with molecular mechanics FFs. (c) 2013 Wiley Periodicals, Inc.",10.1002/jcc.23354,43,yes,yes,no,yes,yes,yes,yes,yes,no,no,yes,yes,no,no,no,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,
J,"Song, JZ; Li, JH; Li, XM; Xu, LM; Dong, YH; Zeng, HB",Quantum Dot Light-Emitting Diodes Based on Inorganic Perovskite Cesium Lead Halides (CsPbX<sub>3</sub>),"Novel quantum-dot light-emitting diodes based on all-inorganic perovskite CsPbX3 (X = Cl, Br, I) nanocrystals are reported. The well-dispersed, single-crystal quantum dots (QDs) exhibit high quantum yields, and tunable light emission wavelength. The demonstration of these novel perovskite QDs opens a new avenue toward designing optoelectronic devices, such as displays, photodetectors, solar cells, and lasers.",10.1002/adma.201502567,44,yes,yes,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,yes,no,no,no,no,yes,yes,no,no,yes,yes,yes,yes,
J,"Si, Y; Samulski, ET",Synthesis of water soluble graphene,"A facile and scalable preparation of aqueous solutions of isolated, sparingly sulfonated graphene is reported. C-13 NMR and FTIR spectra indicate that the bulk of the oxygen-containing functional groups was removed from graphene oxide. The electrical conductivity of thin evaporated films of graphene (1250 S/m) relative to similarly prepared graphite (6120 S/m) implies that an extended conjugated Sp(2) network is restored in the water soluble graphene.",10.1021/nl080604h,45,no,no,no,no,yes,no,no,no,yes,no,yes,yes,no,no,no,yes,yes,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,
J,"Sun, SH; Zeng, H",Size-controlled synthesis of magnetite nanoparticles,,10.1021/ja026501x,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,"Konarev, PV; Volkov, VV; Sokolova, AV; Koch, MHJ; Svergun, DI",<i>PRIMUS</i>:: a Windows PC-based system for small-angle scattering data analysis,"A program suite for one-dimensional small-angle scattering data processing running on IBM-compatible PCs under Windows 9x/NT/2000/XP is presented. The main program, PRIMUS, has a menu-driven graphical user interface calling computational modules to perform data manipulation and analysis. Experimental data in binary OTOKO format can be reduced by calling the program SAPOKO, which includes statistical analysis of time frames, averaging and scaling. Tools to generate the angular axis and detector response files from diffraction patterns of calibration samples, as well as binary to ASCII transformation programs, are available. Several types of ASCII files can be directly imported into PRIMUS, in particular, sasCIF or ILL-type files are read without modification. PRIMUS provides basic data manipulation functions ( averaging, background subtraction, merging of data measured in different angular ranges, extrapolation to zero sample concentration, etc.) and computes invariants from Guinier and Porod plots. Several external modules coupled with PRIMUS via pop-up menus enable the user to evaluate the characteristic functions by indirect Fourier transformation, to perform peak analysis for partially ordered systems and to find shape approximations in terms of three-parametric geometrical bodies. For the analysis of mixtures, PRIMUS enables model-independent singular value decomposition or linear fitting if the scattering from the components is known. An interface is also provided to the general non-linear fitting program MIXTURE, which is designed for quantitative analysis of multicomponent systems represented by simple geometrical bodies, taking shape and size polydispersity as well as interparticle interference effects into account.",10.1107/S0021889803012779,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,"Yan, SC; Li, ZS; Zou, ZG",Photodegradation Performance of g-C<sub>3</sub>N<sub>4</sub> Fabricated by Directly Heating Melamine,The g-C3N4 photocatalyst was synthesized by directly heating the low-cost melamine. The methyl orange dye (MO) was selected as a photodegrading goal to evaluate the photocatalytic activity of as-prepared g-C3N4. The comparison experiments indicate that the photocatalytic activity of g-C3N4 can be largely improved by the Ag loading. The strong acid radical ion (SO42- or NO3-) can promote the degrading rate of MO for g-C3N4 photocatalysis system. The MO degradation over the g-C3N4 is mainly attributed to the photoreduction process induced by the photogenerated electrons. Our results clearly indicate that the metal-free g-C3N4 has good performance in photodegradation of organic pollutant.,10.1021/la900923z,48,yes,yes,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,yes,no,
J,"Snaith, HJ","Perovskites: The Emergence of a New Era for Low-Cost, High-Efficiency Solar Cells","Over the last 12 months, we have witnessed an unexpected breakthrough and rapid evolution in the field of emerging photovoltaics, with the realization of highly efficient solid-state hybrid solar cells based on organometal trihalide perovskite absorbers. In this Perspective, the steps that have led to this discovery are discussed, and the future of this rapidly advancing concept have been considered. It is likely that the next few years of solar research will advance this technology to the very highest efficiencies while retaining the very lowest cost and embodied energy. Provided that the stability of the perovskite-based technology can be proven, we will witness the emergence of a contender for ultimately low-cost solar power.",10.1021/jz4020162,49,yes,yes,no,no,yes,no,no,no,yes,yes,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,yes,yes,yes,
J,"Shao, YH; Gan, ZT; Epifanovsky, E; Gilbert, ATB; Wormit, M; Kussmann, J; Lange, AW; Behn, A; Deng, J; Feng, XT; Ghosh, D; Goldey, M; Horn, PR; Jacobson, LD; Kaliman, I; Khaliullin, RZ; Kus, T; Landau, A; Liu, J; Proynov, EI; Rhee, YM; Richard, RM; Rohrdanz, MA; Steele, RP; Sundstrom, EJ; Woodcock, HL ; Zimmerman, PM; Zuev, D; Albrecht, B; Alguire, E; Austin, B; Beran, GJO; Bernard, YA; Berquist, E; Brandhorst, K; Bravaya, KB; Brown, ST; Casanova, D; Chang, CM; Chen, YQ; Chien, SH; Closser, KD; Crittenden, DL; Diedenhofen, M; DiStasio, RA ; Do, H; Dutoi, AD; Edgar, RG; Fatehi, S; Fusti-Molnar, L; Ghysels, A; Golubeva-Zadorozhnaya, A; Gomes, J; Hanson-Heine, MWD; Harbach, PHP; Hauser, AW; Hohenstein, EG; Holden, ZC; Jagau, TC; Ji, HJ; Kaduk, B; Khistyaev, K; Kim, J; Kim, J; King, RA; Klunzinger, P; Kosenkov, D; Kowalczyk, T; Krauter, CM; Lao, KU; Laurent, AD; Lawler, KV; Levchenko, SV; Lin, CY; Liu, F; Livshits, E; Lochan, RC; Luenser, A; Manohar, P; Manzer, SF; Mao, SP; Mardirossian, N; Marenich, AV; Maurer, SA; Mayhall, NJ; Neuscamman, E; Oana, CM; Olivares-Amaya, R; O'Neill, DP; Parkhill, JA; Perrine, TM; Peverati, R; Prociuk, A; Rehn, DR; Rosta, E; Russ, NJ; Sharada, SM; Sharma, S; Small, DW; Sodt, A; Stein, T; Stück, D; Su, YC; Thom, AJW; Tsuchimochi, T; Vanovschi, V; Vogt, L; Vydrov, O; Wang, T; Watson, MA; Wenzel, J; White, A; Williams, CF; Yang, J; Yeganeh, S; Yost, SR; You, ZQ; Zhang, IY; Zhang, X; Zhao, Y; Brooks, BR; Chan, GKL; Chipman, DM; Cramer, CJ; Goddard, WA ; Gordon, MS; Hehre, WJ; Klamt, A; Schaefer, HF ; Schmidt, MW; Sherrill, CD; Truhlar, DG; Warshel, A; Xu, X; Aspuru-Guzik, A; Baer, R; Bell, AT; Besley, NA; Chai, JD; Dreuw, A; Dunietz, BD; Furlani, TR; Gwaltney, SR; Hsu, CP; Jung, YS; Kong, J; Lambrecht, DS; Liang, WZ; Ochsenfeld, C; Rassolov, VA; Slipchenko, LV; Subotnik, JE; Van Voorhis, T; Herbert, JM; Krylov, AI; Gill, PMW; Head-Gordon, M",Advances in molecular quantum chemistry contained in the Q-Chem 4 program package,"A summary of the technical advances that are incorporated in the fourth major release of the Q-Chem quantum chemistry program is provided, covering approximately the last seven years. These include developments in density functional theory methods and algorithms, nuclear magnetic resonance (NMR) property evaluation, coupled cluster and perturbation theories, methods for electronically excited and open-shell species, tools for treating extended environments, algorithms for walking on potential surfaces, analysis tools, energy and electron transfer modelling, parallel computing capabilities, and graphical user interfaces. In addition, a selection of example case studies that illustrate these capabilities is given. These include extensive benchmarks of the comparative accuracy of modern density functionals for bonded and non-bonded interactions, tests of attenuated second order Moller-Plesset (MP2) methods for intermolecular interactions, a variety of parallel performance benchmarks, and tests of the accuracy of implicit solvation models. Some specific chemical examples include calculations on the strongly correlated Cr-2 dimer, exploring zeolite-catalysed ethane dehydrogenation, energy decomposition analysis of a charged ter-molecular complex arising from glycerol photoionisation, and natural transition orbitals for a Frenkel exciton state in a nine-unit model of a self-assembling nanotube.",10.1080/00268976.2014.952696,50,yes,yes,no,no,yes,no,no,yes,no,no,yes,no,yes,no,no,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,
J,"Subbaraman, R; Tripkovic, D; Chang, KC; Strmcnik, D; Paulikas, AP; Hirunsit, P; Chan, M; Greeley, J; Stamenkovic, V; Markovic, NM","Trends in activity for the water electrolyser reactions on 3<i>d</i> M(Ni,Co,Fe,Mn) hydr(oxy)oxide catalysts","Design and synthesis of materials for efficient electrochemical transformation of water to molecular hydrogen and of hydroxyl ions to oxygen in alkaline environments is of paramount importance in reducing energy losses in water-alkali electrolysers. Here, using 3d-M hydr(oxy)oxides, with distinct stoichiometries and morphologies in the hydrogen evolution reaction (HER) and the oxygen evolution reaction (OER) regions, we establish the overall catalytic activities for these reaction as a function of a more fundamental property, a descriptor, OH-M2+delta bond strength (0 <= delta <= 1.5). This relationship exhibits trends in reactivity (Mn < Fe < Co < Ni), which is governed by the strength of the OH-M2+delta energetic (Ni < Co < Fe < Mn). These trends are found to be independent of the source of the OH, either the supporting electrolyte (for the OER) or the water dissociation product (for the HER). The successful identification of these electrocatalytic trends provides the foundation for rational design of 'active sites' for practical alkaline HER and OER electrocatalysts.",10.1038/NMAT3313,51,yes,yes,no,no,yes,yes,yes,no,no,yes,yes,yes,no,no,no,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,yes,yes,
J,"Jakalian, A; Jack, DB; Bayly, CI","Fast, efficient generation of high-quality atomic charges. AM1-BCC model: II. Parameterization and validation","We present the first global parameterization and validation of a novel charge model, called AM1-BCC, which quickly and efficiently generates high-quality atomic charges for computer simulations of organic molecules in polar media. The goal of the charge model is to produce atomic charges that emulate the HF/6-31G* electrostatic potential (ESP) of a molecule. Underlying electronic structure features, including formal charge and electron delocalization, are first captured by AMI population charges; simple additive bond charge corrections (BCCs) are then applied to these AM1 atomic charges to produce the AM1-BCC charges. The parameterization of BCCs was carried out by fitting to the HF/6-31G* ESP of a training set of >2700 molecules. Most organic functional groups and their combinations were sampled, as well as an extensive variety of cyclic and fused bicyclic heteroaryl systems. The resulting BCC parameters allow the AM1-BCC charging scheme to handle virtually all types of organic compounds listed in The Merck Index and the NCI Database. Validation of the model was done through comparisons of hydrogen-bonded dimer energies and relative free energies of solvation using AM1-BCC charges in conjunction with the 1994 Cornell et al. forcefield for AMBER. 13 Homo- and hetero-dimer hydrogen-bond energies of a diverse set of organic molecules were reproduced to within 0.95 kcal/mol RMS deviation from the ab initio values, and for DNA dimers the energies were within 0.9 kcal/mol RMS deviation from ab initio values. The calculated relative free energies of solvation for a diverse set of monofunctional isosteres were reproduced to within 0.69 kcal/mol of experiment. In all these validation tests, AMBER with the AM1-BCC charge model maintained a correlation coefficient above 0.96. Thus, the parameters presented here for use with the AM1-BCC method present a fast, accurate, and robust alternative to HF/6-31G* ESP-fit charges for general use with the AMBER force field in computer simulations involving organic small molecules. (C) 2002 Wiley Periodicals, Inc.",10.1002/jcc.10128,52,yes,no,no,no,yes,no,yes,no,yes,no,yes,yes,yes,no,no,yes,yes,yes,no,yes,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,
J,"Liu, CG; Yu, ZN; Neff, D; Zhamu, A; Jang, BZ",Graphene-Based Supercapacitor with an Ultrahigh Energy Density,"A supercapacitor with graphene based electrodes was found to exhibit a specific energy density of 85 6 Wh/kg at room temperature and 136 Wh/kg at 80 degrees C (all based on the total electrode weight) measured at a current density of 1 A/g These energy density values are comparable to that of the Ni metal hydride battery, but the supercapacitor can be charged or discharged in seconds or minutes The key to success was the ability to make full utilization of the highest intrinsic surface capacitance and specific surface area of single layer graphene by preparing curved graphene sheets that will not restack face to-face The curved morphology enables the formation of mesopores accessible to and wettable by environmentally benign ionic liquids capable of operating at a voltage >4 V",10.1021/nl102661q,53,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,no,yes,yes,yes,yes,no,no,no,yes,yes,yes,no,no,no,no,yes,no,
J,"Watanabe, K; Taniguchi, T; Kanda, H",Direct-bandgap properties and evidence for ultraviolet lasing of hexagonal boron nitride single crystal,"The demand for compact ultraviolet laser devices is increasing, as they are essential in applications such as optical storage, photocatalysis, sterilization, ophthalmic surgery and nanosurgery. Many researchers are devoting considerable effort to finding materials with larger bandgaps than that of GaN. Here we show that hexagonal boron nitride (hBN) is a promising material for such laser devices because it has a direct bandgap in the ultraviolet region. We obtained a pure hBN single crystal under high-pressure and high-temperature conditions, which shows a dominant luminescence peak and a series of s-like exciton absorption bands around 215 nm, proving it to be a direct-bandgap material. Evidence for room-temperature ultraviolet lasing at 215 nm by accelerated electron excitation is provided by the enhancement and narrowing of the longitudinal mode, threshold behaviour of the excitation current dependence of the emission intensity, and a far-field pattern of the transverse mode.",10.1038/nmat1134,54,yes,no,yes,yes,yes,no,yes,yes,no,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,yes,yes,
