ID,Abstract,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31,rule32,rule33,rule34
25,"Although reports of infections caused by anaerobes after tissue transplantation are uncommon, contamination of allografts may result in substantial complications. Anaerobic incubation and testing of organ transport solution (TS) are not routine. The aim of this study was to determine the bioburden of strict anaerobic bacteria and oxygen tension of heart-TS. Forty TS from different donors were evaluated cultured using membrane filtration (MF), direct inoculation on broth and automated blood culture bottle (ABCB). Bacterial identification was performed by MALDI-TOF. The transport conditions were simulated to verify the bacterial recovery. A sterile bag fulfilled with 250 ml(-1) of sterile saline was spiked with 100 CFU ml(-1) of Clostridium perfringens and the fluid recovered 0 h, 1 h, 2 h, 6 h, 12 h, 24 h and 48 h for culture and oxygen measurement. Strict anaerobic bacteria were not isolated in heart-TS. The recovery of C.perfringens spiked in heart-TS was 100% using automated blood culture bottles. MF method detected > 100 CFU only after 6 h of spiking. The manual culture was not able to recover C.perfringens after the process. The percentage of O-2 measures varied from 77.6 to 87.9%. MF or ABCB are better than direct inoculation for recovery of anaerobes from heart-TS. Although all samples from heart donors were negative for anaerobes (probably due to low incidence of contamination), C.perfringens were all recovered in the simulated transport condition.",yes,no,no,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,yes,no,
26,"In protein engineering, generation of mutagenesis libraries is a key step to study the functions of mutants. To generate mutants with a desired composition of amino acids (AAs), a codon consisting of a mixture of nucleotides is widely applied. Several computational methods have been proposed to calculate a codon nucleotide composition for generating a given amino acid profile based on mathematical optimization. However, these previous methods need to manually tune weights of amino acids in objective functions, which are time-consuming and, more importantly, lack publicly available software implementations. Here, we develop CodonAdjust, a software to adjust a codon nucleotide composition for mimicking a given amino acid profile. We propose different options of CodonAdjust, which provide various customizations in practical scenarios such as setting a guaranteeing threshold for the frequencies of amino acids without any manual tasks. We demonstrate the capability of CodonAdjust in the experiments on the complementarity-determining regions (CDRs) of antibodies and T-cell receptors (TCRs) as well as millions of amino acid profiles from Pfam. These results suggest that CodonAdjust is a productive software for codon design and may accelerate library generation. CodonAdjust is freely available at https://github.com/tiffany nguyen/CocionAdjust.",yes,no,no,yes,yes,no,yes,yes,no,no,yes,yes,yes,no,no,no,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,
27,"A pulsed element is proposed allowing the selective inversion of a single H-1 nucleus, without regard to the presence of other degenerate H-1 nuclei, provided that it is coupled to a heteronuclear spin with adequate chemical shift resolution in a 2D heteronuclear correlation spectrum. The approach is based on selective cross polarization, in which matched weak RF fields of specific amplitude are applied on resonance to the targeted H-1-X spin pair. It is shown theoretically that when the RF field amplitudes are set to specific values (ie. at a magic field), transfer of coherence can be fruitfully achieved transverse to the applied RF fields in addition to the normal longitudinal transfers. This enables the construction of a pulsed element which has the characteristics of a BIRDr,X element (Uhrin et al., 1993), yet with 2D frequency selectivity. Demonstration of the pulsed element is made in the context of selective spin inversion, by which all H-1 spins are inverted except the targeted H-1 spin. (C) 2019 Elsevier Inc. All rights reserved.",no,no,no,no,yes,yes,yes,yes,no,no,yes,no,no,no,no,no,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,yes,no,no,yes,yes,yes,
28,"Nitric oxide plays a prominent role in the cardiovascular system and much attention has been devoted in the last years on deciphering the regulation of human endothelial nitric oxide synthase (eNOS) expression. Epigenetic based mechanisms have a key role in the eNOS expression and their pathologic perturbations may have profound effects on the steady state RNA levels in the endothelium. The human eNOS promoter lacks a canonical TATA box and it does not contain a proximal CpG island. A differentially DNA methylated region (DMR) in the native eNOS proximal promoter is involved in gene expression regulation. Here we describe a quantitative, sensitive and cost-effective method that, relying on a novel normalization strategy, allows the quantification of DNA methylation status of the positive regulatory domains (PRDI, PRDII) and cAMP response element (CRE) in human eNOS promoter. This technique will enable to explore the functional relevance of DNA methylation perturbations of eNOS promoter both under pathological and physiological conditions.",yes,no,no,yes,yes,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,,
29,"Particulate methane monooxygenase (pMMO) is a characteristic membrane-bound metalloenzyme of methane-oxidizing bacteria that can catalyze the bioconversion of methane to methanol. However, in order to achieve pMMO-based continuous methane-to-methanol bioconversion, the problems of reducing power in vitro regeneration and pMMO stability need to be overcome. Methanobactin (Mb) is a small copper-chelating molecule that functions not only as electron carrier for pMMO catalysis and pMMO protector against oxygen radicals, but also as an agent for copper acquisition and uptake. In order to improve the activity and stability of pMMO, methanobactin-Cu (Mb-Cu)-modified gold nanoparticle (AuNP)-pMMO nanobiohybrids were straightforwardly synthesized via in situ reduction of HAuCl4 to AuNPs in a membrane fraction before further association with Mb-Cu. Mb-Cu modification can greatly improve the activity and stability of pMMO in the AuNP-pMMO nanobiohybrids. It is shown that the Mb-Cu-modified AuNP-pMMO nanobiohybrids can persistently catalyze the conversion of methane to methanol with hydroquinone as electron donor. The artificial heterogeneous nanobiohybrids exhibited excellent reusability and reproducibility in three cycles of catalysis, and they provide a model for achieving hydroquinone-driven conversion of methane to methanol.",yes,no,no,yes,yes,no,yes,no,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,
30,"Alternative splicing is crucial for post-transcriptional regulation and is responsible for transcriptome and proteome diversity. In recent years, with the completion of transcriptome sequencing of plants such as Arabidopsis thaliana, Oryza sativa, and Maize, researchers found that pre-mRNA alternative splicing in plant is involved with tissue differentiation and development, etc. In this work, RNA-seq data was downloaded from GEO database. Trimmomatic, Salmon, DESeq2, SUPPA2 and other tools were employed to detect expression genes and alternative splicing events in seed, root, leaf, flower, pedicel, internode and pod across the Arabidopsis. Then, differentially expressed genes and differential alternative splicing events were identified throughout 7 tissues. Furthermore, the comparison between leaves and flowers was taken as an example to display the corresponding biological functions. In this study, the tissue specificity of gene expression and alternative splicing in Arabidopsis was systematically investigated. It's helpful for elucidating gene expression mechanism in plant genome.",yes,no,yes,yes,yes,no,yes,no,yes,no,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,no,yes,yes,yes,,
31,"Obesity is a significant health problem worldwide. Exposure to low-dose ultraviolet radiation (like that in sunlight) suppresses the development of obesity in mice; however, the nature of the associations between sun exposure and adiposity is not well understood in humans. The present study characterized cross-sectional relationships between sun exposure and adiposity in a convenience cohort of breast (n = 269; mean age = 58 years) and prostate (n = 78; mean age = 69 years) cancer patients. Participants were enrolled in a 3-month exercise program in Perth, Australia. Self-reported questionnaires measured time spent outdoors (previous week, winter and summer), sex, age, treatment received and physical activity levels. Adiposity measures included body mass index, waist-hip ratio and body fat percentage (measured via DXA). In unadjusted models, greater time spent outdoors across all times was significantly associated with lower waist-hip ratio, while greater time spent outdoors in the last winter was associated with lower body fat percentage, but not when stratified by sex. There were no statistically significant associations between time spent outdoors and adiposity after adjusting for sex, age, treatments received and physical activity. Longitudinal studies in larger populations may elucidate significant associations not found in our study due to the cross-sectional design and power limitations.",yes,no,yes,yes,yes,no,yes,yes,no,no,yes,yes,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Communicated by Ramaswamy H. Sarma,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,
34,"Complex human diseases such as metabolic disorders, cancer, neurodegenerative diseases, and mitochondrial dysfunctions arise from the biochemical or genetic defects in various cellular processes. Therefore, it is important to understand which metabolic processes are affected by which cellular impairment. Because genome-wide screening of mutant collections (haploid/diploid deletion library) provides important clues for the understanding of conserved biological processes and for finding potential target genes, we screened the haploid mutant collection of Schizosaccharomyces pombe with wortmannin that inhibits phosphatidylinositol-3-kinase signaling. Using genome-wide screening, we determined that 52 mutants were resistant to this chemical. When 52 genes that are deleted in these mutants were grouped in 41 different biological processes, we found that 37 of them have human orthologues and 4 genes were associated with human metabolic disorders. In addition, when we examined the pathways in which these 52 genes function, we determined that 9 genes were related to phosphorylation process. These results might provide new insights for better understanding of certain human diseases.",yes,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,no,no,no,yes,yes,no,yes,yes,no,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,
35,"A 60-day feeding trial was conducted with six experimental diets containing 260 g/kg crude protein and 70 g/kg lipid with varying level of de-oiled rice bran (DORB), viz., 33 (T33), 38 (T38), 43 (T43), 48 (T48), 53 (T53) and 58% (T58) to assess the digestive, metabolic and haematological responses in Labeo rohita. One hundred and eighty (180) fingerlings with ten fish per tank having an average weight of 9.8 +/- 0.5 g were randomly distributed within six treatments in triplicates following a completely randomised design. The amylase and lipase activities in the whole intestine did not vary significantly (P > 0.05), but protease activity varied significantly with respect to DORB level in the diet. At higher (53 and 58%) inclusion level of DORB, the protease activities were lower. T33, T38 and T43 groups showed significantly (P < 0.05) higher aspartate aminotransferase (AST) activity compared to the other groups, whereas lowest activity was recorded in the group fed with highest inclusion level (58%). The oxidative stress enzyme like superoxide dismutase (SOD), catalase and glutathione-S-transferase exhibited significantly higher activities in liver of T58 group of L. rohita. However, the activity of catalase and SOD showed no significant variation in gill tissue. The haematological parameter values such as red blood cell (RBC), white blood cell (WBC), haemoglobin (Hb) and packed cell volume (PCV) were lower in the highest DORB fed group (T58) as compared to their lower DORB inclusion counterparts. No change in NBT value was recorded irrespective of DORB inclusion level in the diet. Hence, from these results, it can be concluded that the dietary inclusion of DORB up to 43% in the diet of L. rohita at 26% crude protein and 7% lipid level is best for the optimal activity of digestive, metabolic and haematological parameters.",no,no,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,
36,"High oxygen affinity hemoglobins (Hbs), characterized by a decreased ability to release oxygen to the tissues and a left-shifted oxygen dissociation curve, are a rare cause of secondary erythrocytosis. Here, we report a base substitution in the b-globin gene at codon 89 (AGT>AGG) in a kindred with familial erythrocytosis resulting in Hb Vanderbilt, a high oxygen affinity variant.",no,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,yes,no,no,yes,yes,yes,no,no,yes,yes,yes,
37,"Inorganic phosphate (P-i), a ubiquitous metabolite, is involved in all major biochemical pathways. We demonstrate that, in vitro, MgHPO4 (the intracellular P-i form) at physiological concentrations can exist in a metastable supersaturated dissolved state or as a precipitate. We have shown that in solution, MgHPO4 strongly stimulates exonuclease nascent transcript cleavage by RNA polymerase. We report here that MgHPO4 precipitate selectively and efficiently inhibits transcription initiation in vitro. In view of the MgHPO4 solubility and in vitro sensitivity of RNA synthesis to MgHPO4 precipitate, at physiological concentrations, MgHPO4 should cause a 50-98% inhibition of cellular RNA synthesis, thus exerting a strong regulatory action. The effects of P-i on transcription in vivo will, therefore, reflect the physical state of intracellular P-i.",yes,no,no,no,no,no,yes,yes,no,no,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,no,no,yes,yes,yes,
38,"The alphabet of modified DNA bases goes beyond the conventional four letters, with biological roles being found for many such modifications. Herein, we describe the observation of a modified thymine base that arises from spontaneous N-1-C-2 ring opening of the oxidation product 5-formyl uracil, after N-3 deprotonation. We first observed this phenomenon in silico through ab initio calculations, followed by in vitro experiments to verify its formation at a mononucleoside level and in a synthetic DNA oligonucleotide context. We show that the new base modification (T-rex, thymine ring expunged) can form under physiological conditions, and is resistant to the action of common repair machineries. Furthermore, we found cases of the natural existence of T-rex while screening a number of human cell types and mESC (E14), thus suggesting potential biological relevance of this modification.",yes,no,no,no,no,no,yes,yes,no,no,yes,yes,no,no,no,no,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,,
39,"Activin A is a member of the transforming growth factor-beta (TGF-beta) protein superfamily, which acts as a hormone in regulating cell proliferation and differentiation. Structurally, activin is a dimer of two subunits linked by a disulfide bond. Since the correct folding of this protein is essential for its function, we aimed to use a modified signal peptide to target the expressed recombinant protein to the periplasm of Escherichia coli as an effective strategy to produce correctly-folded activin A. Therefore, the coding sequence of native Iranian Bacillus licheniformis alpha-amylase signal peptide was modified and its efficiency was checked by SignalP bioinformatics tool. Then its final sequence was cloned upstream of the activin A mature cDNA. Protein expression was done using 1 mM of isopropyl thio-beta-D-galactoside (IPTG) and a post-induction time of 8 hr. Additionally, following purification of recombinant activin A, circular dichroism spectroscopy was used to determine the accuracy of secondary structure of the protein. Importantly, differentiation of K562 cells to the red blood cell was confirmed by measuring the amount of Fe+2 ions after treatment with recombinant activin A. The results indicated that the produced recombinant activin A had the same secondary structure as the commercial human activin A and was fully functional.",yes,no,yes,no,yes,no,yes,yes,no,no,yes,yes,no,no,no,yes,yes,yes,yes,no,yes,no,yes,yes,no,yes,yes,yes,no,no,yes,yes,yes,
40,"The Hot Start polymerase chain reaction (Hot Start PCR) is designed to reduce off-target amplification by blocking DNA polymerase extension at room temperature until the desired temperature is reached. In this study, we investigated a new method of Hot Start PCR that uses a modified Escherichia coli Exonuclease III (EcoExoIIIM) by substituting residues in the DNA-binding pocket and catalytic center. The results showed that PCR amplification yield and specificity were significantly promoted by the addition of EcoExoIIIM. We hypothesize that non-specific binding of primers at room temperature is prevented by binding of the primed template by EcoExoIIIM, which is then released from the DNA by heat denaturation before the first PCR cycle. Through this mechanism, PCR would be enhanced by reducing off-target extension at room temperature.",yes,no,no,no,no,no,yes,yes,no,no,yes,yes,no,no,no,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,yes,no,no,yes,yes,yes,
41,Cooperative recognition of a repetitive sequence was performed with a short single DNA strand consisting of duplex- and triplex-forming regions modified with a ligand (benzoquinoquinoxaline) to stabilize a triplex structure. The former region was complementary with one unit of a repetitive sequence and the latter had a sequence that can bind with a cognate duplex formed by another DNA molecule bound on an adjacent site. The DNA binding to one unit of the repetitive sequence is expected to facilitate the second binding to an adjacent unit through cooperative triplex formation. The cooperativity was confirmed by evaluation of thermal stabilities of the complexes with a series of model repetitive sequences.,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,no,yes,yes,yes,yes,no,no,yes,no,yes,no,yes,yes,yes,no,no,yes,yes,no,
42,"Systems thinking is an increasingly recognized paradigm in education in both natural and social sciences, a particular focus being, naturally, in biology. This article argues that plant biology, and in particular, plant hormonal signaling, provides highly illustrative models for learning and teaching in a systems paradigm, because it offers examples of highly complex networks, ranging from the molecular- to ecosystem-scale, and in addition lends itself to the use of real-life biological objects.",yes,yes,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,yes,yes,
43,"Objective: This study investigated the association between angiotensin-converting enzyme (ACE) gene insertion/deletion (I/D) polymorphism and avascular necrosis of the femoral head (ANFH). Materials and Methods: The ACE gene I/D polymorphism was determined in 279 nontraumatic, ANFH Han Chinese patients (divided into idiopathic and steroid- and alcohol-induced subgroups) and 276 age- and gender-matched healthy controls using polymerase chain reaction. Results: The frequencies of the ACE DD genotype and D allele were significantly higher among the ANFH patients as a whole and also in the idiopathic and steroid- and alcohol-induced ANFH subgroups compared to healthy controls (p < 0.05 for all). Additionally, the DD genotype, compared with the ID+II, ID, and II genotypes, conferred a higher risk of developing ANFH across all clinical subgroups (p < 0.001, odds ratio [OR] = 2.508; p < 0.001, OR = 2.072; p < 0.001, OR = 3.684, respectively) as well in each of the subgroups examined individually, including the idiopathic subgroup (p < 0.001, OR = 2.579; p < 0.001, OR = 2.091; p < 0.001, OR = 3.994, respectively), the steroid-induced subgroup (p = 0.005, OR = 2.345; p = 0.031, OR = 2.050; p = 0.007, OR = 3.000, respectively), and the alcohol-induced subgroup (p < 0.001, OR = 2.488; p = 0.012, OR = 2.050; p = 0.011, OR = 2.659, respectively) ANFH patients. The ID genotype, compared with the II genotype, conferred a higher risk across all subtypes analyzed together, and in the idiopathic subgroup (p = 0.013, OR = 1.778; p = 0.028, OR = 1.910) analyzed separately. Additionally, the D allele, in comparison with the I allele, conferred a relatively higher risk across all subgroups (p < 0.001, OR = 2.101) as well as in each of the three subgroups examined individually (idiopathic: p < 0.001, OR = 2.178; steroid-induced: p = 0.003, OR = 1.910; and alcohol-induced: p < 0.001, OR = 2.094). Conclusion: The ACE DD and ID genotypes and D allele may be risk factors for susceptibility to ANFH in the Chinese population.",no,no,no,no,yes,yes,yes,yes,no,no,yes,yes,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,no,yes,yes,yes,no,no,yes,yes,,
44,"Protein structure prediction has been a long-standing problem for the past decades. In particular, the loop region structure remains an obstacle in forming an accurate protein tertiary structure because of its flexibility. In this study, Rama torsion angle and secondary structure feature-guided differential evolution named RSDE is proposed to predict three-dimensional structure with the exploitation on the loop region structure. In RSDE, the structure of the loop region is improved by the following: loop-based cross operator, which interchanges configuration of a randomly selected loop region between individuals, and loop-based mutate operator, which considers torsion angle feature into conformational sampling. A stochastic ranking selective strategy is designed to select conformations with low energy and near-native structure. Moreover, the conformational resampling method, which uses previously learned knowledge to guide subsequent sampling, is proposed to improve the sampling efficiency. Experiments on a total of 28 test proteins reveals that the proposed RSDE is effective and can obtain native-like models.",yes,no,yes,yes,yes,no,yes,no,yes,no,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,yes,no,yes,yes,yes,yes,yes,no,yes,yes,no,
45,"Autofluorescence of the bone extracellular matrix (ECM) has not been widely explored although the ECM plays a very important role in bone development. In our research we focused on examining the bone matrix of very young animals due to the intense growth process during the first month of life. Structure images and fluorescence spectra of the bone surface were carried out using confocal fluorescence microscope Eclipse Ti-S inverted CLSM (NIKON, Japan) for compact tibia of healthy 7-, 14- and 28-day-old rat newborns after prenatal zidovudine administration in comparison with control. Spectral features of ECM autofluorescence were analyzed statistically by taking into consideration p < 0.05. The CLSM technique allows for simultaneous examination of the structure and autofluorescence from selected areas of the bone surface. Excessive autofluorescence of ECM after prenatal zidovudine administration influences bone growth incommensurably to the newborns' age. Therefore the possibility of an additional non-enzymatic mechanism of collagen cross-linking in the first two weeks of life of newborn rats prenatally treated with zidovudine has been considered. Our results suggest that ECM autofluorescence can be an indicator of bone development in the normal and pathological state.",yes,no,no,no,no,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,
46,"Background The promise of biopharmaceuticals comprising one or more binding domains motivates the development of novel methods for de novo isolation and affinity maturation of virion-binding domains. Identifying avenues for overcoming the challenges associated with using virions as screening reagents is paramount given the difficulties associated with obtaining high-purity virus-associated proteins that retain the conformation exhibited on the virion surface. Results Fluorescence activated cell sorting (FACS) of 1.5 x 10(7) clones taken from a naive yeast surface-displayed human fibronectin domain (Fn3) against whole virions yielded two unique binders to Zika virions. Construction and FACS of site-directed binding loop mutant libraries based on one of these binders yielded multiple progeny clones with enhanced Zika-binding affinities. These affinity-matured clones bound Zika virions with low double- or single-digit nanomolar affinity in ELISA assays, and expressed well as soluble proteins in E. coli shake flask culture, with post-purification yields exceeding 10 mg/L. Conclusions FACS of a yeast-displayed binding domain library is an efficient method for de novo isolation of virion-binding domains. Affinities of isolated virion-binding clones are readily enhanced via FACS screening of mutant progeny libraries. Given that most binding domains are compatible with yeast display, the approach taken in this work may be broadly utilized for generating virion-binding domains against many different viruses for use in passive immunotherapy and the prevention of viral infection.",yes,no,yes,no,no,no,no,yes,yes,no,yes,yes,no,no,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,,
47,"We determined seasonal and spatial variation of zooplankton and their correlation with environment variables in a subtropical lake of the Himalayas. Thirty-eight species of zooplankton were identified, of which, 38.0% belonged to rotifera, 26.3% to cladocera, and 15.7% to copepoda. Nitrogen nutrients, total organic matter (TOM), and clay particles significantly influenced on the distribution pattern of zooplankton. Non-metric multidimensional scaling analysis showed homogeneous assemblages of dominant zooplankton species except Chydorus gibbus which has wider range of niche partitioning. Turbidity formed by suspended materials facilitated better avoidance of larger zooplankton like Daphnia similis from predators. Sedimentary silt particles influenced on the assemblages of sensitive species such as Tropocyclops prasinus, Asplanchna priodonta and Colurella obtuse. Changes within the land-use pattern in the catchment of the central Himalayan lakes either directly or indirectly impact on the distribution of zooplankton community.",yes,no,no,no,yes,no,yes,no,yes,no,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,yes,yes,
48,"Visualizing biological processes in neuroscience requires in vivo functional imaging at single-neuron resolution, high image acquisition speed and strong optical sectioning ability. However, due to light scattering of in tissue, very often conventional wide-field fluorescence microscopes are unable to resolve cells in the presence of a strong out-of-focus background. Line-scan focal modulation microscopy enables high temporal resolution and good optical sectioning ability at the same time. Here we demonstrate a quadrature demodulation method to extract the focal information with an extended frequency bandwidth and therefore higher spatial resolution. The performance of the demodulation scheme in line-scan focal modulation microscope has been evaluated by performing imaging experiments with fluorescence beads and zebrafish neural structure. Reduced background, reduced artifacts and more detailed morphological information are evident in the obtained images.",yes,no,no,yes,no,no,yes,yes,no,no,yes,yes,yes,no,no,no,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,
49,"Meiosis is the special division that produces haploid gametes, such as sperm and eggs. It involves a complex series of events that integrate large structural changes at the chromosome scale with fine regulation of recombination events in localized regions. To evaluate the complexity of these processes, the meiosis field covers a variety of disciplines and model organisms, making it an exciting and rapidly changing area of research. The field as a whole highlights both the conserved aspects of meiosis, as well as the marked diversity of the means taken to ensure that, ultimately, gametes will contain a balanced number of chromosomes and genetic diversity will have been produced. Studying meiosis is also critically important for the improvement of our human condition as errors of meiosis are a leading cause of infertility, miscarriage, and developmental disabilities. Finally, the complex chromosome behavior of meiosis is a genetically tractable paradigm, the study of which improves our understanding of many fundamental cellular processes including DNA repair, genome stability, cancer etiology, chromatin structure, and chromosome dynamics. This special issue on meiosis contains twenty-two papers, of which five are in-depth reviews that complement and put in context the experimental data presented in the seventeen original research articles. The content of this issue illustrates the diversity of topics covered by researchers in the field, ranging from the effects of environment and external factors on the success of meiosis, the cell cycle actors that control the meiotic divisions, the mechanism of chromosome segregation, and the mechanisms that ensure proper homologous chromosome pairing, recombination, and synapsis. Multiple organisms are covered. Also evident is the fact that more and more studies use multicellular organisms as a model system, in large part due to the increased availability of tools that were previously restricted to studies in budding and fission yeasts.",yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,yes,no,no,no,yes,yes,
50,"Linear dichroism (LD), UV-Vis and fluorescence spectroscopy were used to investigate the interaction of the ?- and ?-enantiomers of the two complexes of [Ru(phen)(2) 2-phenylimidazophenanthroline](+2) (referred to as B-complex) and [Ru(phen)(2) 2-(1-pyrenyl)limidazophenanthroline](+2) (named as P-complex), with ct-DNA. Absorption titration experiments of the enantiomers showed significant hypochromism with red shift indicating a strong perturbation of the DNA on the intra-ligand (IL) and the metal-to-ligand charge transfer (MLCT) transitions of the complexes, and fluorescence titration curves indicate strong binding. LD spectra for the B-enantiomers bound to DNA were qualitatively similar to spectra for the well-studied intercalator [Ru(phen)(2)dppz](+2), indicating intercalation of the phenyl-imidazophenanthroline part of the complex. However, for ?-P, the LD-spectrum resembled ?-B, and ?-P resembled ?-B, indicating a mirror image relationship of the transition moment directions relative to the helix axis when going from B to P. For interpretation of the data, and clarifying the nature of the binding mode of the P-complexes, a model was proposed based on the crystal structure previously presented by the Cardin group. The reversed LD is suggested to be due to partial intercalation of the pyrene moiety, pushing the Ru(phen)(2)-moiety out from the opposite groove and allowing it to rotate anticlockwise around the pyrene-imidazole bond. Communicated by Ramaswamy H. Sarma",no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,yes,yes,yes,yes,no,no,yes,no,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,
51,"The impact of sunlight on the income derived from spending and donations in a coastal charitable facility is examined. Data consisted of income during 2017 and 2018, together with daily sunshine hours and apparent temperature, and a multiple linear regression model was employed to determine the importance of these meteorological variables on income. Results indicated that income increased with both increasing sunshine hours and apparent temperature, but with an interaction effect (negative coefficient) between sunlight and apparent temperature such that the effect of sunlight on income is positive at lower apparent temperatures and negative at higher apparent temperatures. So, besides its many direct and indirect effects on man, it appears that sunlight also acts as a positive driver in adventitious giving and buying.",yes,no,no,no,no,no,yes,no,yes,no,yes,yes,yes,no,no,no,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,no,no,no,no,yes,yes,
52,"The potential of the frequently encountered (beta alpha)(8)-barrel fold to acquire new functions was tested by an approach combining random mutagenesis and selection in vivo. For this purpose, the genes encoding 52 different phosphate-binding (beta alpha)(8)-barrel proteins were subjected to error-prone PCR and cloned into an expression plasmid. The resulting mixed repertoire was used to transform different auxotrophic Escherichia coli strains, each lacking an enzyme with a phosphate-containing substrate. After plating of the different transformants on minimal medium, growth was observed only for two strains, lacking either the gene for the serine phosphatase SerB or the phosphoserine aminotransferase SerC. The same mutants of the E. coli genes nanE (encoding a putative N-acetylmannosamine-6-phosphate 2-epimerase) and pdxJ (encoding the pyridoxine 5'-phosphate synthase) were responsible for rescuing both Delta serB and Delta serC. Unexpectedly, the complementing NanE and PdxJ variants did not catalyze the SerB or SerC reactions in vitro. Instead, RT-qPCR, RNAseq, and transcriptome analysis showed that they rescue the deletions by enlisting the help of endogenous E. coli enzymes HisB and HisC through exclusive up-regulation of histidine operon transcription. While the promiscuous SerB activity of HisB is well-established, our data indicate that HisC is promiscuous for the SerC reaction, as well. The successful rescue of Delta serB and Delta serC through point mutations and recruitment of additional amino acids in NanE and PdxJ provides another example for the adaptability of the (beta alpha)(8)-barrel fold.",yes,no,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,no,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,
