Publication Type,Authors,Title,Abstract,DOI,ID,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31,rule32
J,"Zhang, LJ; Zhang, L; Du, YH; Li, XL; Unger, M; Davlut, D; Sloan, A; Armstrong, GD; Wang, GH; Cheng, KD",Mass spectrometry-based Shiga toxin identification: A clinical validation,"After we published our preliminary study on the use of liquid chromatography-tandem mass spectrometry (LC-MS/MS) and curated E. coli toxin databases on the identification of E. coli Shiga toxins (Stxs) in the Journal of Proteomics in year 2018, we were encouraged to further refine the method and test clinical isolates. In this study, different concentrations of mitomycin C (MMC) and ciprofloxacin (CF), two common antibiotic/chemotherapy agents capable of stimulating Stx production, were first tested and compared on three reference strains and eight clinical isolates to observe the toxin induction and subsequent identification. Notably, no differences were observed between the two agents other than the concentrations applied. Seventeen more clinical isolates were then tested using fixed MMC and CF concentrations and sample amount. This study confirms that the majority of stx2-positive E. coli strains can be stimulated to produce sufficient toxin for confident identification. This does not occur with stx1-positive E. coli isolates, however, despite the fact that both Stxs can be identified for several isolates without MMC or CF stimulation. Biological significance: Stxs, especially Stx2, are very important causes of severe food-borne disease, even death. This study confirms that receptor analogue-based affinity enrichment of Stxs, after MMC or CF treatment of E. colt, is useful for fast and accurate Stx2 identification through LC-MS/MS.",10.1016/j.jprot.2019.01.020,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,"Bouadjenek, MR; Zobel, J; Verspoor, K",Automated assessment of biological database assertions using the scientific literature,"BackgroundThe large biological databases such as GenBank contain vast numbers of records, the content of which is substantively based on external resources, including published literature. Manual curation is used to establish whether the literature and the records are indeed consistent. We explore in this paper an automated method for assessing the consistency of biological assertions, to assist biocurators, which we call BARC, Biocuration tool for Assessment of Relation Consistency. In this method a biological assertion is represented as a relation between two objects (for example, a gene and a disease); we then use our novel set-based relevance algorithm SaBRA to retrieve pertinent literature, and apply a classifier to estimate the likelihood that this relation (assertion) is correct.ResultsOur experiments on assessing gene-disease relations and protein-protein interactions using the PubMed Central collection show that BARC can be effective at assisting curators to perform data cleansing. Specifically, the results obtained showed that BARC substantially outperforms the best baselines, with an improvement of F-measure of 3.5% and 13%, respectively, on gene-disease relations and protein-protein interactions. We have additionally carried out a feature analysis that showed that all feature types are informative, as are all fields of the documents.ConclusionsBARC provides a clear benefit for the biocuration community, as there are no prior automated tools for identifying inconsistent assertions in large-scale biological databases.",10.1186/s12859-019-2801-x,24,yes,no,yes,yes,yes,no,yes,yes,no,no,yes,no,yes,no,no,yes,yes,yes,no,yes,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,
J,"Sarntivijai, S; He, YQ; Diehl, AD",Cells in ExperimentaL Life Sciences (CELLS-2018): capturing the knowledge of normal and diseased cells with ontologies,"Cell cultures and cell lines are widely used in life science experiments. In conjunction with the 2018 International Conference on Biomedical Ontology (ICBO-2018), the 2nd International Workshop on Cells in ExperimentaL Life Science (CELLS-2018) focused on two themes of knowledge representation, for newly-discovered cell types and for cells in disease states. This workshop included five oral presentations and a general discussion session. Two new ontologies, including the Cancer Cell Ontology (CCL) and the Ontology for Stem Cell Investigations (OSCI), were reported in the workshop. In another representation, the Cell Line Ontology (CLO) framework was applied and extended to represent cell line cells used in China and their Chinese representation. Other presentations included a report on the application of ontologies to cross-compare cell types and marker patterns used in flow cytometry studies, and a presentation on new experimental findings about novel cell types based on single cell RNA sequencing assay and their corresponding ontological representation. The general discussion session focused on the ontology design patterns in representing newly-discovered cell types and cells in disease states.",10.1186/s12859-019-2721-9,25,yes,yes,no,yes,yes,no,no,no,yes,no,yes,yes,no,no,no,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,yes,no,no,
J,"Du, JL; Cao, X; Liu, HY; Zeng, Y; Yang, XC; Wan, XM; Chang, FF; Zhao, TY; Jia, XY; Wang, HZ; Liu, J; Cai, KZ; Ma, ZR",Function of the PLZF gene in early development and self-renewal of T cells in mice,"Background/Aims: The expression of transcription factor Zbtb1 is essential for the maintenance and development of various blood cells in the hematopoietic system. In the current study, we found that the total number of thymocytes in PLZF deficient mice was reduced compared with thymocytes in wild-type mice, and the number of early T-cell progenitors decreased. However, the decrease of thymocytes in PLZF deficient mice was not cell intrinsic. This study adds new information regarding the regulation of the PLZF gene in the development and self-renewal of T cells. Methods: The thymus was isolated from newborn mice, and the two lobes of each thymus were physically separated. Each host received a thymus, two lobes, each placed at one end of the kidney, as described in the literature. Tail vein blood was periodically collected from some of the recipients and analyzed for the presence of peripheral blood T cells. Results: In PLZF-EGFP reporter mice and neonatal thymus transplantation to the kidney, we found that PLZF was highly expressed in DN1 (Lineage(-)CD44(+)CD2(-)) cells of thymic grafts of Rag2/gamma c(-/)(-) recipient mice. We found that the proportion of PLZF wild-type and mutant-derived cells in the thymocytes of recipient mice after bone marrow transplantation is approximately equal to the competitive bone marrow chimeric mouse model, and all mice contain a normal thymus. Conclusion: The development of T cells suggests that the effect of the PLZF gene on T cell differentiation and development is not cell intrinsic. However, in the neonatal mouse thymic transplant model in the Rag2/gamma c-/- recipient mouse, deletion of the PLZF gene results in a significant decrease in the proportion of DN1 cells from the donor in the thymic graft. (C) 2019 Published by Elsevier Inc.",10.1016/j.bbrc.2019.02.156,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,"White, RH",Identification of an Enzyme Catalyzing the Conversion of Sulfoacetaldehyde to 2-Mercaptoethanesulfonic Acid in Methanogens,"Coenzyme M is an essential coenzyme for the biochemical production of methane. This Communication reports on the identification of an enzyme catalyzing the last step in the biosynthesis of coenzyme M in methanogens. Data presented here show that the enzyme, derived from mj1681, catalyzes the conversion of the aldehyde functional group of sulfoacetaldehyde into the thiol group of 2-mercaptoethanesulfonic acid. Thus, a putative coenzyme M synthase (comF) has similarities in sequence with both MJ0100 and MJ0099 proteins previously shown to be involved in the biosynthesis of homocysteine [Allen, K. D., et al. (2015) Biochemistry 54, 3129-3132], and both reactions likely proceed by the same mechanism. In the MJ0100-catalyzed reaction, Rauch has proposed [Rauch, B. L. (2017) Biochemistry 56, 1051-1061] that MJ1526 and its homologues in other methanogens likely supply the sulfane sulfur required for the reaction.",10.1021/acs.biochem.9b00176,27,yes,no,no,yes,no,no,no,no,yes,no,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,no,no,yes,no,no,no,yes,yes,,
J,"Casanovas, A; Gallardo, O; Carrascal, M; Abian, J",TCellXTalk facilitates the detection of co-modified peptides for the study of protein post-translational modification cross-talk in T cells,"Motivation: Protein function is regulated by post-translational modifications (PTMs) that may act individually or interact with others in a phenomenon termed PTM cross-talk. Multiple databases have been dedicated to PTMs, including recent initiatives oriented towards the in silico prediction of PTM interactions. The study of PTM cross-talk ultimately requires experimental evidence about whether certain PTMs coexist in a single protein molecule. However, available resources do not assist researchers in the experimental detection of co-modified peptides. Results: Herein, we present TCellXTalk, a comprehensive database of phosphorylation, ubiquitination and acetylation sites in human T cells that supports the experimental detection of co-modified peptides using targeted or directed mass spectrometry. We demonstrate the efficacy of TCellXTalk and the strategy presented here in a proof of concept experiment that enabled the identification and quantification of 15 co-modified (phosphorylated and ubiquitinated) peptides from CD3 proteins of the T-cell receptor complex. To our knowledge, these are the first co-modified peptide sequences described in this widely studied cell type. Furthermore, quantitative data showed distinct dynamics for co-modified peptides upon T cell activation, demonstrating differential regulation of co-occurring PTMs in this biological context. Overall, TCellXTalk facilitates the experimental detection of co-modified peptides in human T cells and puts forward a novel and generic strategy for the study of PTM cross-talk. Availability and implementation: TCellXTalk is available at https://www.tcellxtalk.org. Source Code is available at https://bitbucket.org/lp-csic-uab/tcellxtalk.",10.1093/bioinformatics/bty805,28,yes,no,yes,yes,yes,no,yes,yes,no,yes,yes,yes,yes,yes,no,no,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,
J,"Molina-Sánchez, MD; Toro, N",DNA cleavage and reverse splicing of ribonucleoprotein particles reconstituted <i>in vitro</i> with linear RmInt1 RNA,"The RmInt1 group II intron is an efficient self-splicing mobile retroelement that catalyzes its own excision as lariat, linear and circular molecules. In vivo, the RmInt1 lariat and the reverse transcriptase (IEP) it encodes form a ribonucleoprotein particle (RNP) that recognizes the DNA target for site-specific full intron insertion via a two-step reverse splicing reaction. RNPs containing linear group II intron RNA are generally thought to be unable to complete the reverse splicing reaction. Here, we show that reconstituted in vitro RNPs containing linear RmInt1 Delta ORF RNA can mediate the cleavage of single-stranded DNA substrates in a very precise manner with the attachment of the intron RNA to the 3 ' exon as the first step of a reverse splicing reaction. Notably, we also observe molecules in which the 5 ' exon is linked to the RmInt1 RNA, suggesting the completion of the reverse splicing reaction, albeit rather low and inefficiently. That process depends on DNA target recognition and can be successful completed by RmInt1 RNPs with linear RNA displaying 5 ' modifications.",10.1080/15476286.2019.1601379,29,yes,no,yes,yes,yes,no,yes,yes,no,no,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,no,yes,yes,no,no,no,yes,yes,,
J,"Li, LY; Wu, LL; Xia, E; Yan, WR; Cai, XG; Han, J; Sun, LD",Novel nonapeptide GLP (28-36) amide derivatives with improved hypoglycemic and body weight lowering effects,"Glucagon-like peptide-1 (GLP-1) has emerged as a major therapeutic target for the treatment of type 2 diabetes. The nonapeptide GLP-1 (28-36) amide is one of the biological C-terminal products of GLP-1 modified by the neutral endopeptidase (NEP) 24.11 with limited hypoglycemic activity. In this study, we focused on the modification of GLP-1 (28-36) amide for the first time and synthesized a series of GLP-1 (28-36) amide analogues. Results of biological activity evaluation in INS-1 cell, STZ-induced diabetic and diet induced obesity (DIO) mice indicated that S3 as a promising candidate to treat type 2 diabetes and obesity.",10.1016/j.bmc.2019.03.014,30,yes,yes,no,yes,yes,no,yes,no,yes,no,yes,yes,yes,no,no,no,yes,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,yes,yes,
J,"Komsta, L; Skibinski, R; Wróbel, J; Gadowski, S; Skrzypiec, K",Experimental evaluation of solvent elution strength in reversed-phase TLC on medium polarity phases,"Seven chromatographic grade solvents miscible with water (acetone, acetonitrile, dioxane, ethanol, isopropanol, methanol, tetrahydrofuran), as well as water itself were investigated in the context of their eluotropic strength in reversed-phase chromatography on four medium-polar adsorbents (cellulose, CN, NH2 and DIOL). The test set for this research consisted of 35 model compounds. A modern chemometric mixture design concept allowed to estimate each solvent effect separately with a relatively small error (about 0.05 of R-M value for all adsorbents). The solvent effects were analyzed chemometrically in multivariate manner and a final model was fitted to achieve the solvent strength. The estimation error was computed both from regression and bootstrap approach. [GRAPHICS] .",10.1080/10826076.2019.1585610,31,yes,yes,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,
J,"Liang, W; Yang, YX; Fang, YS; Zhao, ZY; Hu, J",Bayesian Detection of Abnormal Asynchrony of Division Between Sister Cells in Mutant <i>Caenorhabditis elegans</i> Embryos,"Cell division timing is critical for cell fate specification and morphogenesis during embryogenesis, but how division timings are regulated among cells during development is poorly understood. In this article, we focus on the comparison of asynchrony of division, that is, difference of lifetime, between sister cells (ADS) among wild-type and mutant individuals of Caenorhabditis elegans. On the one hand, due to extreme imbalance between wild-type individuals and mutant-type samples, direct comparison of two distributions of ADS between wild type and mutant type is not feasible. On the other hand, we originally found that the ADS is correlated with the lifespan of the corresponding mother cell in wild type. Hence, a semiparametric Bayesian quantile regression method where lifetime of the mother cell is taken as covariate is developed to estimate the 95% confidence curve of ADS in wild type and then ADS of mutant type is classified as abnormal if outside the corresponding confidence interval. A high accuracy of our method is demonstrated by a large-scale simulation study. Real data analysis shows that ADS is related to gene function and expression quantitatively.",10.1089/cmb.2018.0246,32,yes,yes,no,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,no,yes,yes,yes,yes,no,yes,yes,no,yes,yes,yes,no,no,no,yes,yes,
J,"Osakada, T; Itakura, T; Kenmochi, R; Touhara, K",A sexual rejection peptide: potential use for controlling mouse overpopulation,"Exocrine gland-secreting peptide 22 (ESP22) is a 10-kDa protein secreted in tears of juvenile mice. ESP22 inhibits sexual behaviors in adults, leading to a reduction in reproduction rate. We herein identified the 24 amino acid sequence within ESP22 that was essential for exhibiting sexual rejection activity. This synthesizable peptide can be useful for controlling mouse overpopulation.",10.1080/09168451.2018.1554427,33,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,yes,yes,
J,"Takahashi, M; Arimura, GI; Morikawa, H",Dual nitrogen species involved in foliar uptake of nitrogen dioxide in <i>Arabidopsis thaliana</i>,"Foliar uptake of nitrogen dioxide (NO2) is governed by its reactive absorption mechanism, by which NO2 molecules diffuse through cell wall layers and simultaneously react with apoplastic ascorbate to form nitrous acid, which freely diffuses across plasmalemma. However, whether free diffusion of nitrous acid is the sole mechanism of foliar uptake of NO2 remains unknown. The involvement of ammonia-inhibitable nitrite transporters in the foliar uptake of NO2, as reported in nitrite transport in Arabidopsis roots, is also unknown. In this study, we treated Arabidopsis thaliana leaves with methionine sulfoximine (MSX) to inhibit incorporation of ammonia into glutamate and exposed them to 4 ppm N-15-labeled NO2 for 4 h in light followed by quantification of total nitrogen, reduced nitrogen, and ammonia nitrogen derived from NO2 using mass spectrometry and capillary electrophoresis. The total nitrogen derived from NO2 in leaves without MSX treatment was 587.0 nmol NO2/g fresh weight, of which more than 65% was recovered as reduced nitrogen. In comparison, MSX treatment decreased the total nitrogen and reduced nitrogen derived from NO2 by half. Thus, half of the foliar uptake of NO2 is not attributable to passive diffusion of nitrous acid but to ammonia-inhibitable nitrite transport. Foliar uptake of NO2 is mediated by a dual mechanism in A. thaliana: nitrous acid-free diffusion and nitrite transporter-mediated transport.",10.1080/15592324.2019.1582263,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,"Taniguchi, H; Akiyama, N; Ishihara, K",Effects of dietary protein contents and habitual endurance exercise on supplemental leucine oxidation in mice,"The effects of dietary protein contents and regular exercise on the oxidation of supplemented leucine were examined. In the short-term study, male BALB/cCrSlc mice were fed diets containing 0, 10, 20, 35, and 60% protein: energy ratios for 1 week. In the long-term study, exercised and sedentary mice were fed diets containing 20, 35, and 60% protein ratios for 9 weeks. After the feeding periods, the mice were a bolus administered oral supplements of l-[1-C-13] leucine. Expired gas was analyzed, and oxidized leucine was expressed as a relative (CO2)-C-13/(CO2)-C-12 ratio. In the short-term study, the peak (CO2)-C-13/(CO2)-C-12 ratio significantly increased with diet protein concentrations. Moreover, the long-term study also showed that the peak (CO2)-C-13/(CO2)-C-12 ratio was significantly increased by high protein diets in both exercised and sedentary mice. Our results indicate that supplemental leucine oxidation is associated with consumption of a high-protein diet, irrespective of exercise status.",10.1080/09168451.2018.1559026,35,yes,yes,no,no,yes,no,yes,no,yes,no,yes,yes,yes,no,yes,yes,yes,yes,no,yes,no,no,yes,yes,yes,yes,no,no,yes,yes,no,
J,"Lee, YR; Hwang, E; Jang, YJ",Involvement of p38 Activation and Mitochondria in Death of Human Leukemia Cells Induced by an Agonistic Human Monoclonal Antibody Fab Specific to TRAIL Receptor 1,"The tumor necrosis factor-related apoptosis-inducing ligand (TRAIL) induces cancer cell death with minimal damage to normal cells; however, some cancer cells are resistant to TRAIL. TRAIL resistance may be overcome by agonistic antibodies to TRAIL receptors. In this study, we report the toxic effects of a novel recombinant agonistic human anti-TRAIL receptor 1 (DR4) monoclonal antibody Fab fragment, DR4-4, on various TRAIL-resistant and -sensitive cancer cell lines. The mechanisms of DR4-4 Fab-induced cell death in a human T cell leukemia cell line (Jurkat) were investigated using cell viability testing, immunoblotting, immunoassays, flow cytometry, and morphological observation. DR4-4 Fab-induced caspase-independent necrosis was observed to occur in Jurkat cells in association with p38 mitogen-activated protein kinase activation, cellular FLICE (FADD-like IL-1-converting enzyme)-inhibitory protein degradation, decreased mitochondrial membrane potential, and increased mitochondrial reactive oxygen species production. Increased cytotoxic effects of DR4-4 Fab were observed in combination with TRAIL or -irradiation. Our results indicate that the novel DR4-4 Fab might overcome TRAIL-resistance and induce death in leukemia cells via cellular mechanisms different from those activated by TRAIL. DR4-4 Fab may have application as a potential therapeutic antibody fragment in single or combination therapy for cancer.",10.3390/ijms20081967,36,yes,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,no,no,no,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no,no,yes,yes,yes,
J,"Steinmetz, EL; Dewald, DN; Luxem, N; Walldorf, U","Drosophila Homeodomain-Interacting Protein Kinase (Hipk) Phosphorylates the Homeodomain Proteins Homeobrain, Empty Spiracles, and Muscle Segment Homeobox","The Drosophila homeodomain-interacting protein kinase (Hipk) is the fly representative of the well-conserved group of HIPKs in vertebrates. It was initially found through its characteristic interactions with homeodomain proteins. Hipk is involved in a variety of important developmental processes, such as the development of the eye or the nervous system. In the present study, we set Hipk and the Drosophila homeodomain proteins Homeobrain (Hbn), Empty spiracles (Ems), and Muscle segment homeobox (Msh) in an enzyme-substrate relationship. These homeoproteins are transcription factors that function during Drosophila neurogenesis and are, at least in part, conserved in vertebrates. We reveal a physical interaction between Hipk and the three homeodomain proteins in vivo using bimolecular fluorescence complementation (BiFC). In the course of in vitro phosphorylation analysis and subsequent mutational analysis we mapped several Hipk phosphorylation sites of Hbn, Ems, and Msh. The phosphorylation of Hbn, Ems, and Msh may provide further insight into the function of Hipk during development of the Drosophila nervous system.",10.3390/ijms20081931,37,yes,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,no,yes,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,,
J,"Alkhateeb, A; Voss, P; Zeitouni, A; de-Villers-Sidani, E",Reversible external auditory canal ligation (REACL): A novel surgical technique to induce transient and reversible hearing loss in developing rats,"Background: Cases of sensory loss provide an excellent model to study the plastic nature of cortical sensory systems. Models of reversible sensory loss are particularly useful for establishing the timeline of various critical periods for cortical plasticity. However, there currently is an absence of adequate methods to produce reversible hearing loss in neonatal and developing rodents. New method: We propose a novel and reversible adaptation of an existing surgical technique-external auditory canal ligation (EACL)-that produces a reliable and moderate hearing loss. Results: Auditory brainstem responses (ABRs) were used to measure both the magnitude of the hearing loss induced by EACL and the auditory thresholds following hearing restoration. The EACL and reopening procedures, as assessed by visual inspection, had success rates of 81% and 78%, respectively. The average hearing thresholds, as assessed with ABRs, increased by nearly 40 decibels across all tested frequencies. Hearing thresholds returned to normal levels following the reopening procedure. Comparison with existing methods: Our procedure yields similar benefits to other methods, such as producing a reliable and moderate hearing loss that is entirely reversible. Furthermore, to our knowledge, it is the first that can be performed in neonatal rodents, thus allowing researchers the opportunity to assess the effects of sensory loss on behavior and cortical neurophysiology during developmental critical periods. Conclusion: Our modified technique of reversible external auditory canal ligation offers an easy, and reliable method to induce a transient state of hearing loss that mimics naturally occurring congenital conductive hearing loss.",10.1016/j.jneumeth.2019.02.011,38,yes,no,yes,yes,no,no,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,
J,"Altin, Z; Diniz, G; Çolak, A; Koyuncu, B; Özer, S; Aslan, F; Ünsal, B",Influence of pegylated interferon and ribavirin on insulin resistance and metabolic factors in chronic hepatitis C,"Background: In this study it was aimed to evaluate the effect of pegylated interferon alfa-2a/2b and ribavirin, which are used for treatment of chronic hepatitis C (CHC), on insulin resistance and metabolic factors. Materials and methods: A total of 104 CHC patients aged 20-75 years with available serum insulin data at 0 and 48 weeks, and hepatitis C virus (HCV)-RNA data at 0,12, 24, 48 and 72 weeks were included in the study. All clinical parameters were assessed according to the therapy response. Results: Among 104 patients, sustained virologic response (SVR) was achieved in 55 cases. A statistically significant difference was noted between SVR and non-SVR groups regarding gamma-glutamyltranspeptidase (GGT), insulin level plus homeostasis model assessment (HOMA) score and insulin resistance at week 48, log HCV-RNA and stage of fibrosis. Conclusion: Insulin resistance is accepted to have a negative effect on SVR. Insulin resistance may improve once SVR is achieved. Presence of IR at week 48 has been found associated with SVR. In this context, it can be advocated that insulin resistance at week 48 may be a predictive factor for prediction of SVR at week 72.",10.1515/tjb-2018-0163,39,yes,no,no,no,yes,no,yes,no,yes,no,yes,yes,yes,no,no,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,no,no,yes,no,no,
J,"Arakaki, T; Barello, G; Ahmadian, Y",Inferring neural circuit structure from datasets of heterogeneous tuning curves,"Tuning curves characterizing the response selectivities of biological neurons can exhibit large degrees of irregularity and diversity across neurons. Theoretical network models that feature heterogeneous cell populations or partially random connectivity also give rise to diverse tuning curves. Empirical tuning curve distributions can thus be utilized to make model-based inferences about the statistics of single-cell parameters and network connectivity. However, a general framework for such an inference or fitting procedure is lacking. We address this problem by proposing to view mechanistic network models as implicit generative models whose parameters can be optimized to fit the distribution of experimentally measured tuning curves. A major obstacle for fitting such models is that their likelihood function is not explicitly available or is highly intractable. Recent advances in machine learning provide ways for fitting implicit generative models without the need to evaluate the likelihood and its gradient. Generative Adversarial Networks (GANs) provide one such framework which has been successful in traditional machine learning tasks. We apply this approach in two separate experiments, showing how GANs can be used to fit commonly used mechanistic circuit models in theoretical neuroscience to datasets of tuning curves. This fitting procedure avoids the computationally expensive step of inferring latent variables, such as the biophysical parameters of, or synaptic connections between, particular recorded cells. Instead, it directly learns generalizable model parameters characterizing the network's statistical structure such as the statistics of strength and spatial range of connections between different cell types. Another strength of this approach is that it fits the joint high-dimensional distribution of tuning curves, instead of matching a few summary statistics picked a priori by the user, resulting in a more accurate inference of circuit properties. More generally, this framework opens the door to direct model-based inference of circuit structure from data beyond single-cell tuning curves, such as simultaneous population recordings. Author summary Neurons in the brain respond selectively to some stimuli or for some motor outputs, but not others. Even within a local brain network, neurons exhibit great diversity in their selectivity patterns. Recently, theorists have highlighted the computational importance of diverse neural selectivity. While many mechanistic circuit models are highly stylized and do not capture such diversity, models that feature biologically realistic heterogeneity in their structure do generate responses with diverse selectivities. However, traditionally only the average pattern of selectivity is matched between model and experimental data, and the distribution around the mean is ignored. Here, we provide a hitherto lacking methodology that exploits the full empirical and model distributions of response selectivites, in order to infer various structural circuit properties, such as the statistics of strength and spatial range of connections between different cell types. By applying this method to fit two circuit models from theoretical neuroscience to experimental or simulated data, we show that the proposed method can accurately and robustly infer circuit structure, and optimize a model to match the full range of observed response selectivities. Beyond neuroscience applications, the proposed framework can potentially serve to infer the structure of other biological networks from empirical functional data.",10.1371/journal.pcbi.1006816,40,yes,no,no,yes,yes,no,yes,no,no,yes,yes,no,no,no,no,no,yes,yes,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,
J,"Barshop, WD; Rayatpisheh, S; Kim, HJ; Wohlschlegel, JA",Sequential Windowed Acquisition of Reporter Masses for Quantitation-First Proteomics,"The standard approach for proteomic data acquisition of isobaric-tagged samples by mass spectrometry is data-dependent acquisition. This semistochastic, identification -first paradigm generates a wealth of peptide-level data without regard to relative abundance. We introduce a data acquisition concept called sequential windowed acquisition of reporter masses (SWARM). This approach performs quantitation first, thereby allowing subsequent acquisition decisions to be predicated on user-defined patterns of reporter ion intensities. The efficacy of this approach is validated through experiments with both synthetic mixtures of Escherichia coli ribosomes spiked into human cell lysates at known ratios and the quantitative evaluation of the human proteome's response to the inhibition of cullin-based protein ubiquitination via the small molecule MLN4924. We find that SWARM-informed parallel reaction monitoring acquisitions display effective acquisition biasing toward analytes displaying quantitative characteristics of interest, resulting in an improvement in the detection of differentially abundant analytes. The SWARM concept provides a flexible platform for the further development of new acquisition methods.",10.1021/acs.jproteome.8b00884,41,yes,no,yes,yes,yes,no,yes,yes,no,no,yes,no,yes,yes,no,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,
J,"Baturina, OA; Chernonosov, AA; Koval, VV; Morozov, IV",Assessment of the Phenylketonuria (PKU)-Associated Mutation p.R155H Biochemical Manifestations by Mass Spectrometry-Based Blood Metabolite Profiling,"Homozygous siblings with different treatment histories represent an excellent model to study both the phenotypic manifestation of mutations and the efficacy of therapy. We compared phenylketonuria (PKU) manifestations in two different gender siblings who were homozygous carriers of a rare phenylalanine hydroxylase (PAH) mutation, p.R155H, subjected to different treatments. PKU caused by mild mutations may be easily underdiagnosed if the diagnosis is based solely on the phenylalanine (Phe) blood concentration. One of the described patients is an example of this diagnostic error. For reducing diagnostic errors, we suggest the use of more elaborate methods in screening practice, in particular mass spectrometric analysis of blood metabolites, the efficiency of which is demonstrated in the present study.",10.32607/20758251-2019-11-2-42-46,42,yes,yes,no,yes,yes,no,yes,no,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,
J,"Chen, Y; Wan, Q; Jin, LQ; Yan, CL; Ding, SP",Progress About The Role of Protein Acetylation on Autophagy,"The relationship between protein post-translational modification and autophagy has become a hot topic in recent years. A series of proteins are required to participate in the process of autophagy. Protein acetylation has been demonstrated to emerge as the main regulator to autophagy. In this paper, we reviewed related findings from two perspectives. On one hand, the role of protein acetylation on autophagy has been discussed, mainly including histones, transcription factors and most of enzymes to regulate the level of AcCoA. On the other hand, we presented the advancement with the acetylome profile in the process of autophagy. Acetylase and deacetylase are the main enzymes to be responsible for protein acetylation. The relationship between these enzymes and their substrates merited to be intensively investigated in the future studies. All of data would be very valuable to explore the mechanism with autophagy.",10.16476/j.pibb.2018.0291,43,yes,yes,no,yes,yes,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,yes,yes,yes,
J,"de Brito, PE; Ribeiro, LA; Enders, BG; Nazareno, HN",Polaron formation at impurity-endowed lattices,"In semiconducting materials, lattice deformities can play the role of localizing the charge carriers. Polarons are understood as attractive interactions between charge and lattice deformations that result in a single structure composed by a charged particle surrounded by a cloud of phonons. These composite quasi-particles are vital structures when it comes to charge transport mechanism in a wide range of semiconducting materials. In the present work, we investigated the drift of an electron and the subsequent polaron formation in impurity-endowed lattices in the framework of a one-dimensional tight-binding model. Primarily, we scrutinized electronic dynamics in lattices containing two sources of disorders: a barrier and a well. The dispersion of the gamma distribution gives an idea of the extension of the disorder region in the lattice. We studied the dynamics of an injected electron interacting with the lattice vibrations where we consider, for a given degree of disorder, different velocities of the incoming particle. Our results show that there are different kinds of propagation/localization for the electron according to the assumed initial velocity. Importantly, we obtained the critical values for the impurity strength to promote the quenching of Bloch oscillations and the localization of polarons.",10.1007/s00894-019-3934-6,44,yes,no,no,no,yes,no,yes,no,yes,no,yes,yes,no,no,no,no,yes,yes,yes,yes,no,no,no,yes,yes,no,no,no,yes,yes,,
J,"Frlan, R; Hrast, M; Gobec, S",Application of the N-Dibenzyl Protective Group in the Preparation of -Lactam Pseudopeptides,"Despite the great importance of -lactam antibiotics, there is still a limited number of synthetic approaches for the formation of -lactam-containing dipeptides. In this study, we report upon the stereoselective preparation of -lactam-containing pseudopeptides, where different reaction conditions and NH2 protective groups were tested to obtain compounds that contain 3-amino-azetidin-2-one. We demonstrate that the protective group is essential for the outcome of the reaction. Successful implementation of dibenzyl-protected serine-containing dipeptides through the Mitsunobu reaction can provide the desired products at high yields and stereoselectivity.",10.3390/molecules24071261,45,yes,yes,no,no,yes,no,yes,no,yes,no,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,no,yes,yes,no,no,no,yes,yes,yes,
