Publication Type,Authors,Title,Abstract,DOI,ID,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31,rule32
J,"Smith, MC",Synthesis of mechanical networks: The inerter,"This paper is concerned with the problem of synthesis of (passive) mechanical one-port networks. One of the main contributions of this paper is the introduction of a device, which will be called the inerter, which is the true network dual of the spring. This contrasts with the mass element which, by definition, always has one terminal connected to ground. The inerter allows electrical circuits to be translated over to mechanical ones in a completely analogous way. The inerter need not have large mass. This allows any arbitrary positive-real impedance to be synthesized mechanically using physical components which may be assumed to have small mass compared to other structures to which they may be attached. The possible application of the inerter is considered to a vibration absorption problem, a suspension strut design, and as a simulated mass.",10.1109/TAC.2002.803532,25,yes,yes,no,yes,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,
J,"Mahony, R; Hamel, T; Pflimlin, JM",Nonlinear complementary filters on the special orthogonal group,"This paper considers the problem of obtaining good attitude estimates from measurements obtained from typical low cost inertial measurement units. The outputs of such systems are characterized by high noise levels and time varying additive biases. We formulate the filtering problem as deterministic observer kinematics posed directly on the special orthogonal group SO (3) driven by reconstructed attitude and angular velocity measurements. Lyapunov analysis results for the proposed observers are derived that ensure almost global stability of the observer error. The approach taken leads to an observer that we term the direct complementary filter. By exploiting the geometry of the special orthogonal group a related observer, termed the passive complementary filter, is derived that decouples the gyro measurements from the reconstructed attitude in the observer inputs. Both the direct and passive filters can be extended to estimate gyro bias online. The passive filter is further developed to provide a formulation in terms of the measurement error that avoids any algebraic reconstruction of the attitude. This leads to an observer on SO(3), termed the explicit complementary filter, that requires only accelerometer and gyro outputs; is suitable for implementation on embedded hardware; and provides good attitude estimates as well as estimating the gyro biases online. The performance of the observers are demonstrated with a set of experiments performed on a robotic test-bed and a radio controlled unmanned aerial vehicle.",10.1109/TAC.2008.923738,26,yes,no,no,no,yes,no,yes,no,yes,no,yes,yes,no,yes,no,no,yes,no,yes,no,no,no,no,yes,yes,no,no,no,yes,yes,,
J,"Youd, TL; Idriss, IM; Andrus, RD; Arango, I; Castro, G; Christian, JT; Dobry, R; Finn, WDL; Harder, LF; Hynes, ME; Ishihara, K; Koester, JP; Liao, SSC; Marcuson, WF; Martin, GR; Mitchell, JK; Moriwaki, Y; Power, MS; Robertson, PK; Seed, RB; Stokoe, KH",Liquefaction resistance of soils: Summary report from the 1996 NCEER and 1998 NCEER/NSF Workshops on Evaluation of Liquefaction Resistance of Soils,"Following disastrous earthquakes in Alaska and in Niigata, Japan in 1964, Professors H. B. Seed and I. M. Idriss developed and published a methodology termed the ""simplified procedure"" for evaluating liquefaction resistance of soils. This procedure has become a standard of practice throughout North America and much of the world. The methodology which is largely empirical, has evolved over years, primarily through summary papers by H. B. Seed and his colleagues. No general review or update of the procedure has occurred, however, since 1985, the time of the last major paper by Professor Seed and a report from a National Research Council workshop on liquefaction of soils. In 1996 a workshop sponsored by the National Center for Earthquake Engineering Research (NCEER) was convened by Professors T. L. Youd and I. M. Idriss with 20 experts to review developments over the previous 10 years. The purpose was to gain consensus on updates and augmentations to the simplified procedure. The following topics were reviewed and recommendations developed: (1) criteria based on standard penetration tests; (2) criteria based on cone penetration tests; (3) criteria based on shear-wave velocity measurements, (4) use of the Becker penetration test for gravelly soil; (4) magnitude scaling factors; (5) correction factors for overburden pressures and sloping ground; and (6) input values for earthquake magnitude and peak acceleration. Probabilistic and seismic energy analyses were reviewed but no recommendations were formulated.",10.1061/(ASCE)1090-0241(2001)127:10(817),27,yes,no,no,yes,yes,no,yes,no,yes,no,yes,yes,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,yes,yes,no,
J,"Laursen, AB; Kegnæs, S; Dahl, S; Chorkendorff, I",Molybdenum sulfides-efficient and viable materials for electro - and photoelectrocatalytic hydrogen evolution,"This perspective covers the use of molybdenum disulfide and related compounds, generally termed MoSx, as electro- or photoelectrocatalysts for the hydrogen evolution reaction (HER). State of the art solutions as well as the most illustrative results from the extensive electro- and photoelectrocatalytic literature are given. The research strategies currently employed in the field are outlined and future challenges pointed out. We suggest that the key to optimising the HER activity of MoS2 is divided into (1) increasing the catalytic activity of the active site, (2) increasing the number of active sites of the catalyst, and (3) improving the electrical contact to these sites. These postulations are substantiated by examples from the existing literature and some new results. To demonstrate the electrocatalytic properties of a highly conductive MoS2 hybrid material, we present the HER activity data for multi-wall MoS2 nanotubes on multi-wall carbon nanotubes (MWMoS2@MWCNTs). This exemplifies the typical data collected for the electrochemical HER. In addition, it demonstrates that the origin of the activity is closely related to the amount of edges in the layered MoS2. The photoelectrocatalytic HER is also discussed, based on examples from literature, with an emphasis on the use of MoSx as either (1) the co-catalyst providing the HER activity for a semiconductor, e. g. Mo3S4+ on Si or (2) MoS2 as the semiconductor with an intrinsic HER activity. Finally, suggestions for future catalyst designs are given.",10.1039/c2ee02618j,28,yes,no,yes,yes,yes,no,yes,yes,no,no,yes,no,yes,no,no,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,,
J,"Rodríguez, JD; Pérez, A; Lozano, JA",Sensitivity Analysis of <i>k</i>-Fold Cross Validation in Prediction Error Estimation,"In the machine learning field, the performance of a classifier is usually measured in terms of prediction error. In most real-world problems, the error cannot be exactly calculated and it must be estimated. Therefore, it is important to choose an appropriate estimator of the error. This paper analyzes the statistical properties, bias and variance, of the k-fold cross-validation classification error estimator (k-cv). Our main contribution is a novel theoretical decomposition of the variance of the k-cv considering its sources of variance: sensitivity to changes in the training set and sensitivity to changes in the folds. The paper also compares the bias and variance of the estimator for different values of k. The experimental study has been performed in artificial domains because they allow the exact computation of the implied quantities and we can rigorously specify the conditions of experimentation. The experimentation has been performed for two classifiers (naive Bayes and nearest neighbor), different numbers of folds, sample sizes, and training sets coming from assorted probability distributions. We conclude by including some practical recommendation on the use of k-fold cross validation.",10.1109/TPAMI.2009.187,29,yes,no,yes,no,yes,no,yes,yes,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,no,no,no,no,yes,yes,no,no,no,yes,yes,
J,"Kruth, JP; Froyen, L; Van Vaerenbergh, J; Mercelis, P; Rombouts, M; Lauwers, B",Selective laser melting of iron-based powder,"Selective laser melting (SLM) is driven by the need to process near full density objects with mechanical properties comparable to those of bulk materials. During the process the powder particles are completely molten by the laser beam. The resulting high density allows avoiding lengthy post-processing as required with selective laser sintering (SLS) of metal powders. Unlike SLS, SLM is more difficult to control. Because of the large energy input of the laser beam and the complete melting of particles problems like balling, residual stresses and deformation occur. This paper will describe SLM applied to a mixture of different types of particles (Fe, Ni, Cu and Fe3P) specially developed for SLM. The different appearing phenomenons are discussed and the process optimization is described. The latter includes an appropriate process parameter adjustment and the application of special scanning strategies. Resulting parts are characterized by their microstructure, density and mechanical properties. (C) 2004 Elsevier B.V. All rights reserved.",10.1016/j.jmatprotec.2003.11.051,30,yes,yes,no,yes,yes,no,no,no,yes,no,yes,yes,yes,no,no,yes,yes,no,no,yes,no,no,no,yes,no,yes,no,no,yes,yes,no,
J,"Hutmacher, DW; Schantz, T; Zein, I; Ng, KW; Teoh, SH; Tan, KC",Mechanical properties and cell cultural response of polycaprolactone scaffolds designed and fabricated via fused deposition modeling,"A number of different processing techniques have been developed to design and fabricate three-dimensional (3D) scaffolds for tissue-engineering applications. The imperfection of the current techniques has encouraged the use of a rapid prototyping technology known as fused deposition modeling (FDM). Our results show that FDM allows the design and fabrication of highly reproducible bioresorbable 3D scaffolds with a fully interconnected pore network. The mechanical properties and in vitro biocompatibility of polycaprolactone scaffolds with a porosity of 61 +/- 1% and two matrix architectures were studied. The honeycomblike pores had a size falling within the range of 360 x 430 x 620 mum. The scaffolds with a 0/60/120 degrees lay-down pattern had a compressive stiffness and a 1% offset yield strength in air of 41.9 +/- 3.5 and 3.1 +/- 0.1 MPa, respectively, and a compressive stiffness and a 1% offset yield strength in simulated physiological conditions (a saline solution at 37 degreesC) of 29.4 +/- 4.0 and 2.3 +/- 0.2 MPa, respectively. In comparison, the scaffolds with a 0/72/144/36/108 degrees lay-down pattern had a compressive stiffness and a 1% offset yield strength in air of 20.2 +/- 1.7 and 2.4 +/- 0.1 MPa, respectively, and a compressive stiffness and a 1% offset yield strength in simulated physiological conditions (a saline solution at 37 degreesC) of 21.5 +/- 2.9 and 2.0 +/- 0.2 MPa, respectively. Statistical analysis confirmed that the five-angle scaffolds had significantly lower stiffness and 1% offset yield strengths under compression loading than those with a three-angle pattern under both testing conditions (p less than or equal to 0.05). The obtained stress-strain curves for both scaffold architectures demonstrate the typical behavior of a honeycomb structure undergoing deformation. In vitro studies were conducted with primary human fibroblasts and periosteal cells. Light, environmental scanning electron, and confocal laser microscopy as well as immunohistochemistry showed cell proliferation and extracellular matrix production on the polycaprolactone surface in the Ist culturing week. Over a period of 3-4 weeks in a culture, the fully interconnected scaffold architecture was completely 3D-filled by cellular tissue. Our cell culture study shows that fibroblasts and osteoblast-like cells can proliferate, differentiate, and produce a cellular tissue in an entirely interconnected 3D polycaprolactone matrix. (C) 2001 John Wiley & Sons, Inc.",10.1002/1097-4636(200105)55:2<203::AID-JBM1007>3.0.CO;2-7,31,yes,no,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,no,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,yes,yes,yes,
J,"Zhang, ZX; Liu, QJ; Wang, YH",Road Extraction by Deep Residual U-Net,"Road extraction from aerial images has been a hot research topic in the field of remote sensing image analysis. In this letter, a semantic segmentation neural network, which combines the strengths of residual learning and U-Net, is proposed for road area extraction. The network is built with residual units and has similar architecture to that of U-Net. The benefits of this model are twofold: first, residual units ease training of deep networks. Second, the rich skip connections within the network could facilitate information propagation, allowing us to design networks with fewer parameters, however, better performance. We test our network on a public road data set and compare it with U-Net and other two state-of-the-art deep-learning-based road extraction methods. The proposed approach outperforms all the comparing methods, which demonstrates its superiority over recently developed state of the arts.",10.1109/LGRS.2018.2802944,32,yes,yes,no,no,yes,no,yes,yes,no,no,yes,no,no,no,no,no,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,no,no,yes,yes,
J,"Hu, M; Mi, BX",Enabling Graphene Oxide Nanosheets as Water Separation Membranes,"We report a novel procedure to synthesize a new type of water separation membrane using graphene oxide (GO) nanosheets such that water can flow through the nanochannels between GO layers while unwanted solutes are rejected by size exclusion and charge effects. The GO membrane was made via layer-by-layer deposition of GO nanosheets, which were cross-linked by 1,3,5-benzenetricarbonyl trichloride, on a polydopamine-coated polysulfone support. The cross-linking not only provided the stacked GO nanosheets with the necessary stability to overcome their inherent dispensability in water environment but also fine-tuned the charges, functionality, and spacing of the GO nanosheets. We then tested the membranes synthesized with different numbers of GO layers to demonstrate their interesting water separation performance. It was found that the GO membrane flux ranged between 80 and 276 LMH/MPa, roughly 4-10 times higher than that of most commercial nanofiltration membranes. Although the GO membrane in the present development stage had a relatively low rejection (6-46%) of monovalent and divalent salts, it exhibited a moderate rejection (46-66%) of Methylene blue and a high rejection (93-95%) of Rhodamine-WT. We conclude the paper by emphasizing that the facile synthesis of a GO membrane exploiting the ideal properties of inexpensive GO materials offers a myriad of opportunities to modify its physicochemical properties, potentially making the GO membrane a next-generation, cost-effective, and sustainable alternative to the long-existing thin-film composite polyamide membranes for water separation applications.",10.1021/es400571g,33,yes,no,no,no,yes,no,yes,yes,no,yes,yes,yes,no,no,no,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,,
J,"McLellan, BC; Williams, RP; Lay, J; van Riessen, A; Corder, GD",Costs and carbon emissions for geopolymer pastes in comparison to ordinary portland cement,"Geopolymer concrete is seen as a potential alternative to standard concrete, and an opportunity to convert a variety of waste streams into useful by-products. One key driver in geopolymer development is the desire to reduce greenhouse gas emissions from the production of concrete products. This paper presents an examination of the lifecycle cost and carbon impacts of Ordinary Portland Cement (OPC) and geopolymers in an Australian context, with an identification of some key challenges for geopolymer development. The results of the examination show that there is wide variation in the calculated financial and environmental ""cost"" of geopolymers, which can be beneficial or detrimental depending on the source location, the energy source and the mode of transport. Some case study geopolymer concrete mixes based on typical Australian feedstocks indicate potential for a 44-64% reduction in greenhouse gas emissions while the financial costs are 7% lower to 39% higher compared with OPC. (C) 2011 Elsevier Ltd. All rights reserved.",10.1016/j.jclepro.2011.02.010,34,yes,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,no,no,yes,yes,yes,no,yes,no,no,yes,yes,yes,yes,no,yes,no,yes,no,
J,"Williams, JM; Adewunmi, A; Schek, RM; Flanagan, CL; Krebsbach, PH; Feinberg, SE; Hollister, SJ; Das, S",Bone tissue engineering using polycaprolactone scaffolds fabricated via selective laser sintering,"Polycaprolactone (PCL) is a bioresorbable polymer with potential applications for bone and cartilage repair. In this work, porous PCL scaffolds were computationally designed and then fabricated via selective laser sintering (SLS), a rapid prototyping technique. The microstructure and mechanical properties of the fabricated scaffolds were assessed and compared to the designed porous architectures and computationally predicted properties. Scaffolds were then seeded with bone morphogenetic protein-7 (BMP-7) transduced fibroblasts and implanted subcutaneously to evaluate biological properties and to demonstrate tissue in-growth. The work done illustrates the ability to design and fabricate PCL scaffolds with porous architecture that have sufficient mechanical properties for bone tissue engineering applications using SLS. Compressive modulus and yield strength values ranged from 52 to 67 MPa and 2.0 to 3.2 Mpa, respectively, lying within the lower range of properties reported for human trabecular bone. Finite element analysis (FEA) results showed that mechanical properties of scaffold designs and of fabricated scaffolds can be computationally predicted. Histological evaluation and micro-computed tomography (mu CT) analysis of implanted scaffolds showed that bone can be generated in vivo. Finally, to demonstrate the clinical application of this technology, we designed and fabricated a prototype mandibular condyle scaffold based on an actual pig condyle. The integration of scaffold computational design and free-form fabrication techniques presented here could prove highly useful for the construction of scaffolds that have anatomy specific exterior architecture derived from patient CT or MRI data and an interior porous architecture derived from computational design optimization. (C) 2005 Elsevier Ltd. All rights reserved.",10.1016/j.biomaterials.2004.11.057,35,yes,no,no,no,yes,no,yes,no,yes,no,yes,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,
J,"Intanagonwiwat, C; Govindan, R; Estrin, D; Heidemann, J; Silva, F",Directed diffusion for wireless sensor networking,"Advances in processor, memory, and radio technology will enable small and cheap nodes capable of sensing, communication, and computation. Networks of such nodes can coordinate to perform distributed sensing of environmental phenomena. In this paper, we explore the directed-diffusion paradigm for such coordination. Directed diffusion is data-centric in that all communication is for named data. All nodes in a directed-diffusion-based network are application aware. This enables diffusion to achieve energy savings by selecting empirically good paths and by caching and processing data in-network (e.g., data aggregation). We explore and evaluate the use of directed diffusion for a simple remote-surveillance sensor network analytically and experimentally. Our evaluation indicates that directed diffusion can achieve significant energy savings and can outperform idealized traditional schemes (e.g., omniscient multicast) under the investigated scenarios.",10.1109/TNET.2002.808417,36,yes,yes,no,yes,yes,no,yes,yes,no,no,yes,no,no,no,no,yes,yes,yes,yes,no,yes,yes,no,yes,yes,yes,yes,yes,no,yes,yes,
J,"Haryanto, A; Fernando, S; Murali, N; Adhikari, S",Current status of hydrogen production techniques by steam reforming of ethanol: A review,"Hydrogen is considered to be the most viable energy carrier for the future. Producing hydrogen from ethanol steam reforming would not only be environmentally friendly but also would open new opportunities for utilization of renewable resources, which are globally available. This paper reviews the current state of the steam reforming process of ethanol, examines different catalysts, and, finally, makes a comparative analysis. Different catalysts have been used for the steam reforming of ethanol. Depending on the type of catalysts, reaction conditions, and the catalyst preparation method, ethanol conversion and hydrogen production vary greatly. It was observed that Co/ZnO, ZnO, Rh/Al2O3, RIVCeO2, and Ni/La2O3-Al2O3 performed the best, in regard to the steam reforming of ethanol. Currently, hydrogen production from ethanol steam reforming is still in the research and development stage.",10.1021/ef0500538,37,yes,no,yes,yes,yes,no,yes,no,yes,yes,yes,yes,no,no,no,no,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no,no,yes,no,no,
J,"Aumann, HH; Chahine, MT; Gautier, C; Goldberg, MD; Kalnay, E; McMillin, LM; Revercomb, H; Rosenkranz, PW; Smith, WL; Staelin, DH; Strow, LL; Susskind, J","AIRS/AMSU/HSB on the aqua mission: Design, science objectives, data products, and processing systems","The Atmospheric Infrared Sounder (AIRS), the Advanced Microwave Sounding Unit (AMSU), and the Humidity Sounder for Brazil (HSB) form an integrated cross-track scanning temperature and humidity sounding system on the Aqua satellite of the Earth Observing System (EOS). AIRS is an infrared spectrometer/radiometer that covers the 3.7-15.4-tim spectral range with 2378 spectral channels. AMSU is a 15-channel microwave radiometer operating between 23 and 89 GHz. HSB is a four-channel microwave radiometer that makes measurements between 150 and 190 GHz. In addition to supporting the National Aeronautics and Space Administration's interest in process study and climate research, AIRS is the first hyperspectral infrared radiometer designed to support the operational requirements for medium-range weather forecasting of the National Ocean and Atmospheric Administration's National Centers for Environmental Prediction (NCEP) and other numerical weather forecasting centers. AIRS, together with the AMSU and HSB microwave radiometers, will achieve global retrieval accuracy of better than 1 K in the lower troposphere under clear and partly cloudy conditions. This paper presents an overview of the science objectives, AIRS/AMSU/HSB data products, retrieval algorithms, and the ground-data processing concepts. The EOS Aqua was launched on May 4, 2002 from Vandenberg AFB, CA, into a 705-km-high, sun-synchronous orbit. Based on the excellent radiometric and spectral performance demonstrated by AIRS during prelaunch testing, which has by now been verified during on-orbit testing, we expect the assimilation of AIRS data into the numerical weather forecast to result in significant forecast range and reliability improvements.",10.1109/TGRS.2002.808356,38,yes,no,no,yes,yes,no,no,no,no,yes,yes,no,yes,yes,yes,yes,yes,no,no,no,no,no,yes,yes,yes,yes,yes,no,yes,yes,yes,
J,"Wang, SQ; Tuor, T; Salonidis, T; Leung, KK; Makaya, C; He, T; Chan, K",Adaptive Federated Learning in Resource Constrained Edge Computing Systems,"Emerging technologies and applications including Internet of Things, social networking, and crowd-sourcing generate large amounts of data at the network edge. Machine learning models are often built from the collected data, to enable the detection, classification, and prediction of future events. Due to bandwidth, storage, and privacy concerns, it is often impractical to send all the data to a centralized location. In this paper, we consider the problem of learning model parameters from data distributed across multiple edge nodes, without sending raw data to a centralized place. Our focus is on a generic class of machine learning models that are trained using gradient-descent-based approaches. We analyze the convergence bound of distributed gradient descent from a theoretical point of view, based on which we propose a control algorithm that determines the best tradeoff between local update and global parameter aggregation to minimize the loss function under a given resource budget. The performance of the proposed algorithm is evaluated via extensive experiments with real datasets, both on a networked prototype system and in a larger-scale simulated environment. The experimentation results show that our proposed approach performs near to the optimum with various machine learning models and different data distributions.",10.1109/JSAC.2019.2904348,39,yes,no,yes,no,yes,no,yes,yes,no,yes,yes,no,no,yes,no,no,yes,yes,yes,no,no,no,no,yes,yes,no,no,no,yes,yes,,
B,"Kim, H; Tadesse, Y; Priya, S",Piezoelectric Energy Harvesting,"This chapter provides the introductory information on piezoelectric energy harvesting covering various aspects such as modeling, selection of materials, vibration harvesting device design using bulk and MEMS approach, and energy harvesting circuits. All these characteristics are illustrated through selective examples. A simple step-by-step procedure is presented to design the cantilever beam based energy harvester by incorporating piezoelectric material at maximum stress points in first and second resonance modes. Suitable piezoelectric material for vibration energy harvesting is characterized by the large magnitude of product of the piezoelectric voltage constant (g) and the piezoelectric strain constant (d) given as (d . g). The condition for obtaining large magnitude of d.g has been shown to be as vertical bar d vertical bar = epsilon(n), where E is the permittivity of the material and n is a material parameter having, lower limit of 0.5. The material can be in the form of polycrystalline ceramics, textured ceramics, thin films, and polymers. A brief coverage of various material systems is provided in all these categories. Using these materials different transducer structures can be fabricated depending upon the desired frequency and vibration amplitude such as multilayer, MFC, bimorph, amplified piezoelectric actuator, QuickPack, rainbow, cymbal, and moonie. The concept of multi modal energy harvesting is introduced at the end of the chapter. This concept provides the opportunity for further enhancement of power density by combining two different energy-harvesting schemes in one system such that one assists the other.",10.1007/978-0-387-76464-1_1,40,yes,no,no,no,yes,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,no,
J,"Hessel, V; Löwe, H; Schönfeld, F",Micromixers -: a review on passive and active mixing principles,"A review on microstructured mixer devices and their mixing principles concerning miscible liquids (and gases) is given. This is supplemented by the description of typical mixing element designs, methods for mixing characterisation, and application fields. The mixing principles applied can be divided in two classes relying either on the pumping energy or provision of other external energy to achieve mixing, termed passive and active mixing, respectively. As far as passive mixing is concerned, devices and techniques such as Y- and T-type flow-, multi-laminating-, split-and-recombine-, chaotic-, jet colliding-, recirculation flow-mixers and others are discussed. Active mixing can be accomplished by time-pulsing flow owing to a periodical change of pumping energy or electrical fields, acoustic fluid shaking, ultrasound. electrowetting-based droplet shaking, microstirrers, and others. (c) 2005 Elsevier Ltd. All rights reserved.",10.1016/j.ces.2004.11.033,41,yes,yes,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,yes,
J,"Jinno, M; Takara, H; Kozicki, B; Tsukishima, Y; Sone, Y; Matsuoka, S","Spectrum-Efficient and Scalable Elastic Optical Path Network: Architecture, Benefits, and Enabling Technologies","The sustained growth of data traffic volume calls for an introduction of an efficient and scalable transport platform for links of 100 Gb/s and beyond in the future optical network. In this article, after briefly reviewing the existing major technology options, we propose a novel, spectrum-efficient, and scalable optical transport network architecture called SLICE. The SLICE architecture enables sub-wavelength, super-wavelength, and multiple-rate data traffic accommodation in a highly spectrum-efficient manner, thereby providing a fractional bandwidth service. Dynamic bandwidth variation of elastic optical paths provides network operators with new business opportunities offering cost-effective and highly available connectivity services through time-dependent bandwidth sharing, energy-efficient network operation, and highly survivable restoration with bandwidth squeezing. We also discuss an optical orthogonal frequency-division multiplexing-based flexible-rate transponder and a bandwidth-variable wavelength cross-connect as the enabling technologies of SLICE concept. Finally, we present the performance evaluation and technical challenges that arise in this new network architecture.",10.1109/MCOM.2009.5307468,42,yes,yes,no,yes,yes,no,yes,no,no,yes,yes,no,no,no,no,yes,yes,no,yes,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,
J,"Hokayem, PF; Spong, MW",Bilateral teleoperation: An historical survey,"This survey addresses the subject of bilateral teleoperation, a research stream with more than 50 years of history and one that continues to be a fertile ground for theoretical exploration and many applications. We focus on the control theoretic approaches that have been developed to address inherent control problems such as delays and information loss. Exposure to several concurrent applications is provided, and possible future trends are outlined. (c) 2006 Elsevier Ltd. All rights reserved.",10.1016/j.automatica.2006.06.027,43,yes,yes,no,yes,yes,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,yes,no,yes,
J,"Baena, JD; Bonache, J; Martín, F; Sillero, RM; Falcone, F; Lopetegi, T; Laso, MAG; García-García, J; Gil, I; Portillo, MF; Sorolla, M",Equivalent-circuit models for split-ring resonators and complementary split-ring resonators coupled to planar transmission lines,"In this paper, a new approach for the development of planar metamaterial structures is developed. For this purpose, split-ring resonators (SRRs) and complementary split-ring resonators (CSRRs) coupled to planar transmission lines are investigated. The electromagnetic behavior of these elements, as well as their coupling to the host transmission line, are studied, and analytical equivalent-circuit models are proposed for the isolated and coupled SRRs/CSRRs. From these models, the stopband/passband characteristics of the analyzed SRR/CSRR loaded transmission lines are derived. It is shown that, in the long wavelength limit, these stopbands/passbands can be interpreted as due to the presence of negative/positive values for the effective 6 and mu of the line. The proposed analysis is of interest in the design of compact microwave devices based on the metamaterial concept.",10.1109/TMTT.2005.845211,44,yes,yes,no,yes,yes,no,yes,no,yes,no,yes,yes,no,no,no,no,yes,yes,no,yes,yes,no,no,yes,yes,yes,no,yes,yes,yes,yes,
J,"Stankovic, JA",Research Directions for the Internet of Things,"Many technical communities are vigorously pursuing research topics that contribute to the Internet of Things (IoT). Nowadays, as sensing, actuation, communication, and control become even more sophisticated and ubiquitous, there is a significant overlap in these communities, sometimes from slightly different perspectives. More cooperation between communities is encouraged. To provide a basis for discussing open research problems in IoT, a vision for how IoT could change the world in the distant future is first presented. Then, eight key research topics are enumerated and research problems within these topics are discussed.",10.1109/JIOT.2014.2312291,45,yes,no,yes,no,yes,no,yes,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,,
J,"Lindstrom, AB; Strynar, MJ; Libelo, EL","Polyfluorinated Compounds: Past, Present, and Future","Interest and concern about polyfluorinated compounds (PFCs), such as perfluorooctane sulfonate (PFOS), perfluorooctanoic acid (PFOA), and an increasing number of other related compounds is growing as more is learned about these ubiquitous anthropogenic substances. Many of these compounds can be toxic, and they are regularly found in the blood of animals and humans worldwide. A great deal of research has been conducted in this area, but a surprising amount remains unknown about their distribution in the environment and how people ultimately become exposed. The utility of these compounds seems to ensure their continued use in one form or another for the foreseeable future, presenting a long-term challenge to scientists, industry leaders, and public health officials worldwide.",10.1021/es2011622,46,yes,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,yes,no,no,
J,"Njoku, EG; Jackson, TJ; Lakshmi, V; Chan, TK; Nghiem, SV",Soil moisture retrieval from AMSR-E,"The Advanced Microwave Scanning Radiometer (AMSR-E) on the Earth Observing System (EOS) Aqua satellite was launched on May 4, 2002. The AMSR-E instrument provides a potentially improved soil moisture sensing capability over previous spaceborne radiometers such as the Scanning Multichannel Microwave Radiometer and Special Sensor Microwave/Imager due to its combination of low frequency and higher spatial resolution (approximately 60 km at 6.9 GHz). The AMSR-E soil moisture retrieval approach and its implementation are described in this paper. A postlaunch validation program is in progress that will provide evaluations of the retrieved soil moisture and enable improved hydrologic applications of the data. Key aspects of the validation program include assessments of the effects on retrieved soil moisture of variability in vegetation water content, surface temperature, and spatial heterogeneity. Examples of AMSR-E brightness temperature observations over land are shown from the first few months of instrument operation, indicating general features of global vegetation and soil moisture variability. The AMSR-E sensor calibration and extent of radio frequency interference are currently being assessed, to be followed by quantitative assessments of the soil moisture retrievals. The AMSR-E instrument was developed by the National Space Development Agency of Japan (NASDA) and provided to the U.S. National Aeronautics. and Space Administration. A similar instrument was launched in December 2002 on NASDA's ADEOS-II satellite.",10.1109/TGRS.2002.808243,47,yes,no,no,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,no,yes,no,no,yes,yes,no,no,no,yes,yes,no,
J,"Govindaraju, RS",ARTIFICIAL NEURAL NETWORKS IN HYDROLOGY. I: PRELIMINARY CONCEPTS,"In this two-part series, the writers investigate the role of artificial neural networks (ANNs) in hydrology. ANNs are gaining popularity, as is evidenced by the increasing number of papers on this topic appearing in hydrology journals, especially over the last decade. In terms of hydrologic applications, this modeling tool is still in its nascent stages. The practicing hydrologic community is just becoming aware of the potential of ANNs as an alternative modeling tool. This paper is intended to serve as an introduction to ANNs for hydrologists. Apart from descriptions of various aspects of ANNs and some guidelines on their usage, this paper offers a brief comparison of the nature of ANNs and other modeling philosophies in hydrology. A discussion on the strengths and limitations of ANNs brings out the similarities they have with other modeling approaches, such as the physical model.",,48,yes,no,yes,yes,yes,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,
