Publication Type,Authors,Title,Abstract,DOI,ID,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31,rule32
J,"Takahashi, T; Otani, M; Muroi, M; Irikura, K; Matsuo, M; Yamada, A; Habuka, H; Ishida, Y; Ikeda, S; Hara, S",Quartz crystal microbalance for real-time monitoring chlorosilane gas transport in slim vertical cold wall chemical vapor deposition reactor,"Chlorosilane gas transport in ambient hydrogen in a slim vertical cold wall chemical vapor deposition reactor was real-time monitored using a quartz crystal microbalance (QCM) using its behaviour responding to the properties of the gas mixture. The QCM frequency quickly decreased by introducing the trichlorosilane gas, while it slowly decreased by the dichlorosilane gas. The QCM frequency behavior was explained by the gas flow condition, such as the plug flow and recirculating flow, in the reactor. The relationship was consistent with the gas flow calculations, because the heavy and light gases could directly flow downward and recirculate, respectively, in the chamber due to natural convection. The information obtained from the QCM frequency behavior is expected to be utilized for the real-time gas monitoring and for the process design.",10.1016/j.mssp.2019.104759,25,yes,yes,no,no,yes,no,yes,no,yes,no,yes,yes,no,yes,yes,yes,yes,yes,no,yes,no,no,no,yes,yes,yes,no,no,yes,yes,no,
J,"Wu, YM; Cheng, HB; Wen, YF",Suppression of zero-order term and twin-image in in-line digital holography by a single hologram,"Suppressing zero-order term and twin-image is a crucial technique in in-line digital holography, which can obtain more accurate reconstructed images. A robust and effective algorithm to suppress zero-order term and twin-image in in-line digital holography is proposed in this paper, which combines a phase retrieval method and spatial spectrum filtering in a single hologram. In order to more accurately distinguish the effective information and noise information (zero-order term and twin-images), we propose a synthetic threshold condition of frequency domain and spatial domain in the iterative process. Several experiments have been carried out to validate the effectiveness of the proposed algorithm. The results demonstrate that the proposed algorithm not only has better visual effects, but also has a better accuracy.",10.1088/1361-6501/ab4b31,26,yes,yes,no,no,yes,no,yes,yes,no,no,yes,no,no,no,no,yes,yes,yes,yes,no,no,no,no,yes,yes,no,no,no,yes,yes,,
J,"Wu, ZQ; Sogabe, Y; Arimitsu, Y",Golf Clubhead Optimization Based on Contribution of Eigenmodes,"This study is aimed to optimize a golf clubhead for the purposes of maximizing the driving distance. Since the sensitivity-based approaches cannot be applied in impact problem, the authors developed an optimization system by using basis vector method. The relation between the eigenfrequencies and the coefficient of restitution is examined with finite element method (FEM) models numerically at first. Based on evaluating the contribution of eigenmodes, the authors proposed an approach to create the basis vectors using the sensitivity functions of eigenvalues. Computational results are presented for demonstrating the effectiveness of the proposed approach.",10.1142/S0219876218430077,27,yes,yes,no,no,yes,yes,yes,yes,no,no,yes,yes,no,yes,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,yes,yes,,
J,"Zhou, ZY; Zhou, YC; He, CL; Bi, Z",Development of calibration device for on-line atmospheric gas analyzers,"An on-line calibration device for atmospheric gas analyzers is developed by combining the dynamic gas mixtures preparation system of membrane permeation which is situated in the automated air monitoring station with a standard admixing air matrix method. The continuous, standard admixing air matrix and real-time online calibration of SO2, NO2, CO gas analyzers for automated air monitoring stations are realized with the calibration uncertainties less than 3% (k = 2). At the same time, in the calibration device, the service life of the newly invented membrane permeation system is several times longer than that of the traditional method. (C) 2019 Elsevier Ltd. All rights reserved.",10.1016/j.measurement.2019.107265,28,yes,yes,no,no,yes,no,yes,no,yes,no,yes,yes,no,yes,no,yes,yes,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,yes,no,
J,"Zhang, JS; Yang, XS; Sun, LH; Liu, SC",Evaluation of vortex sheet on agglomerating and blocking fine dust in turbulence area,"Fine dust contributes to many physical diseases in coal miners, and it is hard to remove effectively. In this paper, the gas-solid two-phase flow theory and the discrete phase model are used to numerically simulate and analyze that the effects of velocity and the separation distance of vortex sheet to turbulence intensity, yield of vorticity, and particles trajectory. It can enhance the turbulent intensity and vorticity yield by setting up vortex sheets, so that the collision probability of particles increases. Entrance airflow velocity were 6, 9, 12 m center dot s(-1), separation distance of vortex sheets were no sheets, 20 cm and 30 cm in conditions of simulation and experiment. By experiments, it was initially verified that the fine dust in the turbulent flow was agglomerated or blocked, and the efficiency of agglomeration and blocking was obtained. The efficiency of agglomeration and blocking was from 17.51% to 73.13%, and when the entrance airflow velocity was 12 m center dot s(-1), separation distance was 20 cm, 73.13% was the highest efficiency. This will provide an idea for designing effective dust collector in mine, and help to solute fine dust pollution problems.",10.1080/15567036.2019.1587070,29,yes,yes,no,no,yes,no,yes,no,yes,no,yes,yes,no,no,yes,yes,yes,yes,no,yes,no,no,yes,yes,yes,no,no,yes,yes,yes,,
J,"Agheli, S; Hosseini, M; Shirazi, HHA; Hassas, BV",A novel regrinding circuit to deal with fluctuation in feed grade at the Sarcheshmeh copper complex,"In copper concentrate, size distribution of rougher concentrate, the amount of locked chalcopyrite particles, and regrinding circuit performance affect the efficiency of further scavenger and cleaner steps. Mineralogy of the locked chalcopyrite particles throughout the rougher section were examined in different size fractions. Results indicated that more than 70% of copper was floated in the first rougher cells, after which copper and pyrite decreased in concentration, while silica increased. It was found that regrinding the concentrate of first rougher and scavenger cells to ?44??m, and the rest of the cells to ?75??m can yield the highest recovery.",10.1080/01496395.2018.1561718,30,yes,yes,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,no,yes,yes,no,yes,no,no,yes,yes,yes,no,no,no,yes,yes,no,
J,"Ambrozek, B; Nastaj, J",Parametric study of pressure-temperature swing adsorption for gas dehumidification on two-layered bed of porous desiccants,"A two-layer cyclic pressure-temperature swing adsorption system was designed for effective water vapor removal from air or helium. The system consists of two fixed bed adsorption columns, each containing two layers of adsorbents consisting of silica gel and zeolite molecular sieves 13x. To gain in-depth insights about the process, a descriptive model considering mass, energy and momentum balances, along with kinetic and equilibrium equations has been developed. The results of computer simulation showed that the layered bed, containing silica gel and molecular sieves 13x, offers both a longer water breakthrough time and significantly enhanced two-layered bed desorption performance compared with those for the one-layered bed. The influence of total gas pressure during the adsorption step, and height of the adsorbent layers on the process efficiency were studied. The cyclic steady state cycles were obtained under various conditions by a cyclic iteration method. Condensation of desorbed water in the adsorbent bed during regeneration has been considered. Theoretical study indicated no water vapor condensation.",10.1080/07373937.2019.1623247,31,yes,yes,no,no,yes,no,yes,no,yes,no,yes,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no,no,no,yes,yes,
J,"Prakash, R; Alam, S; Duong, VN",A mixed integer programming model for optimal ATC tower height and location: a case study for Singapore Changi Airport's third runway extension,"With continued growth in air traffic, airports worldwide are expanding their runway infrastructure. This leads to the problem of determining an appropriate location and height for an Air Traffic Control (ATC) tower that can provide the right vantage point for coordinating runway and taxiway movements. The challenge involves finding the right location and optimal height that can satisfy the visibility and obstruction constraints for a complex airport-airside environment with multiple runways and civil infrastructure under different weather conditions. This article formulates the ATC tower location and height problem as a Mixed-Integer-Programming (MIP) model while considering the visibility and obstruction constraints. Singapore Changi Airport's proposed third runway extension is used as a case study to determine the set of location and height of ATC Tower using the proposed approach. A visual analytic test is conducted in an ATC tower simulator for different tower locations and heights under varying visibility conditions.",10.1080/0305215X.2019.1577405,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,"Akhavan, S; Phlypo, R; Kamarei, M; Soltanian-Zadeh, H; Jutten, C",Separation of static and dynamic sources in absence epileptic seizures using depth cortical measurements,"In this study, we analyze the absence epileptic seizures using the data recorded from different layers of somatosensory cortex of absence epileptic rats. We aim to (1) extract the epileptic activities or sources generating the seizures, and (2) investigate the temporal changes of seizures. To achieve our goals, we describe the recorded seizures by a linear superposition of static and dynamic sources. The static sources are stable and have a fixed structure, while the dynamic sources can be intermittent, and may be with different locations. Retrieving the sources and their structures from the recorded seizures helps us to achieve the desired analysis. Experimental results show the existence of a static source and three specific dynamic sources during the recorded seizures. The dynamic sources randomly activate with the static source and one of them disappears towards the end of the seizures. Moreover, it is shown that the spatial locations of the sources are similar in different absence epileptic rats. (C) 2019 Elsevier B.V. All rights reserved.",10.1016/j.sigpro.2019.07.028,33,yes,yes,no,no,yes,no,yes,yes,no,no,yes,yes,yes,no,no,no,yes,yes,yes,no,no,no,no,yes,yes,no,no,no,no,yes,yes,
J,"López-Meraz, RA; Hernández-Callejo, L; Jamed-Boza, LO; Alonso-Gómez, V",Spline adjustment for modelling solar intermittences,"One of the reasons why photovoltaic technology is not massively installed is its variation in production. This variation is due to intermittences in the solar resource. Based on real data from the microgrid of the Renewable Energy Development Center (CEDER, Spain) and another scenario in Xalapa (Mexico), the study determines the solar intermittences produced and grouped monthly. The period of data acquisition, in the first study, was from May 30th, 2012 to March 3rd, 2015 with the help of a Baseline Surface Radiation Network (BSNR) team; in the second, 2014 measurements were obtained from a meteorological station certified by the National Meteorological System (SMN). The analysis is based on the determination of monthly frames of reference for radiation by third-degree spline adjustments with smoothing, using the JUMP statistical application software (JMP (C) 2009, SAS Institute, version 8.0.2). The results of the analyses have provided important information to understand the unstable appearance of solar radiation and, in turn, will be the basis of a control system to optimize photovoltaic production.",10.17533/udea.redin.20190524,34,yes,no,yes,no,yes,no,yes,yes,no,no,yes,yes,yes,no,yes,no,yes,yes,yes,no,yes,no,no,yes,yes,yes,no,no,yes,yes,,
J,"Arends, T; Ruijten, P; Pel, L",Moisture-induced bending of an oak board exposed to bilateral humidity fluctuations,"When an oak board is exposed to a change in the relative humidity of the ambient air, moisture transfer occurs. Consequentially, the internal moisture content distribution changes continuously, which induces bending of the board over time. With increasing asymmetry in the internal moisture content distribution, induced by an increasing difference in relative humidity over the board thickness, the board's curvature increases. In case the board is subjected to two different sinusoidal fluctuations in relative humidity on its opposite sides, the bending response is a superposition of two sinusoidal fluctuations. The influences of different fluctuation frequencies, amplitudes, and phase shifts on the macroscopic bending are theoretically predicted and experimentally explored. Moisture transport characteristics are derived from a frequency analysis of the macroscopic bending response, whereas the equilibrium bending configuration provides the linear hygroscopic expansion coefficient. Furthermore, the effect of hysteresis during sinusoidal relative humidity fluctuations is explored. The results are used in a case study to predict the deformation of an oak door separating an indoor and outdoor environment, with differently varying relative humidity on both sides of the door.",10.1016/j.jobe.2019.100957,35,yes,no,yes,no,yes,no,no,no,yes,no,yes,yes,no,no,no,no,yes,no,yes,no,yes,no,no,yes,yes,no,no,no,no,yes,no,
J,"Arindrajit, G; Bhattacharya, U; Kumar, M; Banerjee, S",Compiler compatible 5.66 Mb/mm<SUP>2</SUP> 8T 1R1W register file in 14 nm FinFET technology,"1-read/1-write (1R1W) register file (RF) is a popular memory configuration in modern feature rich SoCs requiring significant amount of embedded memory. A memory compiler is constructed using the 8T RF bitcell spanning a range of instances from 32 b to 72 Kb. An 8T low-leakage bitcell of 0.106 mu m(2) is used in a 14 nm FinFET technology with a 70 nm contacted gate pitch for high-density (HD) two-port (TP) RF memory compiler which achieves 5.66 Mb/mm(2) array density for a 72 Kb array which is the highest reported density in 14 nm FinFET technology. The density improvement is achieved by using techniques such as leaf-cell optimization (eliminating transistors), better architectural planning, top level connectivity through leaf-cell abutment and minimizing the number of unique leaf-cells. These techniques are fully compatible with memory compiler usage over the required span. Leakage power is minimized by using power-switches without degrading the density mentioned above. Self-induced supply voltage collapse technique is applied for write and a four stack static keeper is used for read Vmin improvement. Fabricated test chips using 14 nm process have demonstrated 2.33 GHz performance at 1.1 V/25 degrees C operation. Overall V-min, of 550 mV is achieved with this design at 25 degrees C. The inbuilt power-switch improves leakage power by 12x in simulation. Approximately 8% die area of a leading 14 nm SoC in commercialization is occupied by these compiled RF instances.",10.1016/j.vlsi.2019.08.006,36,yes,yes,no,no,yes,no,yes,no,yes,no,yes,yes,no,yes,no,yes,yes,yes,no,yes,no,no,no,yes,yes,no,no,no,no,yes,yes,
S,"Baburov, SV; Bestugin, AR; Galyamov, AM; Sauta, OI; Shatrakov, YG",Methodology for Constructing Satellite-Based Landing Systems and Collision Avoidance Systems,,10.1007/978-981-13-8375-5_2,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,"Baburov, SV; Bestugin, AR; Galyamov, AM; Sauta, OI; Shatrakov, YG",Methods for Improving Flight Efficiency and Safety for Satellite-Based Landing Systems,,10.1007/978-981-13-8375-5_3,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,"Baburov, SV; Bestugin, AR; Galyamov, AM; Sauta, OI; Shatrakov, YG",Methods for Improving Flight Efficiency and Safety Based on Technologies Applicable in Collision Avoidance Systems,,10.1007/978-981-13-8375-5_4,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,"Baburov, SV; Bestugin, AR; Galyamov, AM; Sauta, OI; Shatrakov, YG",Integrated Technical Solutions on the Joint Use of Technologies Applicable in Collision Avoidance Systems and Satellite-Based Landing Systems,,10.1007/978-981-13-8375-5_5,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,"Baburov, SV; Bestugin, AR; Galyamov, AM; Sauta, OI; Shatrakov, YG",Recommendations for the Application of the Proposed Technical Solutions in the Satellite-Based Landing Systems and Collision Avoidance Systems,,10.1007/978-981-13-8375-5_6,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,"Bi, DF; Theunissen, R; Mendez, MA; Wei, YJ",Probabilistic evaluation of streamline topologies for the detection of preferential flow configurations in PIV applications,"While PIV allows the extraction of instantaneous streamlines, the availability of typically thousands of patterns hampers a statistical understanding of the underlying flow topology. A particular application is oscillating gas jets, encountered in scientific and industrial studies dealing with mass transfer and flow control. Multiple methods, such as statistical moments (including mean, variance, skewness, and kurtosis), proper orthogonal decomposition (POD), and Hartigan's dip test are common post-processing methodologies. However, as demonstrated in this paper, they do not provide sufficient in-depth information from a statistical perspective to attribute probabilities to potential flow topologies. In this work, a novel approach to describe probability distributions based on extracted streamline patterns is proposed. Based on the available streamline patterns, the convolution with adaptive Gaussian kernels reveals the probability density function of the flow topology. The proposed methodology, as well as more traditional post-processing approaches, are assessed on the basis of synthetic flow fields and experimental PIV data of oscillating impinging gas jets, demonstrating the added value of the streamline probability map in characterising the scrutinised flow. [GRAPHICS] .",10.1007/s00348-019-2852-9,42,yes,no,yes,yes,yes,no,yes,yes,no,yes,yes,no,yes,no,no,no,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,no,yes,yes,,
J,"Bian, WB; Zhao, GY; Nishii, J",The Effect of Heating Temperature in Ultraviolet Irradiation Process on Properties of YBa<sub>2</sub>Cu<sub>3</sub>O<sub>7-<i>x</i></sub> Superconducting Films Processed From Photosensitive Solution,"The effects of heating temperature in ultraviolet irradiation process (hereafter named as UV temperature) on photon-activated precursor YBa2Cu3O7-x (YBCO) films were investigated systemically. The results from FT-IR spectra, carbon content, the XPS spectra of Cu 2p and O1s reflected that the photochemical reactions were inhibited by high UV temperature. And we proposed a model to analyze and explain the mechanism of how the UV temperature affect the photochemical reactions. Finally, the YBCO films irradiated at 100 or 150 degrees C had higher Jc values (about 7.0 MA/cm(2) at 77 K and 0 T) than samples UV-irradiated under high UV temperatures (beyond 200 degrees C), which showed lower Jc values due to the weakening of oxidation progress. Consequently, a temperature window of 100-150 degrees C in UV irradiation process maybe suitable for the deep UV irradiation method used in YBCO preparation.",10.1109/TASC.2019.2930944,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,"Bid, SD; Patel, PL; Christian, RA; Patra, AK","Hydrodynamic Modeling of Radionuclide Effluent in Moticher Lake, Kakrapar Atomic Power Station, India","Radioactive effluent is generated through a nuclear fuel cycle involving the use of radioactive materials in nuclear power plants. The concentration of the nuclear effluent is of concern if it is discharged into a natural water body and potentially used for human consumption. The present study involves numerical simulation of hydrodynamic parameters for prediction of near-field concentrations of tritium at various sampling points in a natural lake system in India. The modeling software with volume of fluid (VOF) two-phase model, for tracking the fraction of each fluid element, and k-epsilon model, as turbulence closure, is used to analyze the dispersion of tritium in the lake domain. The simulated results are validated using data on velocity and tritium (H3) concentrations measured at sampling locations in the lake system. The simulated hydrodynamic parameters are reported to be in agreement with their measured values at sampling locations, particularly with a wind effect on the lake surface. The simulated values of hydrodynamic parameters as well as tritium concentrations are found to be within +/- 10% of their respective measured values in the lake domain. The safe disposal practices of tritium within the lake system are indicated because simulated effluent concentrations are well within the permissible limits of international standards. The numerical model would be useful for real-time operation and management of the chosen lake system in future while simulating the concentration of tritium at different sampling locations, monitoring their concentrations within permissible limits, and ensuring passage of safe water further downstream in the canal system for municipal, industrial, and irrigation usages.",10.1061/(ASCE)HZ.2153-5515.0000471,44,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,no,yes,yes,no,yes,yes,no,yes,yes,yes,yes,no,yes,yes,no,no,
J,"Boyd, D; Irzinger, J; Gruhn, T; Glenney, J",The Secret to That Old Black Magic: Mastering the Art of Sparkless Commutation,"DC machines have been in operation for more than 100 years. Engineers and technicians understand the dc-motor structure and components since they have experience rebuilding, testing, and making performance adjustments to them. Those that understand commutation, [2], [4] the commutation zone (CZ), and the characteristics of the carbon brush are few in number. Traditionally, the lack of a visible arc has been the defining quality of good commutation; hence, the term ""black."" The knowledge gap and relatively high-level physical science involved with commutation have led to an art known as ""black magic"" for achieving the invisible-arc condition [5], [6]. Black magic refers to both the brush coloration and commutation. The purpose of this article is to define the CZ and present the critical components that create it. An explanation of specific brush properties and their contribution to successful commutation is included.",10.1109/MIAS.2019.2943624,45,yes,no,yes,yes,yes,no,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,yes,no,
B,"Candal, MV; Santana, OO; Sánchez, JJ; Terife, G; Gordillo, A",Hard/soft combinations based on thermoplastic elastomer and a rigid thermoplastic polymer: Study of the adhesion strength,,10.1016/B978-0-12-816198-2.00005-0,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,"Cassagnau, P; Barrès, C",Rheological study of elastomeric nanocomposites,,10.1016/B978-0-12-816198-2.00004-9,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,"Chai, ZE; Wang, Q; Liu, H; Xu, JY; Liu, K; Ren, XM","Rolled-up InGaAs/GaAs/RGO trilayer microtubes: Fabrication, characterizations and rolling behaviors","In this study, single-crystalline III-V semiconductor/reduced graphene oxide (RGO) hybrid microtubes have been successfully fabricated via the self-rolling of the dip-coated RGO layers together with the bottom InGaAs/GaAs strained bilayers, which makes the self-rolled-up RGO layers as the innermost walls. Structural and optical characterizations were performed using scanning electron microscopy (SEM) and micro-Raman spectroscopy, respectively, revealing that similar to 30 nm-thick RGO layers were rolled-up into InGaAs/GaAs microtubes and the highly-ordered hybrid microtube array were also realized. Moreover, spectral redshifts of Raman characteristic peaks of both GaAs and RGO were observed in two rolling behaviors, i.e., partly releasing and rolling, both demonstrating the strain transition phenomenon. Our study offers a feasible route for the future 3D integration of RGO onto Lab-on-a-chip, Lab-in-a-tube and etc.",10.1016/j.mssp.2019.104696,48,yes,no,no,no,yes,no,no,no,yes,no,yes,yes,no,yes,no,no,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no,no,yes,yes,yes,
J,"Chavaillaz, A; Schwaninger, A; Michel, S; Sauer, J",Some cues are more equal than others: Cue plausibility for false alarms in baggage screening,"This study investigated the effects of cue plausibility in a baggage screening task. 120 participants had to indicate whether a prohibited item was present in a series of grey-scaled X-ray images of baggage. They were assisted by a support system, which pointed at the location of a suspicious object. A 2 x 2 x 2 between-subjects design was used. Cue plausibility for false alarms (i.e. how the cued object was similar to a prohibited item) and support system reliability were manipulated at two levels (high/low). Furthermore, half of participants were provided with a rationale about automation failures (RAF) to reduce their negative impact on trust and performance. The results showed lower performance and more compliance with automation suggestions when cues were implausible than plausible. The RAF increased the response time and did not improve detection performance. Overall, this suggests that effective (computer-based) training is needed to reduce the negative effect of plausible cues.",10.1016/j.apergo.2019.102916,49,yes,yes,no,no,yes,no,yes,no,yes,no,yes,yes,yes,no,no,yes,yes,yes,no,yes,no,no,no,yes,yes,yes,no,no,yes,yes,,
J,"Chitre, M; Tian, J; Vishnu, H",On ambiguity function shaping for broadband constant-modulus signals,"Constant-modulus signals such as m-sequences are known to have good autocorrelation properties, as well as good peak-to-average power ratio that allows for full utilization of the transmitter's power. However, the broadband ambiguity surface for such signals exhibit high sidelobe levels that are undesirable in applications where the signal is subject to broadband Doppler. We formulate an optimization problem to minimize the maximum sidelobe levels of such signals over a set of delay-Doppler values. This problem is non-convex and difficult to solve. We explore a convex regularization of the problem that can readily be solved using semi-definite programming, and show that optimal or near-optimal signals can be designed using this method. We further explore some heuristic methods to reduce computational and memory complexity of the solution, to enable us to design longer signals. We demonstrate the advantage of our signal design over conventional unimodular signals for target detection in strong clutter in a continuous active sonar application. (C) 2019 Elsevier B.V. All rights reserved.",10.1016/j.sigpro.2019.07.017,50,yes,no,yes,no,yes,no,yes,yes,no,no,yes,yes,no,no,no,yes,yes,yes,yes,no,no,no,no,no,no,yes,yes,yes,no,no,yes,
B,"Damnjanovic, I; Reinschmidt, K",Second Moment Approach for the Probability Distribution of Project Performance Functions,"In this chapter we present the second moment methods for evaluating project performance functions where random variables can be continuous and/or discrete. We provide a comprehensive review of the method in context of its accuracy when compared to the results from the Monte Carlo simulation. Furthermore, we analyze the effect of correlations among the random variables and the linearization of the project performance functions.",10.1007/978-3-030-14251-3_3,51,yes,yes,no,yes,yes,yes,yes,yes,no,no,yes,no,no,no,no,yes,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,yes,yes,
B,"Damnjanovic, I; Reinschmidt, K",Monte Carlo Simulation Approach for the Probability Distribution of Project Performance Functions,"In this chapter we discuss the implementation of Monte Carlo simulation evaluating of project performance functions such as the total project cost and the total project duration. We focus on the key considerations that are often ignored when Monte Carlo simulation is implemented in project risk analysis - the effect of correlation and the sample size selection. Further, we provide the methods to determine if the correlation matrix is positive-semi definite, if not, how to fix it. Finally we show the method to evaluate the effect of sample size on the confidence intervals of decision variables.",10.1007/978-3-030-14251-3_4,52,yes,yes,no,yes,yes,no,yes,yes,no,yes,yes,yes,no,no,no,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,yes,yes,
B,"Damnjanovic, I; Reinschmidt, K",Correlation in Projects,In this chapter we extend our discussion on the assumption of statistical independence among the work packages and provide the theoretical justification why such assumption can lead to poor results. We also provide an overview of autoregressive models and the examples of how such models can be applied to forecasting of project outcomes and ultimately risk assessment and management.,10.1007/978-3-030-14251-3_5,53,yes,yes,no,no,yes,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,
B,"Damnjanovic, I; Reinschmidt, K",Sensitivity and Common Cause Effects,"In this chapter we discuss the sensitivity of the project performance outcomes such as the total project cost to the uncertainty in work packages. We provide two approaches to this critical step for developing risk mitigation strategies, one based on calculating derivatives of the total variance with the respect to work package of interest, and the other one based on the correlation between the total cost and the work package. Further, this chapter introduces another important analysis for designing proper mitigation strategies - determining the effects of common cause events on the correlation and ultimately on the total cost.",10.1007/978-3-030-14251-3_7,54,yes,yes,no,no,yes,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,
B,"Damnjanovic, I; Reinschmidt, K",Approximate Risk Function for Project Durations,In this chapter we discuss the application of the second moment method in scheduling networks. The issue we focus here is on finding the probability distribution for the project completion time when there are multiple network paths in the project and therefore the critical path is itself uncertain. We present an approximate method to this problem and discuss its validity in a larger managerial context.,10.1007/978-3-030-14251-3_8,55,yes,yes,no,no,yes,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,
B,"Damnjanovic, I; Reinschmidt, K",Contingency and Management Reserves,"In this chapter we introduce the concept of contingency and management reserves. We provide the formal definition and a discussion on its use and misuse. We further provide the mathematical formulation of the contingency and the contingency factor, the consideration of contingency in program management, and the effect of correlation.",10.1007/978-3-030-14251-3_9,56,yes,yes,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,
B,"Damnjanovic, I; Reinschmidt, K",Managing Contingency and Budget to Complete,In this chapter we discuss methods for updating and managing project contingency as the outcomes work packages become known. More specifically we provide bivariate and multivariate formulation with a number of examples to illustrate different situations in which the presented methods can be implemented.,10.1007/978-3-030-14251-3_11,57,yes,yes,no,no,yes,yes,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,
B,"Damnjanovic, I; Reinschmidt, K",Statistical Project Control,"In this chapter we introduce statistical project control methods. We focus on the problems of determining whether project-generated data fall within or outside specification limits. The examples included in this chapter address construction quality problems, earned-value management, and project performance prediction.",10.1007/978-3-030-14251-3_12,58,yes,yes,no,no,yes,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,
B,"Damnjanovic, I; Reinschmidt, K",Forecasting Project Completion,"In this chapter we discuss methods for forecasting future job progress. More specifically we focus on forecasting two important project performance criteria - completion time and cost-at-completion, on the basis of past progress data. We introduce a class of S-curves that is suitable for representing job progress as well as discuss how to develop the confidence intervals around the forecasts. In addition we show how Bayesian methods can be used to update the parameters of the S-curve models.",10.1007/978-3-030-14251-3_13,59,yes,yes,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,
B,"Damnjanovic, I; Reinschmidt, K",Forecasting with Learning Curve Models,In this chapter we discuss the effect of learning on project efficiency and/or productivity. We introduce the concept of learning curves and provide the modeling approaches to forecast project completion time and cost. We use examples from projects characterized with repetitive tasks and where the learning effect is highly visible such as tunneling.,10.1007/978-3-030-14251-3_14,60,yes,yes,no,no,yes,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,
J,"Donner, G; Smith, JD; Maldonado, JJ",An Introduction to IEEE Standard 1458-2017 RECOMMENDED PRACTICE UPDATE FOR MOLDED-CASE CIRCUIT BREAKERS FOR INDUSTRIAL APPLICATIONS,"Through a joint standards development process of the IEEE and the Canadian Standards Association (CSA), two new standards have been completed: a certification standard, IEEE Standard 844.1-2017/CSA C22.2 No. 293.1-17, Standard for Skin Effect Trace Heating of Pipelines, Vessels, Equipment, and Structures-General, Testing, Marking, and Documentation, and an application guide standard, IEEE Standard 844.2-2017/CSA C22.2 No. C293.2-17, Standard for Skin Effect Trace Heating of Pipelines, Vessels, Equipment, and Structures-Application Guide for Design, Installation, Testing, Commissioning, and Maintenance. The standards detail requirements that have been added or clarified for the process of certifying skin-effect trace heating systems. This article summarizes new applications as well as new recommended installation practices in the application guide. Reflections on the direction of this joint standard development and a look ahead to future endeavors are shared.",10.1109/MIAS.2019.2943629,61,yes,yes,no,yes,yes,no,no,no,yes,no,yes,yes,no,no,no,no,yes,yes,no,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,
J,"Egler, T; Dittmann, H; Useinov, A",Digital readout optimization of the random resistive states in magnetic tunnel junction,"True random number generators (TRNGs) provide a wide area of applications and can be fabricated on the basis of magnetic tunnel junctions (MTJs). This work represents the modeling of TRNG readout optimization, where the induced digital random bit is detected within only a single computational period. The period contains two sub-cycles: write and joined read & reset cycles. The system has a valuable potential to become stochastically independent after calibrating at the desired working point against the factors, which cause to the signal deviations: temperature-induced, material degradation or other problems.",10.1016/j.sse.2019.107666,62,yes,yes,no,no,yes,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,
S,"Fanelli, F",Involved Vehicles,,10.1007/978-3-030-15596-4_2,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
