ID,Abstract,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31,rule32,rule33,rule34
257,"ZnO nanowire (NW) visible-blind UV photodetectors with internal photoconductive gain as high as G similar to 10(8) have been fabricated and characterized. The photoconduction mechanism in these devices has been elucidated by means of time-resolved measurements spanning a wide temporal domain, from 10(-9) to 10(2) s, revealing the coexistence of fast (tau similar to 20 ns) and slow (tau similar to 10 s) components of the carrier relaxation dynamics. The extremely high photoconductive gain is attributed to the presence of oxygen-related hole-trap states at the NW surface, which prevents charge-carrier recombination and prolongs the photocarrier lifetime, as evidenced by the sensitivity of the photocurrrent to ambient conditions. Surprisingly, this mechanism appears to be effective even at the shortest time scale investigated of t < 1 ns. Despite the slow relaxation time, the extremely high internal gain of ZnO NW photodetectors results in gain-bandwidth products (GB) higher than similar to 10 GHz. The high gain and low power consumption of NW photodetectors promise a new generation of phototransistors for applications such as sensing, imaging, and intrachip optical interconnects.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,"Organic-inorganic hybrid solar cells that combine a mesoporous scaffold, a perovskite light absorber and an organic hole transporter have emerged at the forefront of solution-processable photovoltaic devices; however, they require processing temperatures of up to 500 degrees C to sinter the mesoporous metal-oxide support. Here, we report the use of a thin film of ZnO nanoparticles as an electron-transport layer in CH(3)NH(3)Pbl(3)-based solar cells; in contrast to mesoporous TiO2, the ZnO layer is both substantially thinner and requires no sintering. We took advantage of these facts to prepare flexible solar cells with power-conversion efficiencies in excess of 10%. The use of ZnO also results in improvements to device performance for cells prepared on rigid substrates. Solar cells based on this design exhibit power-conversion efficiencies as high as 15.7% when measured under AM1.5G illumination, which makes them some of the highest-performing perovskite solar cells reported to date.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,"We present a new Monte Carlo algorithm that produces results of high accuracy with reduced simulational effort. Independent random walks are performed (concurrently or serially) in different, restricted ranges of energy, and the resultant density of states is modified continuously to produce locally Flat histograms. This method permits us to directly access the free energy and entropy, is independent of temperature, and is efficient for the study of both Ist order and 2nd order phase transitions. It should also be useful for the study of complex systems with a rough energy landscape.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,"We propose a realizable architecture using one-dimensional transmission line resonators to reach the strong-coupling limit of cavity quantum electrodynamics in superconducting electrical circuits. The vacuum Rabi frequency for the coupling of cavity photons to quantized excitations of an adjacent electrical circuit (qubit) can easily exceed the damping rates of both the cavity and qubit. This architecture is attractive both as a macroscopic analog of atomic physics experiments and for quantum computing and control, since it provides strong inhibition of spontaneous emission, potentially leading to greatly enhanced qubit lifetimes, allows high-fidelity quantum nondemolition measurements of the state of multiple qubits, and has a natural mechanism for entanglement of qubits separated by centimeter distances. In addition it would allow production of microwave photon states of fundamental importance for quantum communication.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,"GEANT4 is a software toolkit for the simulation of the passage of particles through matter. It is used by a large number of experiments and projects in a variety of application domains, including high energy physics, astrophysics and space science, medical physics and radiation protection. Over the past several years, major changes have been made to the toolkit in order to accommodate the needs of these user communities, and to efficiently exploit the growth of computing power made available by advances in technology. The adaptation of GEANT4 to multithreading, advances in physics, detector modeling and visualization, extensions to the toolkit, including biasing and reverse Monte Carlo, and tools for physics and release validation are discussed here. (C) 2016 The Authors. Published by Elsevier B.V.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,"There has been considerable interest in quantifying the complexity of physiologic time series, such as heart rate. However, traditional algorithms indicate higher complexity for certain pathologic processes associated with random outputs than for healthy dynamics exhibiting long-range correlations. This paradox may be due to the fact that conventional algorithms fail to account for the multiple time scales inherent in healthy physiologic dynamics. We introduce a method to calculate multiscale entropy (MSE) for complex time series. We find that MSE robustly separates healthy and pathologic groups and consistently yields higher values for simulated long-range correlated noise compared to uncorrelated noise.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,"We present the results from three gravitational-wave searches for coalescing compact binaries with component masses above 1 M-circle dot during the first and second observing runs of the advanced gravitational-wave detector network. During the first observing run (O1), from September 12, 2015 to January 19, 2016, gravitational waves from three binary black hole mergers were detected. The second observing run (O2), which ran from November 30, 2016 to August 25, 2017, saw the first detection of gravitational waves from a binary neutron star inspiral, in addition to the observation of gravitational waves from a total of seven binary black hole mergers, four of which we report here for the first time: GW170729, GW170809, GW170818, and GW170823. For all significant gravitational-wave events, we provide estimates of the source properties. The detected binary black holes have total masses between 18.6(-0.7)(+3.2) M-circle dot and 84.4(-11.1)(+15.8) M-circle dot and range in distance between 320(-110)(+120) and 2840(-1360)(+1400) Mpc. No neutron star-black hole mergers were detected. In addition to highly significant gravitational-wave events, we also provide a list of marginal event candidates with an estimated false-alarm rate less than 1 per 30 days. From these results over the first two observing runs, which include approximately one gravitational-wave detection per 15 days of data searched, we infer merger rates at the 90% confidence intervals of 110 - 3840 Gpc(-3) y(-1) for binary neutron stars and 9.7 - 101 Gpc(-3) y(-1) for binary black holes assuming fixed population distributions and determine a neutron star-black hole merger rate 90% upper limit of 610 Gpc(-3) y(-1).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,"Two-dimensional (2D) atomic crystals, such as graphene and transition-metal dichalcogenides, have emerged as a new class of materials with remarkable physical properties(1). In contrast to graphene, monolayer MoS2 is a non-centrosymmetric material with a direct energy gap(2,5). Strong photoluminescence(2,3) a current on/off ratio exceeding 10(8) in field-effect transistors(6), and efficient valley and spin control by optical helicity(7-9) have recently been demonstrated in this material. Here we report the spectroscopic identification in a monolayer MoS2 field-effect transistor of tightly bound negative trions, a quasiparticle composed of two electrons and a hole. These quasiparticles, which can be optically created with valley and spin polarized holes, have no analogue in conventional semiconductors. They also possess a large binding energy (similar to 20 meV), rendering them significant even at room temperature. Our results open up possibilities both for fundamental studies of many-body interactions and for optoelectronic and valleytronic applications in 2D atomic crystals.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,"A revolution in novel nanoparticles and colloidal building blocks has been enabled by recent breakthroughs in particle synthesis. These new particles are poised to become the `atoms' and `molecules' of tomorrow's materials if they can be successfully assembled into useful structures. Here, we discuss the recent progress made in the synthesis of nanocrystals and colloidal particles and draw analogies between these new particulate building blocks and better-studied molecules and supramolecular objects. We argue for a conceptual framework for these new building blocks based on anisotropy attributes and discuss the prognosis for future progress in exploiting anisotropy for materials design and assembly.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,"KamLAND has measured the flux of (nu) over bar (e)'s from distant nuclear reactors. We find fewer (nu) over bar (e) events than expected from standard assumptions about (nu) over bar (e) propagation at the 99.95% C.L. In a 162 ton.yr exposure the ratio of the observed inverse beta-decay events to the expected number without (nu) over bar (e) disappearance is 0.611+/-0.085(stat)+/-0.041(syst) for (nu) over bar (e) energies >3.4 MeV. In the context of two-flavor neutrino oscillations with CPT invariance, all solutions to the solar neutrino problem except for the ""large mixing angle"" region are excluded.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,"On August 14, 2017 at 10:30:43 UTC, the Advanced Virgo detector and the two Advanced LIGO detectors coherently observed a transient gravitational-wave signal produced by the coalescence of two stellar mass black holes, with a false-alarm rate of less than or similar to 1 in 27 000 years. The signal was observed with a three-detector network matched-filter signal-to-noise ratio of 18. The inferred masses of the initial black holes are 30.5(-3.0)(+5.7)M(circle dot) and 25.3(-4.2)(+2.8) M-circle dot (at the 90% credible level). The luminosity distance of the source is 540(-210)(+130) Mpc, corresponding to a redshift of z = 0.11(-0.04)(+0.03). A network of three detectors improves the sky localization of the source, reducing the area of the 90% credible region from 1160 deg(2) using only the two LIGO detectors to 60 deg(2) using all three detectors. For the first time, we can test the nature of gravitational-wave polarizations from the antenna response of the LIGO-Virgo network, thus enabling a new class of phenomenological tests of gravity.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,"We present Raman spectroscopy measurements on single- and few-layer graphene flakes. By using a scanning confocal approach, we collect spectral data with spatial resolution, which allows us to directly compare Raman images with scanning force micrographs. Single-layer graphene can be distinguished from double- and few-layer by the width of the D' line: the single peak for single-layer graphene splits into different peaks for the double-layer. These findings are explained using the double-resonant Raman model based on ab initio calculations of the electronic structure and of the phonon dispersion. We investigate the D line intensity and find no defects within the flake. A finite D line response originating from the edges can be attributed either to defects or to the breakdown of translational symmetry.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,"An exact solution is obtained for the electromagnetic field due to an electric current in the presence of a surface conductivity model of graphene. The graphene is represented by an infinitesimally thin, local, and isotropic two- sided conductivity surface. The field is obtained in terms of dyadic Green's functions represented as Sommerfeld integrals. The solution of plane wave reflection and transmission is presented, and surface wave propagation along graphene is studied via the poles of the Sommerfeld integrals. For isolated graphene characterized by complex surface conductivity sigma = sigma' + j sigma"" , a proper transverse- electric surface wave exists if and only if sigma' > 0 (associated with interband conductivity ), and a proper transverse- magnetic surface wave exists for sigma'' < 0 (associated with intraband conductivity). By tuning the chemical potential at infrared frequencies, the sign of sigma'' can be varied, allowing for some control over surface wave properties. (C) 2008 American Institute of Physics.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,"We report the first demonstration of hydrogen treatment as a simple and effective strategy to fundamentally improve the performance of TiO2 nanowires for photoelectrochemical (PEC) water splitting. Hydrogen-treated rutile TiO2 (H:TiO2) nanowires were prepared by annealing the pristine TiO2 nanowires in hydrogen atmosphere at various temperatures in a range of 200-550 degrees C. In comparison to pristine TiO2 nanowires, H:TiO2 samples show substantially enhanced photocurrent in the entire potential window. More importantly, H:TiO2 samples have exceptionally low photocurrent saturation potentials of -0.6 V vs Ag/AgCl (0.4 V vs RHE), indicating very efficient charge separation and transportation. The optimized H:TiO2 nanowire sample yields a photocurrent density of similar to 1.97 mA/cm(2) at -0.6 V vs Ag/AgCl, in 1 M NaOH solution under the illumination of simulated solar light (100 mW/cm(2) from 150 W xenon lamp coupled with an AM 1.5G filter). This photocurrent density corresponds to a solar-to-hydrogen (STH) efficiency of similar to 1.63%. After eliminating the discrepancy between the irradiance of the xenon lamp and solar light, by integrating the incident-photon-to-current-conversion efficiency (IPCE) spectrum of the H:TiO2 nanowire sample with a standard AM 1.5G solar spectrum, the STH efficiency is calculated to be similar to 1.1%, which is the best value for a TiO2 photoanode. IPCE analyses confirm the photocurrent enhancement is mainly due to the improved photoactivity of TiO2 in the UV region. Hydrogen treatment increases the donor density of TiO2 nanowires by 3 orders of magnitudes, via creating a high density of oxygen vacancies that serve as electron donors. Similar enhancements in photocurrent were also observed in anatase H:TiO2 nanotubes. The capability of making highly photoactive H:TiO2 nanowires and nanotubes opens up new opportunities in various areas, including PEC water splitting, dye-sensitized solar cells, and photocatalysis.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,"We present the final report from a series of precision measurements of the muon anomalous magnetic moment, a(mu)=(g-2)/2. The details of the experimental method, apparatus, data taking, and analysis are summarized. Data obtained at Brookhaven National Laboratory, using nearly equal samples of positive and negative muons, were used to deduce a(mu)(Expt)=11659208.0(5.4)(3.3)x10(-10), where the statistical and systematic uncertainties are given, respectively. The combined uncertainty of 0.54 ppm represents a 14-fold improvement compared to previous measurements at CERN. The standard model value for a(mu) includes contributions from virtual QED, weak, and hadronic processes. While the QED processes account for most of the anomaly, the largest theoretical uncertainty, approximate to 0.55 ppm, is associated with first-order hadronic vacuum polarization. Present standard model evaluations, based on e(+)e(-) hadronic cross sections, lie 2.2-2.7 standard deviations below the experimental result.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,"The optical conductance of monolayer graphene is defined solely by the fine structure constant, alpha = e(2)/(h) over bar hc (where e is the electron charge, (h) over bar is Dirac's constant and c is the speed of light). The absorbance has been predicted to be independent of frequency. In principle, the interband optical absorbtion in zero-gap graphene could be saturated readily under strong excitation due to Pauli blocking. Here, use of atomic layer graphene as saturable absorber in a mode-locked fiber laser for the generation of ultrashort soliton pulses (756 fs) at the telecommunication band is demonstrated. The modulation depth can be tuned in a wide range from 66.5% to 6.2% by varying the graphene thickness. These results suggest that ultrathin graphene films are potentially useful as optical elements in fiber lasers. Graphene as a laser mode locker can have many merits such as lower saturation intensity, ultrafast recovery time, tunable modulation depth, and wideband tunability.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,"Making devices with graphene necessarily involves making contacts with metals. We use density functional theory to study how graphene is doped by adsorption on metal substrates and find that weak bonding on Al, Ag, Cu, Au, and Pt, while preserving its unique electronic structure, can still shift the Fermi level with respect to the conical point by similar to 0.5 eV. At equilibrium separations, the crossover from p-type to n-type doping occurs for a metal work function of similar to 5.4 eV, a value much larger than the graphene work function of 4.5 eV. The numerical results for the Fermi level shift in graphene are described very well by a simple analytical model which characterizes the metal solely in terms of its work function, greatly extending their applicability.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,"The polarizable continuum model (PCM), used for the calculation of molecular energies, structures, and properties in liquid solution has been deeply revised, in order to extend its range of applications and to improve its accuracy. The main changes effect the definition of solute cavities, of solvation charges and of the PCM operator added to the molecular Hamiltonian, as well as the calculation of energy gradients, to be used in geometry optimizations. The procedure can be equally applied to quantum mechanical and to classical calculations; as shown also with a number of numerical tests, this PCM formulation is very efficient and reliable. It can also be applied to very large solutes, since all the bottlenecks have been eliminated to obtain a procedure whose time and memory requirements scale linearly with solute size. The present procedure can be used to compute solvent effects at a number of different levels of theory on almost all the chemical systems which can be studied in vacuo. (C) 2002 American Institute of Physics.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,"Hexagonal boron nitride (h-BN), a layered material similar to graphite, is a promising dielectric. Monolayer h-BN, so-called ""white graphene"", has been isolated from bulk BN and could be useful as a complementary two-dimensional dielectric substrate for graphene electronics. Here we report the large area synthesis of h-BN Films consisting of two to five atomic layers, using chemical vapor deposition. These atomic films show a large optical energy band gap of 5.5 eV and are highly transparent over a broad wavelength range. The mechanical properties of the h-BN films, measured by nanoincientation, show 2D elastic modulus in the range of 200-500 N/m, which is corroborated by corresponding theoretical calculations.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,"We present two classes of improved estimators for mutual information M(X,Y), from samples of random points distributed according to some joint probability density mu(x,y). In contrast to conventional estimators based on binnings, they are based on entropy estimates from k-nearest neighbor distances. This means that they are data efficient (with k=1 we resolve structures down to the smallest possible scales), adaptive (the resolution is higher where data are more numerous), and have minimal bias. Indeed, the bias of the underlying entropy estimates is mainly due to nonuniformity of the density at the smallest resolved scale, giving typically systematic errors which scale as functions of k/N for N points. Numerically, we find that both families become exact for independent distributions, i.e. the estimator (M) over cap (X,Y) vanishes (up to statistical fluctuations) if mu(x,y)=mu(x)mu(y). This holds for all tested marginal distributions and for all dimensions of x and y. In addition, we give estimators for redundancies between more than two random variables. We compare our algorithms in detail with existing algorithms. Finally, we demonstrate the usefulness of our estimators for assessing the actual independence of components obtained from independent component analysis (ICA), for improving ICA, and for estimating the reliability of blind source separation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,"Scale factors for obtaining fundamental vibrational frequencies, low-frequency vibrational frequencies, zero-point vibrational energies (ZPVEs), and thermal contributions to enthalpy and entropy have been derived through a least-squares approach from harmonic frequencies determined at more than 100 levels of theory. Wave function procedures (HF, MP2, QCISD, QCISD(T), CCSD, and CCSD(T)) and a large and representative range of density functional theory (DFT) approaches (B3-LYP, BMK, EDF2, M05-2X, MPWBIK, O3-LYP, PBE, TPSS, etc.) have been examined in conjunction with basis sets such as 6-31G(d), 6-31+G(d,p), 6-31G(2df,p), 6-311 +G(d,p), and 6-311 +G(2df,p). The vibrational frequency scale factors were determined by a comparison of theoretical harmonic frequencies with the corresponding experimental fundamentals utilizing a standard set of 1066 individual vibrations. ZPVE scale factors were generally obtained from a comparison of the computed ZPVEs with experimental ZPVEs for a smaller standard set of 39 molecules, though the effect of expansion to a 48 molecule data set was also examined. In addition to evaluating the scale factors for a wide range of levels of theory, we have also probed the effect on scale factors of varying the percentage of incorporated exact exchange in hybrid DFT calculations using a modified B3-LYP functional. This has revealed a near-linear relationship between the magnitude of the scale factor and the proportion of exact exchange. Finally, we have investigated the effect of basis set size on HF, MP2, B3-LYP, and BMK scale factors by deriving values with basis sets ranging from 6-31G(d) up to 6-311++G(3df,3pd) as well as with basis sets in the cc-pVnZ and aug-cc-pVnZ series and with the TZV2P basis.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,"Efficient evolution of hydrogen through electrocatalysis at low overpotentials holds tremendous promise for clean energy. Hydrogen evolution can be easily achieved by electrolysis at large potentials that can be lowered with expensive platinum-based catalysts. Replacement of Pt with inexpensive, earth-abundant electrocatalysts would be significantly beneficial for clean and efficient hydrogen evolution. To this end, promising results have been reported using 2H (trigonal prismatic) XS2 (where X = Mo or W) nanoparticles with a high concentration of metallic edges. The key challenges for XS2 are increasing the number and catalytic activity of active sites. Here we report monolayered nanosheets of chemically exfoliated WS2 as efficient catalysts for hydrogen evolution with very low overpotentials. Analyses indicate that the enhanced electrocatalytic activity of WS2 is associated with the high concentration of the strained metallic 1T (octahedral) phase in the as-exfoliated nanosheets. Our results suggest that chemically exfoliated WS2 nanosheets are interesting catalysts for hydrogen evolution.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,"The ratio of shear viscosity to volume density of entropy can be used to characterize how close a given fluid is to being perfect. Using string theory methods, we show that this ratio is equal to a universal value of h/4 pi k(B) for a large class of strongly interacting quantum field theories whose dual description involves black holes in anti-de Sitter space. We provide evidence that this value may serve as a lower bound for a wide class of systems, thus suggesting that black hole horizons are dual to the most ideal fluids.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,"Graphene plasmons provide a suitable alternative to noble-metal plasmons because they exhibit much tighter confinement and relatively long propagation distances, with the advantage of being highly tunable via electrostatic gating. Here, we propose to use graphene plasmons as a platform for strongly enhanced light-matter interactions. Specifically, we predict unprecedented high decay rates of quantum emitters in the proximity of a carbon sheet, observable vacuum Rabi splittings, and extinction cross sections exceeding the geometrical area in graphene nanoribbons and nanodisks. Our theoretical results provide the basis for the emerging and potentially far-reaching field of graphene plasmonics, offering an ideal platform for cavity quantum electrodynamics, and supporting the possibility of single-molecule, single-plasmon devices.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,"We argue that the newly discovered superconductivity in a nearly magnetic, Fe-based layered compound is unconventional and mediated by antiferromagnetic spin fluctuations, though different from the usual superexchange and specific to this compound. This resulting state is an example of extended s-wave pairing with a sign reversal of the order parameter between different Fermi surface sheets. The main role of doping in this scenario is to lower the density of states and suppress the pair-breaking ferromagnetic fluctuations.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,"Short dephasing times pose one of the main challenges in realizing a quantum computer. Different approaches have been devised to cure this problem for superconducting qubits, a prime example being the operation of such devices at optimal working points, so-called ""sweet spots."" This latter approach led to significant improvement of T-2 times in Cooper pair box qubits [D. Vion , Science 296, 886 (2002)]. Here, we introduce a new type of superconducting qubit called the ""transmon."" Unlike the charge qubit, the transmon is designed to operate in a regime of significantly increased ratio of Josephson energy and charging energy E-J/E-C. The transmon benefits from the fact that its charge dispersion decreases exponentially with E-J/E-C, while its loss in anharmonicity is described by a weak power law. As a result, we predict a drastic reduction in sensitivity to charge noise relative to the Cooper pair box and an increase in the qubit-photon coupling, while maintaining sufficient anharmonicity for selective qubit control. Our detailed analysis of the full system shows that this gain is not compromised by increased noise in other known channels.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,"In 1998, Bender and Boettcher found that a wide class of Hamiltonians, even though non-Hermitian, can still exhibit entirely real spectra provided that they obey parity-time requirements or PT symmetry. Here we demonstrate experimentally passive PT-symmetry breaking within the realm of optics. This phase transition leads to a loss induced optical transparency in specially designed pseudo-Hermitian guiding potentials.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,"Entanglement, one of the most intriguing features of quantum theory and a main resource in quantum information science, is expected to play a crucial role also in the study of quantum phase transitions, where it is responsible for the appearance of long-range correlations. We investigate, through a microscopic calculation, the scaling properties of entanglement in spin chain systems, both near and at a quantum critical point. Our results establish a precise connection between concepts of quantum information, condensed matter physics, and quantum field theory, by showing that the behavior of critical entanglement in spin systems is analogous to that of entropy in conformal field theories. We explore some of the implications of this connection.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,"Thin-film solar cells based on Methylammonium triiodideplumbate (CH3NH3PbI3) halide perovskites have recently shown remarkable performance. First-principle calculations show that CH3NH3PbI3 has unusual defect physics: (i) Different from common p-type thin-film solar cell absorbers, it exhibits flexible conductivity from good p-type, intrinsic to good n-type depending on the growth conditions; (ii) Dominant intrinsic defects create only shallow levels, which partially explain the long electron-hole diffusion length and high open-circuit voltage in solar cell. The unusual defect properties can be attributed to the strong Pb lone-pair s orbital and I p orbital antibonding coupling and the high ionicity of CH3NH3PbI3. (C) 2014 AIP Publishing LLC.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,Community detection and analysis is an important methodology for understanding the organization of various real-world networks and has applications in problems as diverse as consensus formation in social communities or the identification of functional modules in biochemical networks. Currently used algorithms that identify the community structures in large-scale real-world networks require a priori information such as the number and sizes of communities or are computationally expensive. In this paper we investigate a simple label propagation algorithm that uses the network structure alone as its guide and requires neither optimization of a predefined objective function nor prior information about the communities. In our algorithm every node is initialized with a unique label and at every step each node adopts the label that most of its neighbors currently have. In this iterative process densely connected groups of nodes form a consensus on a unique label to form communities. We validate the algorithm by applying it to networks whose community structures are known. We also demonstrate that the algorithm takes an almost linear time and hence it is computationally less expensive than what was possible so far.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,"Graphitic carbon nitride nanosheets are extracted, produced via simple liquid-phase exfoliation of a layered bulk material, g-C3N4. The resulting nanosheets, having approximate to 2 nm thickness and N/C atomic ratio of 1.31, show an optical bandgap of 2.65 eV. The carbon nitride nanosheets are demonstrated to exhibit excellent photocatalytic activity for hydrogen evolution under visible light.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,"Weyl semimetals are a class of materials that can be regarded as three-dimensional analogs of graphene upon breaking time-reversal or inversion symmetry. Electrons in a Weyl semimetal behave as Weyl fermions, which have many exotic properties, such as chiral anomaly and magnetic monopoles in the crystal momentum space. The surface state of a Weyl semimetal displays pairs of entangled Fermi arcs at two opposite surfaces. However, the existence of Weyl semimetals has not yet been proved experimentally. Here, we report the experimental realization of a Weyl semimetal in TaAs by observing Fermi arcs formed by its surface states using angle-resolved photoemission spectroscopy. Our first-principles calculations, which match remarkably well with the experimental results, further confirm that TaAs is a Weyl semimetal.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,"The parametrization and validation of the OPLS3 force field for small molecules and proteins are reported. Enhancements with respect to the previous version (OPLS2.1) include the addition of off-atom charge sites to represent halogen bonding and aryl nitrogen lone pairs as well as a complete refit of peptide dihedral parameters to better model the native structure of proteins. To adequately cover medicinal chemical space, OPLS3 employs over an order of magnitude more reference data and associated parameter types relative to other commonly used small molecule force fields (e.g., MMFF and OPLS_2005). As a consequence, OPLS3 achieves a high level of accuracy across performance benchmarks that assess small molecule conformational propensities and solvation. The newly fitted peptide dihedrals lead to significant improvements in the representation of secondary structure elements in simulated peptides and native structure stability over a number of proteins. Together, the improvements made to both the small molecule and protein force field lead to a high level of accuracy in predicting protein ligand binding measured over a wide range of targets and ligands (less than 1 kcal/mol RMS error) representing a 30% improvement over earlier variants of the OPLS force field.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,"We propose a second version of the van der Waals density functional of Dion et al. [Phys. Rev. Lett. 92, 246401 (2004)], employing a more accurate semilocal exchange functional and the use of a large-N asymptote gradient correction in determining the vdW kernel. The predicted binding energy, equilibrium separation, and potential-energy curve shape are close to those of accurate quantum chemical calculations on 22 duplexes. We anticipate the enabling of chemically accurate calculations in sparse materials of importance for condensed matter, surface, chemical, and biological physics.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,"Enhancing sampling and analyzing simulations are central issues in molecular simulation. Recently, we introduced PLUMED, an open-source plug-in that provides some of the most popular molecular dynamics (MD) codes with implementations of a variety of different enhanced sampling algorithms and collective variables (CVs). The rapid changes in this field, in particular new directions in enhanced sampling and dimensionality reduction together with new hardware, require a code that is more flexible and more efficient. We therefore present PLUMED 2 here a,complete rewrite of the code in an object-oriented programming language (C++). This new version introduces greater flexibility and greater modularity, which both extends its core capabilities and makes it far easier to add new methods and CVs. It also has a simpler interface with the MD engines and provides a single software library containing both tools and core facilities. Ultimately, the new code better serves the ever-growing community of users and contributors in coping with the new challenges arising in the field. Program summary Program title: PLUMED 2 Catalogue identifier: AEEE_v2_0 Program summary URL: http://cpc.cs.qub.ac.uk/summaries/AEEE_v2_0.html Program obtainable from: CPC Program Library, Queen's University, Belfast, N. Ireland Licensing provisions: Yes No. of lines in distributed program, including test data, etc.: 700646 No. of bytes in distributed program, including test data, etc.: 6618136 Distribution format: tar.gz Programming language: ANSI-C++. Computer: Any computer capable of running an executable produced by a C++ compiler. Operating system: Linux operating system, Unix OSs. Has the code been vectorized or parallelized?: Yes, parallelized using MPI. RAM: Depends on the number of atoms, the method chosen and the collective variables used. Classification: 3, 7.7, 23. Catalogue identifier of previous version: AEEE_v1_0. Journal reference of previous version: Comput. Phys. Comm. 180 (2009) 1961. External routines: GNU libmatheval, Lapack, Bias, MPI. (C) 2013 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,"Metallic zinc (Zn) has been regarded as an ideal anode material for aqueous batteries because of its high theoretical capacity (820 mA h g(-1)), low potential (-0.762 V versus the standard hydrogen electrode), high abundance, low toxicity and intrinsic safety. However, aqueous Zn chemistry persistently suffers from irreversibility issues, as exemplified by its low coulombic efficiency (CE) and dendrite growth during plating/stripping, and sustained water consumption. In this work, we demonstrate that an aqueous electrolyte based on Zn and lithium salts at high concentrations is a very effective way to address these issues. This unique electrolyte not only enables dendrite-free Zn plating/stripping at nearly 100% CE, but also retains water in the open atmosphere, which makes hermetic cell configurations optional. These merits bring unprecedented flexibility and reversibility to Zn batteries using either LiMn2O4 or O-2 cathodes-the former deliver 180 W h kg(-1) while retaining 80% capacity for > 4,000 cycles, and the latter deliver 300 W h kg(-1) (1,000 W h kg(-1) based on the cathode) for > 200 cycles.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,"Water splitting to form hydrogen and oxygen using solar energy in the presence of semiconductor photocatalysts has long been studied as a potential means of clean, large-scale fuel production. In general, overall water splitting can be achieved when a photocatalyst is modified with a suitable cocatalyst. It is therefore important to develop both photocatalysts and cocatalysts. In the past five, years, there has been significant progress in water splitting photocatalysis, especially in the development of cocatalysts and related physical and materials chemistry. This work describes the state of the art and future challenges in photocatalytic water splitting, with a focus on the recent progress of our own research.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
